회사명,거래소코드,회계년도,[제조]   연구비(연결),[제조]   경상개발비(연결),[제조]매출액(영업수익)(*)
(주)셀트리온제약,068760,2019/12,0,2132457,172682727
(주)셀트리온제약,068760,2020/12,0,4611784,233568478
(주)셀트리온제약,068760,2021/12,,,398738209
(주)셀트리온헬스케어,091990,2017/12,0,12036000,923764212
(주)셀트리온헬스케어,091990,2018/12,0,13505000,918897647
(주)셀트리온헬스케어,091990,2019/12,0,16684000,1157625784
(주)셀트리온헬스케어,091990,2020/12,0,29733000,2116978046
(주)셀트리온헬스케어,091990,2021/12,0,29227000,1470006790
(주)셀피글로벌,068940,2011/12,,,39637262
(주)셀피글로벌,068940,2012/12,,,46586084
(주)셀피글로벌,068940,2013/12,,,33667111
(주)셀피글로벌,068940,2014/12,,,25277088
(주)셀피글로벌,068940,2015/12,0,241496,29929259
(주)셀피글로벌,068940,2016/12,0,205825,24657740
(주)셀피글로벌,068940,2017/12,0,1453432,27189791
(주)셀피글로벌,068940,2018/12,0,475462,23986253
(주)셀피글로벌,068940,2019/12,0,156910,24593855
(주)셀피글로벌,068940,2020/12,0,385679,27667336
(주)셀피글로벌,068940,2021/12,0,429747,26705743
(주)소룩스,290690,2020/12,,,57630615
(주)소룩스,290690,2021/12,,,70010754
(주)소리바다,053110,2011/12,0,0,26272537
(주)소리바다,053110,2012/12,0,0,23656986
(주)소리바다,053110,2013/12,0,0,20441796
(주)소리바다,053110,2014/12,0,0,18490044
(주)소리바다,053110,2015/12,0,0,17888630
(주)소리바다,053110,2016/12,0,0,27664565
(주)소리바다,053110,2017/12,0,0,26193983
(주)소리바다,053110,2018/12,0,0,23684198
(주)소리바다,053110,2019/12,0,0,23766484
(주)소리바다,053110,2020/12,0,0,13894896
(주)소마젠,950200,2020/12,,,19005866
(주)소마젠,950200,2021/12,,,28591651
(주)소프트센,032680,2011/09,0,47731,4018549
(주)소프트센,032680,2012/09,,,10442796
(주)소프트센,032680,2012/12,,,6615833
(주)소프트센,032680,2013/12,,,25733674
(주)소프트센,032680,2014/12,0,583039,82760283
(주)소프트센,032680,2015/12,,,72290559
(주)소프트센,032680,2016/12,,,115742385
(주)소프트센,032680,2017/12,,,142514026
(주)소프트센,032680,2018/12,,,133604426
(주)소프트센,032680,2019/12,,,94999247
(주)소프트센,032680,2020/12,0,306094,47614801
(주)소프트센,032680,2021/12,0,1509200,44663504
(주)손오공,066910,2011/12,0,36318,71762923
(주)손오공,066910,2012/12,0,44815,69651022
(주)손오공,066910,2013/12,0,75124,49104766
(주)손오공,066910,2014/12,0,55010,45831095
(주)손오공,066910,2015/12,0,53276,119143893
(주)손오공,066910,2016/12,0,53909,123715302
(주)손오공,066910,2017/12,0,56221,98724379
(주)손오공,066910,2018/12,0,55266,95098144
(주)손오공,066910,2019/12,0,56353,69561788
(주)손오공,066910,2020/12,0,0,81661930
(주)손오공,066910,2021/12,0,0,72011103
(주)솔고바이오메디칼,043100,2011/12,0,916005,28931569
(주)솔고바이오메디칼,043100,2012/12,0,830641,32792260
(주)솔고바이오메디칼,043100,2013/12,0,878509,29900982
(주)솔고바이오메디칼,043100,2014/12,0,871374,25242237
(주)솔고바이오메디칼,043100,2015/12,0,1004192,20236948
(주)솔고바이오메디칼,043100,2016/12,0,2083367,19645066
(주)솔고바이오메디칼,043100,2017/12,0,1780343,19591331
(주)솔고바이오메디칼,043100,2018/12,0,1186669,18496254
(주)솔고바이오메디칼,043100,2019/12,0,954824,16464089
(주)솔고바이오메디칼,043100,2020/12,0,1017513,16668134
(주)솔고바이오메디칼,043100,2021/12,0,1407647,16403535
(주)솔루에타,154040,2013/12,0,0,100026225
(주)솔루에타,154040,2014/12,0,3049614,85524350
(주)솔루에타,154040,2015/12,0,2189629,69319134
(주)솔루에타,154040,2016/12,0,4374331,49594338
(주)솔루에타,154040,2017/12,0,4904749,41819776
(주)솔루에타,154040,2018/12,0,5132883,53215936
(주)솔루에타,154040,2019/12,0,5359865,56020710
(주)솔루에타,154040,2020/12,0,4892657,46433286
(주)솔루에타,154040,2021/12,0,5128292,37014605
(주)솔루엠,248070,2021/12,0,9315426,621506310
(주)솔본,035610,2011/12,0,3666275,3462557
(주)솔본,035610,2012/12,0,5252303,3374817
(주)솔본,035610,2013/12,0,7043423,3161405
(주)솔본,035610,2014/12,0,5143993,3649811
(주)솔본,035610,2015/12,0,3048356,3068815
(주)솔본,035610,2016/12,0,4322463,3515751
(주)솔본,035610,2017/12,0,5145921,3161733
(주)솔본,035610,2018/12,0,6781872,3188052
(주)솔본,035610,2019/12,0,6806088,3128570
(주)솔본,035610,2020/12,0,5756652,3540875
(주)솔본,035610,2021/12,0,7378017,3324120
(주)솔트룩스,304100,2020/12,0,5368531,19328595
(주)솔트룩스,304100,2021/12,0,9664321,22942187
(주)솔트웍스,222520,2015/12,,,9696344
(주)쇼박스,086980,2011/12,0,40000,48961054
(주)쇼박스,086980,2012/12,0,0,87972582
(주)쇼박스,086980,2013/12,0,0,106863167
(주)쇼박스,086980,2014/12,0,0,72013845
(주)쇼박스,086980,2015/12,0,0,141466695
(주)쇼박스,086980,2016/12,0,0,125931981
(주)쇼박스,086980,2017/12,0,0,102706678
(주)쇼박스,086980,2018/12,0,0,68510508
(주)쇼박스,086980,2019/12,0,0,78627533
(주)쇼박스,086980,2020/12,0,0,46686264
(주)쇼박스,086980,2021/12,0,0,50676087
(주)수산아이앤티,050960,2016/12,,,16254773
(주)수산아이앤티,050960,2017/12,,,16391345
(주)수산아이앤티,050960,2018/12,,,16268527
(주)수산아이앤티,050960,2019/12,,,16000356
(주)수산아이앤티,050960,2020/12,0,0,18063958
(주)수산아이앤티,050960,2021/12,0,0,20847521
(주)수산중공업,017550,2011/12,0,0,117154538
(주)수산중공업,017550,2012/12,0,0,131601743
(주)수산중공업,017550,2013/12,0,2201931,129070803
(주)수산중공업,017550,2014/12,0,2613794,104845891
(주)수산중공업,017550,2015/12,0,2648629,92146430
(주)수산중공업,017550,2016/12,0,3918477,81998385
(주)수산중공업,017550,2017/12,0,3934480,96842444
(주)수산중공업,017550,2018/12,0,3074823,80001435
(주)수산중공업,017550,2019/12,0,3190193,71587306
(주)수산중공업,017550,2020/12,0,3154073,56155266
(주)수산중공업,017550,2021/12,0,3659528,103586429
(주)수성샐바시온,084180,2011/12,,,31927492
(주)수성샐바시온,084180,2012/12,,,27321762
(주)수성샐바시온,084180,2013/12,,,34164190
(주)수성샐바시온,084180,2014/12,,,32749842
(주)수성샐바시온,084180,2015/12,,,34200137
(주)수성샐바시온,084180,2016/12,,,28127090
(주)수성샐바시온,084180,2017/12,0,281700,26346801
(주)수성샐바시온,084180,2018/12,0,556373,23545568
(주)수성샐바시온,084180,2019/12,0,432889,22696866
(주)수성샐바시온,084180,2020/12,0,246481,20678175
(주)수성샐바시온,084180,2021/12,0,297143,26830088
(주)수젠텍,253840,2019/12,0,2659192,3845081
(주)수젠텍,253840,2020/12,0,3388418,41351848
(주)수젠텍,253840,2021/12,0,3916396,77201041
(주)슈프리마,236200,2016/12,0,3882002,42100257
(주)슈프리마,236200,2017/12,0,4767355,46768748
(주)슈프리마,236200,2018/12,0,5474897,52145128
(주)슈프리마,236200,2019/12,0,6454581,71353003
(주)슈프리마,236200,2020/12,0,6556499,55439923
(주)슈프리마,236200,2021/12,0,7507704,67798346
(주)슈프리마아이디,317770,2019/12,0,1082360,11911093
(주)슈프리마아이디,317770,2020/12,0,1179708,8238566
(주)슈프리마아이디,317770,2021/12,0,1110939,14179406
(주)슈프리마에이치큐,094840,2011/12,0,2617808,41692158
(주)슈프리마에이치큐,094840,2012/12,0,2696317,51910637
(주)슈프리마에이치큐,094840,2013/12,0,3400944,52123459
(주)슈프리마에이치큐,094840,2014/12,0,4348428,65777021
(주)슈프리마에이치큐,094840,2015/12,0,1382097,24890011
(주)슈프리마에이치큐,094840,2016/12,0,1843868,26724206
(주)슈프리마에이치큐,094840,2017/12,0,2018641,18014490
(주)슈프리마에이치큐,094840,2018/12,0,1859123,14220118
(주)슈프리마에이치큐,094840,2019/12,0,2111259,14008661
(주)슈프리마에이치큐,094840,2020/12,0,1838231,17680996
(주)슈프리마에이치큐,094840,2021/12,0,1705983,16395769
(주)슈피겐코리아,192440,2014/12,0,1089923,105047049
(주)슈피겐코리아,192440,2015/12,0,1266730,102807039
(주)슈피겐코리아,192440,2016/12,0,1535801,130791110
(주)슈피겐코리아,192440,2017/12,0,1988701,162891118
(주)슈피겐코리아,192440,2018/12,0,2673495,195346422
(주)슈피겐코리아,192440,2019/12,0,3512396,225347701
(주)슈피겐코리아,192440,2020/12,0,5381416,241905028
(주)슈피겐코리아,192440,2021/12,0,5423580,265970485
(주)스마트솔루션즈,136510,2011/12,,,13264302
(주)스마트솔루션즈,136510,2012/12,,,4516410
(주)스마트솔루션즈,136510,2013/12,,,12722768
(주)스마트솔루션즈,136510,2014/12,0,567806,8731203
(주)스마트솔루션즈,136510,2015/12,0,427920,9164284
(주)스마트솔루션즈,136510,2016/12,0,339906,12513845
(주)스마트솔루션즈,136510,2017/12,0,1472611,25018220
(주)스마트솔루션즈,136510,2018/12,0,2430917,21925847
(주)스마트솔루션즈,136510,2019/12,0,3121916,17081183
(주)스마트솔루션즈,136510,2020/12,0,3824175,13635111
(주)스마트솔루션즈,136510,2021/12,0,858230,29623749
(주)스맥,099440,2011/12,,,124316956
(주)스맥,099440,2012/12,,,134265613
(주)스맥,099440,2013/12,,,128040645
(주)스맥,099440,2014/12,,,139680675
(주)스맥,099440,2015/12,,,122036641
(주)스맥,099440,2016/12,0,4796560,122369486
(주)스맥,099440,2017/12,0,4323477,161850280
(주)스맥,099440,2018/12,0,4661739,150557918
(주)스맥,099440,2019/12,0,5245996,141710824
(주)스맥,099440,2020/12,0,4054627,108462425
(주)스맥,099440,2021/12,0,3391767,126566205
(주)스카이문스테크놀로지,033790,2011/12,,,26331095
(주)스카이문스테크놀로지,033790,2012/12,,,14009618
(주)스카이문스테크놀로지,033790,2013/12,,,9452066
(주)스카이문스테크놀로지,033790,2014/12,,,20942523
(주)스카이문스테크놀로지,033790,2015/12,,,23017132
(주)스카이문스테크놀로지,033790,2016/12,,,13085003
(주)스카이문스테크놀로지,033790,2017/12,0,1787964,13471809
(주)스카이문스테크놀로지,033790,2018/12,0,6265678,14463651
(주)스카이문스테크놀로지,033790,2019/12,,,5733712
(주)스카이문스테크놀로지,033790,2020/12,,,25067702
(주)스카이문스테크놀로지,033790,2021/12,0,882005,11188199
(주)스킨앤스킨,159910,2012/12,,,20915798
(주)스킨앤스킨,159910,2013/12,,,10591975
(주)스킨앤스킨,159910,2014/12,,,9131969
(주)스킨앤스킨,159910,2015/12,0,3515356,13551712
(주)스킨앤스킨,159910,2016/12,0,2561921,15277789
(주)스킨앤스킨,159910,2017/12,0,2148036,16411014
(주)스킨앤스킨,159910,2018/12,0,1600589,20653554
(주)스킨앤스킨,159910,2019/12,0,828524,20548700
(주)스킨앤스킨,159910,2020/12,0,223076,26287208
(주)스킨앤스킨,159910,2021/12,0,239545,27607586
(주)스타플렉스,115570,2011/12,0,201130,87205882
(주)스타플렉스,115570,2012/12,0,257997,104112587
(주)스타플렉스,115570,2013/12,0,257843,90348444
(주)스타플렉스,115570,2014/12,0,396374,87819220
(주)스타플렉스,115570,2015/12,0,313486,79179678
(주)스타플렉스,115570,2016/12,0,380329,86728447
(주)스타플렉스,115570,2017/12,0,352778,83505468
(주)스타플렉스,115570,2018/12,0,380757,77472112
(주)스타플렉스,115570,2019/12,0,306627,72428801
(주)스타플렉스,115570,2020/12,0,138579,57211977
(주)스타플렉스,115570,2021/12,0,99025,67023638
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,,,20666174
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,0,177533,27274346
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,0,394753,37618724
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,0,488052,15627495
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,0,343085,23825796
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,0,0,14977004
(주)스튜디오산타클로스엔터테인먼트,204630,2021/12,0,0,34525693
(주)스틸플라워,087220,2011/12,0,917914,259572988
(주)스틸플라워,087220,2012/12,0,1489483,262541170
(주)스틸플라워,087220,2013/12,0,2025153,136558092
(주)스틸플라워,087220,2014/12,0,2420702,171994863
(주)스틸플라워,087220,2015/12,0,3382835,91242126
(주)스틸플라워,087220,2016/12,0,2766787,51480282
(주)스틸플라워,087220,2017/12,0,1996297,22222272
(주)스페이스솔루션,245030,2016/12,,,24916235
(주)스페이스솔루션,245030,2017/12,,,27567025
(주)스페코,013810,2011/12,0,170030,51570535
(주)스페코,013810,2012/12,0,193885,55729549
(주)스페코,013810,2013/12,0,286324,49577024
(주)스페코,013810,2014/12,0,313383,68637975
(주)스페코,013810,2015/12,0,405837,67334237
(주)스페코,013810,2016/12,0,451551,50452747
(주)스페코,013810,2017/12,0,488456,37963619
(주)스페코,013810,2018/12,0,405239,42102827
(주)스페코,013810,2019/12,0,222882,31268020
(주)스페코,013810,2020/12,0,275753,29287743
(주)스페코,013810,2021/12,0,322559,30517725
(주)스포츠서울,039670,2011/12,0,235850,32600900
(주)스포츠서울,039670,2012/12,0,176600,26304662
(주)스포츠서울,039670,2013/12,0,0,24558771
(주)스포츠서울,039670,2014/03,0,0,5212976
(주)스포츠서울,039670,2015/03,0,0,16069533
(주)스포츠서울,039670,2016/03,0,0,15484372
(주)스포츠서울,039670,2017/03,0,0,16052542
(주)스포츠서울,039670,2018/03,0,0,14271940
(주)스포츠서울,039670,2019/03,0,0,12872668
(주)스포츠서울,039670,2021/03,0,0,9964483
(주)승일,049830,2011/12,,,136753617
(주)승일,049830,2012/12,,,143000794
(주)승일,049830,2013/12,,,132556862
(주)승일,049830,2014/12,,,129485034
(주)승일,049830,2015/12,,,125067794
(주)승일,049830,2016/12,,,138451583
(주)승일,049830,2017/12,,,135816978
(주)승일,049830,2018/12,,,151026587
(주)승일,049830,2019/12,,,136635791
(주)승일,049830,2020/12,,,132798716
(주)승일,049830,2021/12,,,147274737
(주)승화프리텍,111610,2011/12,0,649261,30777483
(주)승화프리텍,111610,2012/12,0,613338,13274063
(주)승화프리텍,111610,2013/12,,,11268501
(주)승화프리텍,111610,2014/12,,,6162607
(주)시공테크,020710,2011/12,0,0,116059056
(주)시공테크,020710,2012/12,0,0,112170419
(주)시공테크,020710,2013/12,0,0,72300133
(주)시공테크,020710,2014/12,0,0,65306319
(주)시공테크,020710,2015/12,0,0,64889026
(주)시공테크,020710,2016/12,0,0,74105042
(주)시공테크,020710,2017/12,0,0,164757329
(주)시공테크,020710,2018/12,0,0,65909194
(주)시공테크,020710,2019/12,0,0,114634123
(주)시공테크,020710,2020/12,0,0,96247497
(주)시공테크,020710,2021/12,0,0,84679101
(주)시냅스엠,246830,2016/12,,,3277853
(주)시냅스엠,246830,2017/12,,,4127855
(주)시너지이노베이션,048870,2011/12,0,3064457,42656185
(주)시너지이노베이션,048870,2012/12,0,2941863,58624796
(주)시너지이노베이션,048870,2013/12,0,2517485,30205116
(주)시너지이노베이션,048870,2014/12,0,1572945,29651641
(주)시너지이노베이션,048870,2016/12,0,912358,7489098
(주)시너지이노베이션,048870,2017/12,0,2228112,6189799
(주)시너지이노베이션,048870,2018/12,0,2358541,11725816
(주)시너지이노베이션,048870,2019/12,0,3288810,11002162
(주)시너지이노베이션,048870,2020/12,0,4024783,20602617
(주)시너지이노베이션,048870,2021/12,0,4420774,18159515
(주)시노펙스,025320,2011/12,0,4009018,367819499
(주)시노펙스,025320,2012/12,0,1519398,510029813
(주)시노펙스,025320,2013/12,0,1345786,399469587
(주)시노펙스,025320,2014/12,0,1178888,345041378
(주)시노펙스,025320,2015/12,0,1132405,155241129
(주)시노펙스,025320,2016/12,0,1873276,108769971
(주)시노펙스,025320,2017/12,0,3724576,130717223
(주)시노펙스,025320,2018/12,0,6504018,107081466
(주)시노펙스,025320,2019/12,0,4883972,97575177
(주)시노펙스,025320,2020/12,0,4560979,84152068
(주)시노펙스,025320,2021/12,0,4461603,103780464
(주)시노펙스그린테크,037320,2011/12,0,98338,50296617
(주)시디즈,134790,2011/12,0,0,45869424
(주)시디즈,134790,2012/12,,,81906819
(주)시디즈,134790,2013/12,,,23508112
(주)시디즈,134790,2014/12,,,10777054
(주)시디즈,134790,2015/12,,,6721129
(주)시디즈,134790,2016/12,,,9939845
(주)시디즈,134790,2017/12,,,12520488
(주)시디즈,134790,2018/12,,,140959207
(주)시디즈,134790,2019/12,,,192881845
(주)시디즈,134790,2020/12,,,227490312
(주)시디즈,134790,2021/12,,,251936903
(주)시스웍,269620,2017/12,0,724249,30441340
(주)시스웍,269620,2018/12,0,835269,20630141
(주)시스웍,269620,2019/12,0,987780,13481466
(주)시스웍,269620,2020/12,0,1161760,18772443
(주)시스웍,269620,2021/12,0,1196290,17194795
(주)시큐브,131090,2011/12,,,17652671
(주)시큐브,131090,2012/12,,,20469883
(주)시큐브,131090,2013/12,,,17468859
(주)시큐브,131090,2014/12,,,15924844
(주)시큐브,131090,2015/12,,,14813921
(주)시큐브,131090,2016/12,0,3044009,15144604
(주)시큐브,131090,2017/12,0,2751407,15173425
(주)시큐브,131090,2018/12,0,1630673,13918768
(주)시큐브,131090,2019/12,0,2462563,18216685
(주)시큐브,131090,2020/12,0,3040427,14714020
(주)시큐브,131090,2021/12,0,2777861,13198409
(주)시티랩스,139050,2011/12,,,32875201
(주)시티랩스,139050,2012/12,,,42955232
(주)시티랩스,139050,2013/12,0,638650,47707598
(주)시티랩스,139050,2014/12,0,559721,61463413
(주)시티랩스,139050,2015/12,0,899813,41619406
(주)시티랩스,139050,2016/12,0,302639,36297715
(주)시티랩스,139050,2017/12,0,1189094,30345343
(주)시티랩스,139050,2018/12,0,603034,21988953
(주)시티랩스,139050,2019/12,0,2752770,19097657
(주)시티랩스,139050,2020/12,0,3941848,20485948
(주)시티랩스,139050,2021/12,0,1868408,17178998
(주)신도기연,290520,2020/12,0,1559586,41261031
