회사명,거래소코드,회계년도,[제조]비유동비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]유동부채비율(IFRS연결),[제조]차입금비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]유보액대비율(IFRS연결),[제조]유보액 대 납입자본배율(IFRS연결),[제조]투자집중도(IFRS연결)
(주)리드코프,012700,2013/12,21.03,171.2,170.27,6.42,184.97,154.17,172.36,999999999,32.43,12.03,171.99
(주)리드코프,012700,2014/12,19.45,164.58,164.01,4.84,196.31,168.22,184.28,999999999,31.62,14.68,175.13
(주)리드코프,012700,2015/12,19.95,162.87,162.71,3.76,205.63,175.4,193.69,999999999,30.97,17.52,199.84
(주)리드코프,012700,2016/12,21.52,158.52,157.79,4.58,232.29,196.05,220.96,999999999,28.65,19.68,204.99
(주)리드코프,012700,2017/12,21.62,149.21,149.06,3.05,251.33,220.97,242.16,999999999,27.24,22.04,239.31
(주)리드코프,012700,2018/12,23.43,147.26,147.2,4.28,242.09,216.39,235.11,999999999,28.21,23.36,231.51
(주)리드코프,012700,2019/12,5.61,93.44,89.5,23.54,181.5,14.15,14.09,19.3,34.35,25.85,11.2
(주)리드코프,012700,2020/12,11.69,102.5,99.96,50.4,164.83,13.39,10.24,29.69,36.93,29.4,18.4
(주)리드코프,012700,2021/12,20.15,48.92,46.93,18.52,210.42,18.55,21.91,18.59,31.54,30.88,15.9
(주)리메드,302550,2019/12,,,,,,,,,,,
(주)리메드,302550,2020/12,107.84,1041.95,967.08,233.71,196.39,18.1,76.64,4.05,29.6,7.14,400.27
(주)리메드,302550,2021/12,107.32,889.7,807.46,187.61,195.8,21.18,75.22,1.45,29.84,7.52,346.39
(주)리파인,377450,2021/12,7.57,1434.3,1434.3,1222.52,9.12,7.08,0.37,1443.18,94.64,80.36,238.75
(주)링네트,042500,2011/12,20.79,152.05,144.27,31.08,171.12,164.64,60.77,9.45,28.72,2.67,72.17
(주)링네트,042500,2012/12,11.3,179.43,172.96,46.28,115,113.53,42.13,14.61,38.13,3.57,75.58
(주)링네트,042500,2013/12,11.3,191.23,181.89,20.93,98.87,98.09,13.1,27.95,42.72,4.43,67.53
(주)링네트,042500,2014/12,11.94,216.88,209.62,21.41,76.65,75.95,8.96,77.03,48.9,5.11,63.53
(주)링네트,042500,2015/12,12.99,225.5,217.63,60.2,70.13,69.68,1.04,76.68,51.41,5.62,75.5
(주)링네트,042500,2016/12,18.52,213.57,205.54,30.22,72.1,71.91,1.43,166.48,51.26,6.05,61.9
(주)링네트,042500,2017/12,21.1,243.28,231.04,51.27,55.23,55.13,3.37,205.22,59.08,6.74,51.34
(주)링네트,042500,2018/12,19.94,203.92,188.52,43.64,77.04,77.04,4.42,32.38,56.79,7.05,60.82
(주)링네트,042500,2019/12,26.09,219.6,201.51,44.77,62.75,62.23,2,25.4,63.45,7.88,61.68
(주)링네트,042500,2020/12,17.77,205.79,197.09,71.79,79.27,78.48,11.17,40.11,55.63,8.93,75.98
(주)링네트,042500,2021/12,30.94,192.02,158.86,13.54,75.33,75.19,4.61,101.39,59.64,10.16,54.41
(주)링크제니시스,219420,2018/12,14.36,698.36,697.6,147.58,15.04,14.42,1.89,170.16,92.62,29.82,298.06
(주)링크제니시스,219420,2019/12,10.8,1111.43,1110.58,211.51,9.52,8.88,1.1,73.98,91.92,30.85,318.15
(주)링크제니시스,219420,2020/12,11.48,454.62,454.25,242.08,25.16,25.01,12.32,50.93,84.54,31.64,313.53
(주)링크제니시스,219420,2021/12,17.44,632.67,631.19,159.2,17.78,15.86,7.16,52.24,86.37,35.99,280.05
(주)마니커,027740,2011/12,170.94,82.82,76,7.68,218.64,178.35,148.75,0.58,23.74,2.84,60.51
(주)마니커,027740,2012/12,204.38,84.67,74.07,6.21,259.88,183.67,189.93,-1.31,16.14,1.31,67.42
(주)마니커,027740,2013/12,217.85,74.2,62.5,7.81,257.74,188.53,185.17,-0.02,16.28,1.32,74.94
(주)마니커,027740,2014/12,183.8,62.85,52.6,2.39,174.07,143.64,136.58,-0.91,21.45,1.35,58.69
(주)마니커,027740,2015/12,192.47,56.28,51.63,14.73,177.4,150.9,138.18,-1.44,18.24,0.97,75.52
(주)마니커,027740,2016/12,169.43,53.22,48.93,3.72,117.92,91.11,91.63,-0.62,19.3,0.7,83.69
(주)마니커,027740,2017/12,215.23,38.33,34.59,2.29,160.21,117.33,127.99,1.21,16.04,0.69,88.8
(주)마니커,027740,2018/12,151.12,46.76,41.1,2.97,86.92,76.56,60.37,0.09,13.54,0.33,57.11
(주)마니커,027740,2019/12,171.73,54.09,49.32,3.07,107.73,66.56,79.01,-4.45,4.88,0.11,61.53
(주)마니커,027740,2020/12,202.91,51.85,46.44,14.45,167.23,124.06,130.78,-7.63,-14.24,-0.28,73.7
(주)마니커,027740,2021/12,267.85,78.52,75.07,26.2,315.43,187.94,180.43,-3.78,7.92,0.49,63.43
(주)마니커에프앤지,195500,2019/12,,,,,,,,,,,
(주)마니커에프앤지,195500,2020/12,,,,,,,,,,,
(주)마니커에프앤지,195500,2021/12,,,,,,,,,,,
(주)마이스코,088700,2011/12,,,,,,,,,,,
(주)마이스코,088700,2012/12,,,,,,,,,,,
(주)마이크로디지탈,305090,2019/12,,,,,,,,,,,
(주)마이크로디지탈,305090,2020/12,,,,,,,,,,,
(주)마이크로디지탈,305090,2021/12,,,,,,,,,,,
(주)마이크로컨텍솔루션,098120,2011/12,,,,,,,,,,,
(주)마이크로컨텍솔루션,098120,2012/12,60.32,403.27,331.88,60.04,15.1,13.58,0.69,536.17,73.62,5.55,93.6
(주)마이크로컨텍솔루션,098120,2013/12,61.22,419.53,336.92,99.12,18.55,13.67,4.97,301.28,73.43,6.73,107.72
(주)마이크로컨텍솔루션,098120,2014/12,59.57,347.79,280.96,92.57,22.47,18.09,3.35,259.53,73.11,8.56,90.41
(주)마이크로컨텍솔루션,098120,2015/12,53.06,512.67,398.7,99.22,14.2,11.93,2.5,166.99,78.92,9.13,119.65
(주)마이크로컨텍솔루션,098120,2016/12,51.55,957.95,762.04,160.28,9.09,6.01,1.59,-36.86,82.37,8.87,149.62
(주)마이크로컨텍솔루션,098120,2017/12,50.53,739.31,622.14,125.37,11.79,8.29,1.52,-119.78,79.39,7.89,145.9
(주)마이크로컨텍솔루션,098120,2018/12,59.29,693.9,575.59,111.35,12.11,7.61,1.7,-266.82,77.59,6.69,128.24
(주)마이크로컨텍솔루션,098120,2019/12,54.78,564.68,465.35,102.15,14.27,10.54,1.85,51.92,76.4,6.88,100.67
(주)마이크로컨텍솔루션,098120,2020/12,46.45,376.74,321.55,67.04,23.88,20.55,9.08,72.23,71,7.3,104.13
(주)마이크로컨텍솔루션,098120,2021/12,51.26,409.4,322.39,83.97,23.29,17.59,2.61,792.87,73.06,9.07,81.54
(주)마이크로프랜드,147760,2016/12,,,,,,,,,,,
(주)마이크로프랜드,147760,2017/12,,,,,,,,,,,
(주)마이크로프랜드,147760,2018/12,,,,,,,,,,,
(주)마이크로프랜드,147760,2019/12,,,,,,,,,,,
(주)마이크로프랜드,147760,2020/12,,,,,,,,,,,
(주)마이크로프랜드,147760,2021/12,,,,,,,,,,,
(주)마인즈랩,377480,2021/12,44.12,887.71,887.71,761.37,18.69,8.4,11.46,-211.2,75.71,8.86,295.24
(주)마크로밀엠브레인,169330,2021/06,40.99,307.6,307.6,187.74,45.94,34.12,11.22,56.4,56.58,4.74,75.96
(주)마크로젠,038290,2011/12,56.45,313.62,287.16,46.37,33.98,24.72,1.59,99.05,69.83,14.54,165.81
(주)마크로젠,038290,2012/12,61.22,385.61,350.97,61.15,58.8,25.3,25.94,3.91,59.51,17.19,175.54
(주)마크로젠,038290,2013/12,45.12,243.43,228.85,66.93,46.07,41.47,21.57,2.29,65.14,19.65,176.42
(주)마크로젠,038290,2014/12,66.04,425.91,385.71,16.1,73.06,25.13,43.73,7.7,55.79,21.99,205.55
(주)마크로젠,038290,2015/12,65.2,338.46,289.23,31.62,73.41,31.97,38.47,4.99,56.86,17.13,154.98
(주)마크로젠,038290,2016/12,75.06,150.42,127.96,42.16,90.21,76.55,46.26,1.61,51.87,18.45,153.53
(주)마크로젠,038290,2017/12,55.9,176.37,154.08,61.32,87.77,74.77,42.11,1.4,56.38,21.37,163.01
(주)마크로젠,038290,2018/12,39.19,225.09,189.86,54.23,51.65,49.96,9.84,1.25,73.77,25.1,157.2
(주)마크로젠,038290,2019/12,111.43,124.56,108.84,19.25,109.17,78.47,43.03,0.3,55.59,23.64,130.17
(주)마크로젠,038290,2020/12,96.43,165.98,144.28,48.71,44.96,29.24,18.75,8.99,76.34,41.33,127.21
(주)마크로젠,038290,2021/12,99.41,130.92,113.01,50.61,48.99,37.87,17.06,13.55,74.95,41.64,121.53
(주)맘스터치앤컴퍼니,220630,2015/12,,,,,,,,,,,
(주)맘스터치앤컴퍼니,220630,2016/12,79.67,168.24,118.25,91.05,73.52,55.79,26.36,72.07,45.44,3.73,34.96
(주)맘스터치앤컴퍼니,220630,2017/12,86.22,263.98,202.53,61.77,84.04,37.05,41.7,22.34,45.38,5.06,40.14
(주)맘스터치앤컴퍼니,220630,2018/12,91.67,126,94.12,28.92,75.68,66.68,38.6,17.31,49.55,6.72,40.01
(주)맘스터치앤컴퍼니,220630,2019/12,70.37,152.75,112.24,35.57,72.73,67.01,27.93,45.28,51.13,7.56,38.37
(주)맘스터치앤컴퍼니,220630,2020/12,71.27,177.1,155.69,21.72,49.46,44.15,4.63,216.6,88.26,10.12,36.83
(주)맘스터치앤컴퍼니,220630,2021/12,73.64,182.26,154.71,136.92,50.94,42.41,6.23,474.82,104.11,12.57,36.73
(주)매직마이크로,127160,2015/12,171.41,89.52,60.14,11.63,146.39,83.75,99.83,-1.22,37.28,11.27,135.62
(주)매직마이크로,127160,2016/12,190.71,60.75,41.12,16.53,187.07,158.59,142.69,-4.36,31.57,9.66,137.93
(주)매직마이크로,127160,2017/12,212.82,40.57,19.98,0.89,173.43,149.38,117.5,-1.99,33.16,9.7,106.59
(주)매직마이크로,127160,2018/12,141.33,59.63,38.64,7.75,91.82,84.68,61.7,0.12,47.92,11.37,171.95
(주)매직마이크로,127160,2019/12,167.42,48.43,34.99,5.63,121.52,111.71,73.75,-1.82,40.38,8.47,148.14
(주)매직마이크로,127160,2020/12,304.46,34.5,27.39,2.62,307.1,297.53,182.6,-2.97,14.85,1.53,127.09
(주)매커스,093520,2011/12,32.21,248.08,185.63,31.73,51.19,47.96,12.69,15.03,47.06,2.14,66.43
(주)매커스,093520,2012/12,25.61,194.17,105.79,35.33,83.71,81.43,27.68,16.04,41.08,2.67,97.79
(주)매커스,093520,2013/12,23.06,193.45,157.22,52.58,82.55,82.44,5.13,34.34,43.17,3.24,89.68
(주)매커스,093520,2014/12,15.25,233.8,207.48,30.65,63.57,63.44,21.57,28,49.82,3.84,95.91
(주)매커스,093520,2015/12,15.73,189.52,172.48,43.42,94.79,94.48,4.19,25.98,44.98,4.41,104.86
(주)매커스,093520,2016/12,22.3,190.12,171.15,25.12,95.59,91.15,7.91,13.45,44.85,4.46,115.59
(주)매커스,093520,2017/12,22.63,205.52,191.91,47,80.75,76.94,5.85,39.96,51.61,5.42,89.84
(주)매커스,093520,2018/12,19.05,222.35,200.81,59.66,68.17,67.07,6.71,39.88,58.37,6.29,90.91
(주)매커스,093520,2019/12,18.14,191.12,148.4,37.75,92.93,91.46,3.46,34.83,53.3,6.67,167.07
(주)매커스,093520,2020/12,20.55,217.83,187.57,24.42,69.8,68.52,3,59.35,63.29,7.48,101.51
(주)매커스,093520,2021/12,11.37,210.52,183.4,38.78,82.51,81.29,0.07,158.63,57.69,10.35,99.55
(주)맥스로텍,141070,2012/12,,,,,,,,,,,
(주)맥스로텍,141070,2013/12,,,,,,,,,,,
(주)맥스로텍,141070,2014/12,,,,,,,,,,,
(주)맥스로텍,141070,2015/12,,,,,,,,,,,
(주)맥스로텍,141070,2016/12,,,,,,,,,,,
(주)맥스로텍,141070,2017/12,,,,,,,,,,,
(주)맥스로텍,141070,2018/12,,,,,,,,,,,
(주)맥스로텍,141070,2019/12,,,,,,,,,,,
(주)맥스로텍,141070,2020/12,,,,,,,,,,,
(주)맥스트,377030,2021/12,,,,,,,,,,,
(주)머큐리,100590,2018/12,,,,,,,,,,,
(주)머큐리,100590,2019/12,,,,,,,,,,,
(주)머큐리,100590,2020/12,,,,,,,,,,,
(주)머큐리,100590,2021/12,,,,,,,,,,,
(주)멀티캠퍼스,067280,2011/12,,,,,,,,,,,
(주)멀티캠퍼스,067280,2012/12,23.07,1032.98,1021.28,107.4,11.76,8.59,0,999999999,86.69,31.08,125.21
(주)멀티캠퍼스,067280,2013/12,38.12,447.24,445.16,36.26,20.28,18.37,0,999999999,80.89,35.99,112.78
(주)멀티캠퍼스,067280,2014/12,23.82,539.73,538.75,40.17,18.86,17.61,0,999999999,82.03,38.91,109.02
(주)멀티캠퍼스,067280,2015/12,74.8,178.1,178.09,66.14,39.63,36.4,0,999999999,70.81,21.72,54.45
(주)멀티캠퍼스,067280,2016/12,66.22,202.3,202.3,62.24,38.88,35.92,0,999999999,71.33,26.09,50.83
(주)멀티캠퍼스,067280,2017/12,53.87,265.5,265.5,82.44,35.87,30.89,0,999999999,72.97,28.79,52.93
(주)멀티캠퍼스,067280,2018/12,53.62,241.32,241.32,38.38,47.56,38.93,0,999999999,67.26,32.61,56.8
(주)멀티캠퍼스,067280,2019/12,101.59,154.53,154.53,18.65,81.81,51.91,31.93,28.65,54.64,37.63,69.26
(주)멀티캠퍼스,067280,2020/12,78.15,187.96,187.96,42.79,60.8,43.98,22.07,18.55,60.65,39.56,73.4
(주)멀티캠퍼스,067280,2021/12,87,186.63,186.63,39.12,83.6,51.76,36.36,32.78,53.31,46.23,82.42
(주)메드팩토,235980,2019/12,,,,,,,,,,,
(주)메드팩토,235980,2020/12,,,,,,,,,,,
(주)메드팩토,235980,2021/12,16.67,12895.44,12895.44,132.23,206.24,2.25,0.44,-3.79,24.96,3.24,0
(주)메디아나,041920,2014/12,38.98,349.42,259.98,139.96,35.64,27.66,11.2,22.08,65.03,6.67,90.01
(주)메디아나,041920,2015/12,41.54,375.66,270.73,117.84,27.32,22.83,0,220.8,71.3,8.78,83.46
(주)메디아나,041920,2016/12,47.51,372.85,248.52,124.22,26.99,21.32,2.8,313.8,71.54,8.98,92.72
(주)메디아나,041920,2017/12,50.54,470.06,305.6,131.07,19.33,14.63,2.32,178.23,76.8,9.93,91.77
(주)메디아나,041920,2018/12,49.5,474.46,351.46,130.36,14.86,13.78,2.5,73.36,80.17,10.53,97.71
(주)메디아나,041920,2019/12,47.25,559.07,414.42,233.11,13.74,11.89,0.23,926.36,81.88,12.26,107.43
(주)메디아나,041920,2020/12,37.27,693.55,488.16,293.33,12.37,10.83,0.69,1422.17,83.82,14.88,97.3
(주)메디아나,041920,2021/12,25.39,720.43,590.96,332.85,14.52,12.37,0.43,682.57,78.75,8.88,136.92
(주)메디콕스,054180,2011/06,,,,,,,,,,,
(주)메디콕스,054180,2012/06,,,,,,,,,,,
(주)메디콕스,054180,2013/06,,,,,,,,,,,
(주)메디콕스,054180,2014/06,,,,,,,,,,,
(주)메디콕스,054180,2015/06,,,,,,,,,,,
(주)메디콕스,054180,2016/06,,,,,,,,,,,
(주)메디콕스,054180,2017/06,,,,,,,,,,,
(주)메디콕스,054180,2018/06,,,,,,,,,,,
(주)메디콕스,054180,2019/06,217.23,53.38,46.66,29.36,165.18,89.84,136.22,-0.38,13.68,0.57,212.11
(주)메디콕스,054180,2019/12,237.89,39.21,34.01,22.08,179.47,106.05,155.82,-1.05,12.12,0.51,509.11
(주)메디콕스,054180,2020/12,205.18,16.43,14.42,7.23,123.99,114.55,113.22,-2.34,18.88,0.73,332.58
(주)메디콕스,054180,2021/12,115.11,78.62,75.87,12.54,54.8,50.48,29.64,-2.61,18.45,0.4,426.93
(주)메디톡스,086900,2011/12,,,,,,,,,,,
(주)메디톡스,086900,2012/12,,,,,,,,,,,
(주)메디톡스,086900,2013/12,79.16,217.95,206.12,30.63,30.86,23.72,13.99,100.91,86.2,24.2,139.51
(주)메디톡스,086900,2014/12,79.99,295.02,284.24,14.46,106.53,42.89,10.35,472.3,61.57,36.69,176.09
(주)메디톡스,086900,2015/12,88.18,217.7,205.4,57.15,79.37,41.89,22.11,487.92,67.72,48.74,172.99
(주)메디톡스,086900,2016/12,172.96,89.6,80.61,20.64,119.42,51.84,68.74,81.83,57.98,66.43,151.36
(주)메디톡스,086900,2017/12,139.7,75.08,66.63,19.21,90.09,67.11,55.8,43.71,66.66,91.71,155.7
(주)메디톡스,086900,2018/12,108.3,105.07,85.66,17.37,53.56,43.08,32.58,45.72,78.67,109.88,153.38
(주)메디톡스,086900,2019/12,114.78,88.03,66.52,14.68,60.47,51.91,39.65,12.34,78.44,113.72,150.44
(주)메디톡스,086900,2020/12,134.42,117.96,86.02,37.41,91.08,48.03,60.22,-8.88,69.03,105.59,223.42
(주)메디톡스,086900,2021/12,103.26,149.11,118.57,66.49,43.15,26.75,32.94,7.21,84.73,143.96,172.32
(주)메디프론디비티,065650,2011/12,,,,,,,,,,,
(주)메디프론디비티,065650,2012/12,,,,,,,,,,,
(주)메디프론디비티,065650,2013/12,,,,,,,,,,,
(주)메디프론디비티,065650,2014/12,,,,,,,,,,,
(주)메디프론디비티,065650,2015/12,,,,,,,,,,,
(주)메디프론디비티,065650,2016/12,,,,,,,,,,,
(주)메디프론디비티,065650,2017/12,,,,,,,,,,,
(주)메디프론디비티,065650,2018/12,,,,,,,,,,,
(주)메디프론디비티,065650,2019/12,,,,,,,,,,,
(주)메디프론디비티,065650,2020/12,89.03,128.78,102.73,76.98,69.5,62.49,10.97,-1.39,19.6,0.5,140.74
(주)메디프론디비티,065650,2021/12,,,,,,,,,,,
(주)메지온,140410,2012/12,,,,,,,,,,,
(주)메지온,140410,2013/12,,,,,,,,,,,
(주)메지온,140410,2014/12,,,,,,,,,,,
(주)메지온,140410,2015/12,,,,,,,,,,,
(주)메지온,140410,2016/12,3.23,571.54,556.94,124.96,81.6,31.21,49.72,-1.96,68.35,16.07,1090.03
(주)메지온,140410,2017/12,6.65,344.02,330.67,156.48,39.25,38.54,15.38,-6.08,77.94,13.83,1313.47
(주)메지온,140410,2018/12,8.79,394.69,381.16,166.58,30.95,30.95,0.42,-40.01,72.26,12.55,382.35
(주)메지온,140410,2019/12,16.4,383.79,339.36,115.8,37.46,31.54,8.4,-77.58,65.36,8.84,308.34
(주)메지온,140410,2020/12,26.33,391.05,345.86,231.1,33.12,27.31,8.98,-23.52,69.24,11.78,261.26
(주)메지온,140410,2021/12,31.47,346.95,283.28,130.89,33.67,29.46,6.88,-51.94,69.51,13.11,311.54
(주)메카로,241770,2017/12,,,,,,,,,,,
(주)메카로,241770,2018/12,30.78,926.04,780.05,681,10.74,8.64,0.36,999999999,88.95,27.4,146.92
(주)메카로,241770,2019/12,57.64,660.66,557.63,471.31,11.31,8.12,1.01,292.36,88.5,28.06,202.28
(주)메카로,241770,2020/12,64.05,555.83,443.47,357.71,12.55,8.73,2.17,2.66,88.69,27.29,204.23
(주)메카로,241770,2021/12,66.89,591.8,443.44,315.68,10,7.29,0.76,76.53,90.72,29.03,183.64
(주)메타랩스,090370,2011/12,67.98,129.3,56.12,1.72,143.14,135.47,74.61,1.44,38.78,13.36,109.87
(주)메타랩스,090370,2012/12,70.82,142.53,61.86,16.61,172.3,141.36,103.55,-1.83,33.15,7.93,102.64
(주)메타랩스,090370,2013/12,77.09,116.22,40.82,3.14,167.34,163.7,81.65,0.92,32.36,6.42,94.47
(주)메타랩스,090370,2014/12,60.74,178.17,59.31,10.12,163.71,113.92,93.58,0.68,32.54,6.05,108.26
(주)메타랩스,090370,2015/12,134.94,107.54,38.09,7.35,481.33,415.08,273.91,-7.42,10.35,1.51,97.11
(주)메타랩스,090370,2016/12,100.37,111.76,57,32.33,228.03,203.71,115.42,-6.86,-9.57,-0.24,82.41
(주)메타랩스,090370,2017/12,70.6,157.78,112.52,53.69,62.95,58.53,20.28,-5.53,30.81,1.01,140.48
(주)메타랩스,090370,2018/12,89.25,143.08,132.06,56.66,46.23,39.82,28.38,-4.89,47.59,2.29,225.2
(주)메타랩스,090370,2019/12,107.06,144.47,125.04,25.01,67.71,41.98,48.19,-0.56,33.02,1.24,112.68
(주)메타랩스,090370,2020/12,93.08,166.64,128.74,20.44,44.06,30.59,25.43,-1.09,28.07,0.68,92.12
(주)메타랩스,090370,2021/12,86.25,142.25,128.7,43.87,50.68,45.29,27.03,-1.44,22.89,0.53,197.9
(주)메타바이오메드,059210,2011/12,88.89,146.64,103.21,16.2,38.01,33.49,30.84,4.54,56.59,3.57,189.18
(주)메타바이오메드,059210,2012/12,195.77,54.36,37.65,4.16,152.97,105.23,121.87,2.56,31.75,3.84,186.7
(주)메타바이오메드,059210,2013/12,183.6,65.68,50.79,4.75,162.22,119.71,129.22,1.36,31.24,4.27,149.45
(주)메타바이오메드,059210,2014/12,175.56,82.73,62.32,1.15,160.29,102.41,127.96,-0.05,30.62,3.72,150.1
(주)메타바이오메드,059210,2015/12,151.8,66.74,36.67,2.72,118.81,100.42,94.57,3.29,36.68,3.88,139.47
(주)메타바이오메드,059210,2016/12,138.85,82.12,54.66,6.19,127.3,107.71,99.41,2.69,35.99,3.95,141.65
(주)메타바이오메드,059210,2017/12,160.87,78.53,52.18,9.85,153.12,117.46,126.85,1.3,31.61,3.46,134.92
(주)메타바이오메드,059210,2018/12,111.91,98.84,66.55,13.47,90.41,79.42,70.83,-1.44,42.33,3.47,137.62
(주)메타바이오메드,059210,2019/12,112.94,105.05,66.49,5.97,88.28,71.71,70.12,4.83,43.61,3.78,157.06
(주)메타바이오메드,059210,2020/12,112.53,109.94,74.16,18.22,117.78,95.73,100.77,1.81,37.43,3.38,206.22
(주)메타바이오메드,059210,2021/12,91.39,126.32,86.28,26.5,71.6,63.5,57.37,4.32,49.4,4.27,147.19
(주)멕아이씨에스,058110,2015/12,,,,,,,,,,,
(주)멕아이씨에스,058110,2016/12,152.18,671.9,495.24,360.8,153.83,15.13,139.59,-3.55,28.69,2.68,280.29
(주)멕아이씨에스,058110,2017/12,183.42,794.99,538.75,341.89,188,13.16,173.95,-1.78,22.94,1.95,237.08
(주)멕아이씨에스,058110,2018/12,295.56,106.16,55.96,13.32,345.85,141.57,278.35,-1.94,11.46,1.04,255.4
(주)멕아이씨에스,058110,2019/12,397.71,74.92,40.6,5.54,493.19,260.91,400.43,-0.16,6.07,0.56,176.91
(주)멕아이씨에스,058110,2020/12,65.16,265.94,62.47,16.21,78.15,42.48,38.27,143.51,51.18,10.34,90.32
(주)멕아이씨에스,058110,2021/12,44.4,727.2,424.2,324.05,35.12,12.48,24.81,12.09,69.95,8.43,179.84
(주)멜파스,096640,2011/12,,,,,,,,,,,
(주)멜파스,096640,2012/12,,,,,,,,,,,
(주)멜파스,096640,2013/12,,,,,,,,,,,
(주)멜파스,096640,2014/12,,,,,,,,,,,
(주)멜파스,096640,2015/12,,,,,,,,,,,
(주)멜파스,096640,2016/12,,,,,,,,,,,
(주)멜파스,096640,2017/12,,,,,,,,,,,
(주)멜파스,096640,2018/12,,,,,,,,,,,
(주)멜파스,096640,2019/12,206.51,35.64,20.33,5.69,165,164.09,102.77,0.99,33.15,2.33,47.26
(주)멜파스,096640,2020/12,163.2,35.71,25.9,11.8,97.95,97.32,52.24,0.26,36.58,1.42,58.54
(주)멜파스,096640,2021/12,123.34,67.01,24.23,8.85,68.8,67.84,55.22,0.38,40.95,1.33,170.62
(주)모나리자,012690,2011/12,,,,,,,,,,,
(주)모나리자,012690,2012/12,,,,,,,,,,,
(주)모나리자,012690,2013/12,,,,,,,,,,,
(주)모나리자,012690,2014/12,,,,,,,,,,,
(주)모나리자,012690,2015/12,,,,,,,,,,,
(주)모나리자,012690,2016/12,,,,,,,,,,,
(주)모나리자,012690,2017/12,,,,,,,,,,,
(주)모나리자,012690,2018/12,,,,,,,,,,,
(주)모나리자,012690,2019/12,,,,,,,,,,,
(주)모나리자,012690,2020/12,,,,,,,,,,,
(주)모나리자,012690,2021/12,,,,,,,,,,,
(주)모나미,005360,2011/12,134.03,102.49,62.2,4.35,232.44,193.6,183.8,1.51,23.59,3.63,61.15
(주)모나미,005360,2012/12,142.99,111.12,69.59,3.46,225.77,164.48,175.24,1.5,23.97,3.41,58.95
(주)모나미,005360,2013/12,170.59,109.09,69.38,5.97,215.83,133.13,172.34,-0.2,24,2.99,72.14
(주)모나미,005360,2014/12,156.83,99.48,59.59,3.88,193.08,136.96,149.35,1.84,26.22,3.18,77.39
(주)모나미,005360,2015/12,122.19,115.48,67.3,7.16,126.12,90,98.31,2.7,32.95,2.83,83.05
(주)모나미,005360,2016/12,116.27,118.77,68.48,7.04,120.56,87.81,92.01,3.85,34.91,3.07,87.71
(주)모나미,005360,2017/12,123.99,154.37,92.55,12.16,122.65,63.91,95.79,2.7,34.88,3.1,88.03
(주)모나미,005360,2018/12,124.7,141.11,81.29,9.64,129.1,73.98,100.22,2.39,33.85,3.06,90.6
(주)모나미,005360,2019/12,132.76,98.88,57.79,7.02,140.37,108.83,111.71,0.57,31.19,3,101.46
(주)모나미,005360,2020/12,135.19,127.45,73.59,13,117.93,64.92,92.87,0.01,36.23,3.75,108.69
(주)모나미,005360,2021/12,86.32,174,120.61,18.05,93.7,61.71,65.48,2.3,42.29,4.53,127.18
(주)모다,149940,2012/12,,,,,,,,,,,
(주)모다,149940,2013/12,,,,,,,,,,,
(주)모다,149940,2014/12,,,,,,,,,,,
(주)모다,149940,2015/12,,,,,,,,,,,
(주)모다,149940,2016/12,190.76,72.28,66.49,10.27,224.22,184.65,105.37,1.41,28.27,10.1,203.48
(주)모다,149940,2017/12,173.61,73.21,70.28,12.58,265.42,262.01,179.63,-0.25,25.02,10.09,279.5
(주)모다,149940,2018/12,212.11,61.35,57.85,8.99,277.52,269.61,134.61,-0.35,22.1,4.8,202.39
(주)모다,149940,2019/12,247.48,70.07,69.53,21.21,434.64,409.81,207.28,-0.62,11.98,1.7,197.66
(주)모다이노칩,080420,2011/12,56.08,307.43,252.49,19.78,42.34,28.06,28.42,21.32,85.62,11.61,139.84
(주)모다이노칩,080420,2012/12,51.79,426.24,364.36,68.03,28.04,17.89,16.74,17.35,93.92,13.3,139.33
(주)모다이노칩,080420,2013/12,50.1,540.84,468.44,112.54,12.66,11.57,3.93,67.28,100.07,15.4,114.47
(주)모다이노칩,080420,2014/12,57.35,353.74,304.35,42.43,19.19,17.48,6,304.01,101.44,17.57,110.29
(주)모다이노칩,080420,2015/12,49,875.06,718.51,200.32,9.32,6.89,2.63,123.74,112.33,18.77,130.88
(주)모다이노칩,080420,2016/12,146.74,94.23,74.53,18.55,134.56,93.19,80.69,4.93,44.93,13.25,280.39
(주)모다이노칩,080420,2017/12,142.98,92.31,74.58,21.62,125.07,88.93,69.52,5.33,46.49,15.28,190.5
(주)모다이노칩,080420,2018/12,120.2,114.39,82.72,19.04,83.22,55.09,52.74,4.63,51.49,16.64,179.43
(주)모다이노칩,080420,2019/12,202,85.73,50.2,12.31,150.12,56.13,121.73,1.94,35.54,8,252.01
(주)모다이노칩,080420,2020/12,181.36,82.26,37.23,10.19,138.23,69.13,106.32,1.89,37.5,8.38,199.01
