회사명,거래소코드,회계년도,배당금_현금
(주)네오위즈,095660,2018/12,
(주)네오위즈,095660,2019/12,
(주)네오위즈,095660,2020/12,
(주)네오위즈,095660,2021/12,
(주)네오위즈홀딩스,042420,2011/12,
(주)네오위즈홀딩스,042420,2012/12,
(주)네오위즈홀딩스,042420,2013/12,
(주)네오위즈홀딩스,042420,2014/12,
(주)네오위즈홀딩스,042420,2015/12,2967146
(주)네오위즈홀딩스,042420,2016/12,
(주)네오위즈홀딩스,042420,2017/12,
(주)네오위즈홀딩스,042420,2018/12,
(주)네오위즈홀딩스,042420,2019/12,1001690
(주)네오위즈홀딩스,042420,2020/12,
(주)네오위즈홀딩스,042420,2021/12,4997484
(주)네오이뮨텍,950220,2021/12,
(주)네오크레마,311390,2019/12,
(주)네오크레마,311390,2020/12,
(주)네오크레마,311390,2021/12,
(주)네오티스,085910,2011/12,1702000
(주)네오티스,085910,2012/12,2557000
(주)네오티스,085910,2013/12,3010007
(주)네오티스,085910,2014/12,2512485
(주)네오티스,085910,2015/12,3004803
(주)네오티스,085910,2016/12,3691000
(주)네오티스,085910,2017/12,3682986
(주)네오티스,085910,2018/12,2611251
(주)네오티스,085910,2019/12,2611251
(주)네오티스,085910,2020/12,2611251
(주)네오티스,085910,2021/12,3292464
(주)네오팜,092730,2011/12,559592
(주)네오팜,092730,2012/12,555000
(주)네오팜,092730,2013/12,724258
(주)네오팜,092730,2014/12,1768626
(주)네오팜,092730,2015/12,1768626
(주)네오팜,092730,2016/12,2476076
(주)네오팜,092730,2017/12,3537252
(주)네오팜,092730,2018/12,4598428
(주)네오팜,092730,2019/12,5865471
(주)네오팜,092730,2020/12,5083408
(주)네오팜,092730,2021/12,5474440
(주)네오퍼플,028090,2011/12,
(주)네오퍼플,028090,2012/12,
(주)네오펙트,290660,2018/12,
(주)네오펙트,290660,2019/12,
(주)네오펙트,290660,2020/12,
(주)네오펙트,290660,2021/12,
(주)네온테크,306620,2018/12,
(주)네온테크,306620,2019/12,
(주)네온테크,306620,2020/12,
(주)네온테크,306620,2021/12,
(주)네이블커뮤니케이션즈,153460,2012/12,
(주)네이블커뮤니케이션즈,153460,2013/12,
(주)네이블커뮤니케이션즈,153460,2014/12,
(주)네이블커뮤니케이션즈,153460,2015/12,
(주)네이블커뮤니케이션즈,153460,2016/12,
(주)네이블커뮤니케이션즈,153460,2017/12,
(주)네이블커뮤니케이션즈,153460,2018/12,
(주)네이블커뮤니케이션즈,153460,2019/12,
(주)네이블커뮤니케이션즈,153460,2020/12,
(주)네이블커뮤니케이션즈,153460,2021/12,
(주)네이처셀,007390,2011/12,
(주)네이처셀,007390,2012/12,
(주)네이처셀,007390,2013/12,
(주)네이처셀,007390,2014/12,
(주)네이처셀,007390,2015/12,
(주)네이처셀,007390,2016/12,
(주)네이처셀,007390,2017/12,
(주)네이처셀,007390,2018/12,
(주)네이처셀,007390,2019/12,
(주)네이처셀,007390,2020/12,
(주)네이처셀,007390,2021/12,
(주)네패스,033640,2011/12,1076000
(주)네패스,033640,2012/12,2142000
(주)네패스,033640,2013/12,
(주)네패스,033640,2014/12,
(주)네패스,033640,2015/12,1070860
(주)네패스,033640,2016/12,
(주)네패스,033640,2017/12,5568
(주)네패스,033640,2017/12,2157019
(주)네패스,033640,2018/12,7500
(주)네패스,033640,2018/12,2240025
(주)네패스,033640,2019/12,7350
(주)네패스,033640,2019/12,6225985
(주)네패스,033640,2020/12,
(주)네패스,033640,2021/12,
(주)네패스아크,330860,2020/12,
(주)네패스아크,330860,2021/12,
(주)네프로아이티,950030,2011/03,
(주)넥센,005720,2011/12,937279
(주)넥센,005720,2011/12,136824
(주)넥센,005720,2012/12,2035073
(주)넥센,005720,2012/12,153927
(주)넥센,005720,2013/12,2544009
(주)넥센,005720,2013/12,188133
(주)넥센,005720,2014/12,205236
(주)넥센,005720,2014/12,2798409
(주)넥센,005720,2015/12,2798409
(주)넥센,005720,2015/12,205236
(주)넥센,005720,2016/12,3816013
(주)넥센,005720,2016/12,273648
(주)넥센,005720,2017/12,4015798
(주)넥센,005720,2017/12,273648
(주)넥센,005720,2018/12,3952611
(주)넥센,005720,2018/12,273648
(주)넥센,005720,2019/12,290751
(주)넥센,005720,2019/12,4216118
(주)넥센,005720,2020/12,4469231
(주)넥센,005720,2020/12,307854
(주)넥센,005720,2021/12,5184114
(주)넥센,005720,2021/12,359163
(주)넥솔론,110570,2011/12,
(주)넥솔론,110570,2012/12,
(주)넥솔론,110570,2013/12,
(주)넥솔론,110570,2015/12,
(주)넥솔론,110570,2016/12,
(주)넥스지,081970,2011/12,
(주)넥스지,081970,2012/12,
(주)넥스지,081970,2013/12,115200
(주)넥스지,081970,2014/12,115200
(주)넥스지,081970,2015/12,115200
(주)넥스지,081970,2016/12,
(주)넥스지,081970,2017/12,
(주)넥스턴바이오사이언스,089140,2011/12,529000
(주)넥스턴바이오사이언스,089140,2012/12,487000
(주)넥스턴바이오사이언스,089140,2013/12,482594
(주)넥스턴바이오사이언스,089140,2014/12,482594
(주)넥스턴바이오사이언스,089140,2015/12,289557
(주)넥스턴바이오사이언스,089140,2016/12,1630645
(주)넥스턴바이오사이언스,089140,2017/12,1740579
(주)넥스턴바이오사이언스,089140,2018/12,1068717
(주)넥스턴바이오사이언스,089140,2019/12,1068717
(주)넥스턴바이오사이언스,089140,2020/12,
(주)넥스턴바이오사이언스,089140,2021/12,
(주)넥스트아이,137940,2011/12,256000
(주)넥스트아이,137940,2012/12,385000
(주)넥스트아이,137940,2013/12,581201
(주)넥스트아이,137940,2014/12,387467
(주)넥스트아이,137940,2015/12,381225
(주)넥스트아이,137940,2016/12,871287
(주)넥스트아이,137940,2017/12,400328
(주)넥스트아이,137940,2018/12,527499
(주)넥스트아이,137940,2019/12,
(주)넥스트아이,137940,2020/12,1281068
(주)넥스트아이,137940,2021/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,
(주)넥스트엔터테인먼트월드,160550,2015/12,
(주)넥스트엔터테인먼트월드,160550,2016/12,
(주)넥스트엔터테인먼트월드,160550,2017/12,
(주)넥스트엔터테인먼트월드,160550,2018/12,
(주)넥스트엔터테인먼트월드,160550,2019/12,
(주)넥스트엔터테인먼트월드,160550,2020/12,
(주)넥스트엔터테인먼트월드,160550,2021/12,
(주)넥스틴,348210,2020/12,
(주)넥스틴,348210,2021/12,4841190
(주)넥슨게임즈,225570,2015/12,
(주)넥슨게임즈,225570,2016/12,
(주)넥슨게임즈,225570,2017/12,
(주)넥슨게임즈,225570,2018/12,
(주)넥슨게임즈,225570,2019/12,
(주)넥슨게임즈,225570,2020/12,
(주)넥슨게임즈,225570,2021/12,
(주)넵튠,217270,2015/12,
(주)넵튠,217270,2016/12,
(주)넵튠,217270,2017/12,
(주)넵튠,217270,2018/12,
(주)넵튠,217270,2019/12,
(주)넵튠,217270,2020/12,
(주)넵튠,217270,2021/12,
(주)넷웨이브,047730,2011/12,
(주)노랑풍선,104620,2019/12,953130
(주)노랑풍선,104620,2020/12,
(주)노랑풍선,104620,2021/12,
(주)노루페인트,090350,2011/12,94941
(주)노루페인트,090350,2011/12,4000000
(주)노루페인트,090350,2012/12,4000000
(주)노루페인트,090350,2012/12,94941
(주)노루페인트,090350,2013/12,94941
(주)노루페인트,090350,2013/12,4000000
(주)노루페인트,090350,2014/12,94941
(주)노루페인트,090350,2014/12,4000000
(주)노루페인트,090350,2015/12,4000000
(주)노루페인트,090350,2015/12,94941
(주)노루페인트,090350,2016/12,4000000
(주)노루페인트,090350,2016/12,94941
(주)노루페인트,090350,2017/12,5000000
(주)노루페인트,090350,2017/12,118097
(주)노루페인트,090350,2018/12,118097
(주)노루페인트,090350,2018/12,5000000
(주)노루페인트,090350,2019/12,129675
(주)노루페인트,090350,2019/12,5500000
(주)노루페인트,090350,2020/12,5500000
(주)노루페인트,090350,2020/12,129675
(주)노루페인트,090350,2021/12,5500000
(주)노루페인트,090350,2021/12,129675
(주)노루홀딩스,000320,2011/12,4057319
(주)노루홀딩스,000320,2011/12,112421
(주)노루홀딩스,000320,2012/12,3549724
(주)노루홀딩스,000320,2012/12,98542
(주)노루홀딩스,000320,2013/12,112505
(주)노루홀딩스,000320,2013/12,4056743
(주)노루홀딩스,000320,2014/12,74942
(주)노루홀딩스,000320,2014/12,37479
(주)노루홀딩스,000320,2014/12,4056827
(주)노루홀딩스,000320,2015/12,4056827
(주)노루홀딩스,000320,2015/12,112421
(주)노루홀딩스,000320,2016/12,4563931
(주)노루홀딩스,000320,2016/12,126300
(주)노루홀딩스,000320,2017/12,4605672
(주)노루홀딩스,000320,2017/12,84211
(주)노루홀딩스,000320,2018/12,84211
(주)노루홀딩스,000320,2018/12,4605816
(주)노루홀딩스,000320,2019/12,74957
(주)노루홀딩스,000320,2019/12,4094214
(주)노루홀딩스,000320,2020/12,4604764
(주)노루홀딩스,000320,2020/12,84211
(주)노루홀딩스,000320,2021/12,4604911
(주)노루홀딩스,000320,2021/12,84211
(주)노바렉스,194700,2018/12,1590222
(주)노바렉스,194700,2019/12,1590222
(주)노바렉스,194700,2020/12,2385332
(주)노바렉스,194700,2021/12,2385332
(주)노바텍,285490,2018/12,
(주)노바텍,285490,2019/12,1199434
(주)노바텍,285490,2020/12,1506401
(주)노바텍,285490,2021/12,1482262
(주)노블엠앤비,106520,2012/12,545000
(주)노블엠앤비,106520,2013/12,820227
(주)노블엠앤비,106520,2014/12,
(주)노블엠앤비,106520,2015/12,
(주)노블엠앤비,106520,2016/12,
(주)노블엠앤비,106520,2017/12,
(주)노블엠앤비,106520,2018/12,
(주)노블엠앤비,106520,2019/12,
(주)노블엠앤비,106520,2020/12,
(주)노블엠앤비,106520,2021/12,
(주)노터스,278650,2019/12,
(주)노터스,278650,2020/12,1132148
(주)노터스,278650,2021/12,1530374
(주)녹십자,006280,2011/12,15166000
(주)녹십자,006280,2012/12,12639000
(주)녹십자,006280,2013/12,14453973
(주)녹십자,006280,2014/12,14453973
(주)녹십자,006280,2015/12,20235562
(주)녹십자,006280,2016/12,14266472
(주)녹십자,006280,2017/12,14266472
(주)녹십자,006280,2018/12,11413178
(주)녹십자,006280,2019/12,11413178
(주)녹십자,006280,2020/12,17119767
(주)녹십자,006280,2021/12,22826356
(주)녹십자셀,031390,2011/12,
(주)녹십자셀,031390,2012/12,
(주)녹십자셀,031390,2013/12,
(주)녹십자셀,031390,2014/12,
(주)녹십자셀,031390,2015/12,
(주)녹십자셀,031390,2016/12,584316
(주)녹십자셀,031390,2017/12,584299
(주)녹십자셀,031390,2018/12,1184306
(주)녹십자셀,031390,2019/12,1205993
(주)녹십자셀,031390,2020/12,1245373
(주)녹십자엠에스,142280,2014/12,478000
(주)녹십자엠에스,142280,2015/12,
(주)녹십자엠에스,142280,2016/12,
(주)녹십자엠에스,142280,2017/12,
(주)녹십자엠에스,142280,2018/12,
(주)녹십자엠에스,142280,2019/12,
(주)녹십자엠에스,142280,2020/12,
(주)녹십자엠에스,142280,2021/12,
(주)녹십자웰빙,234690,2019/12,1420182
(주)녹십자웰빙,234690,2020/12,887614
(주)녹십자웰빙,234690,2021/12,1420182
(주)녹십자홀딩스,005250,2011/12,10733000
(주)녹십자홀딩스,005250,2011/12,221000
(주)녹십자홀딩스,005250,2012/12,1144261
(주)녹십자홀딩스,005250,2012/12,18496739
(주)녹십자홀딩스,005250,2013/12,10764215
(주)녹십자홀딩스,005250,2013/12,641289
(주)녹십자홀딩스,005250,2014/12,13480000
(주)녹십자홀딩스,005250,2014/12,62000
(주)녹십자홀딩스,005250,2014/12,138000
(주)녹십자홀딩스,005250,2015/12,72197
(주)녹십자홀딩스,005250,2015/12,69200
(주)녹십자홀딩스,005250,2015/12,13480257
(주)녹십자홀딩스,005250,2016/12,69200
(주)녹십자홀딩스,005250,2016/12,72197
(주)녹십자홀딩스,005250,2016/12,13480257
(주)녹십자홀딩스,005250,2017/12,13480257
(주)녹십자홀딩스,005250,2017/12,69200
(주)녹십자홀딩스,005250,2017/12,72197
(주)녹십자홀딩스,005250,2018/12,11233548
(주)녹십자홀딩스,005250,2018/12,57855
(주)녹십자홀딩스,005250,2018/12,60164
(주)녹십자홀딩스,005250,2019/12,74872
(주)녹십자홀딩스,005250,2019/12,14603612
(주)녹십자홀딩스,005250,2019/12,78214
(주)녹십자홀딩스,005250,2020/12,114576
(주)녹십자홀딩스,005250,2020/12,22467095
(주)녹십자홀딩스,005250,2020/12,120328
(주)녹십자홀딩스,005250,2021/12,96263
(주)녹십자홀딩스,005250,2021/12,91888
(주)녹십자홀딩스,005250,2021/12,17973676
(주)녹원씨엔아이,065560,2011/12,
(주)녹원씨엔아이,065560,2012/12,
(주)녹원씨엔아이,065560,2013/12,
(주)녹원씨엔아이,065560,2014/12,
(주)녹원씨엔아이,065560,2015/12,
(주)녹원씨엔아이,065560,2016/12,
(주)녹원씨엔아이,065560,2017/12,
(주)녹원씨엔아이,065560,2018/12,1604550
(주)녹원씨엔아이,065560,2019/12,
(주)녹원씨엔아이,065560,2020/12,
(주)녹원씨엔아이,065560,2021/12,
(주)농심,004370,2011/12,23131000
(주)농심,004370,2012/12,23131000
(주)농심,004370,2013/12,23130504
(주)농심,004370,2014/12,23130500
(주)농심,004370,2015/12,23130500
(주)농심,004370,2016/12,23130500
(주)농심,004370,2017/12,23130500
(주)농심,004370,2018/12,23130500
(주)농심,004370,2019/12,23130496
(주)농심,004370,2020/12,23130496
(주)농심,004370,2021/12,23130496
(주)농심홀딩스,072710,2011/12,9275000
(주)농심홀딩스,072710,2012/12,9275000
(주)농심홀딩스,072710,2013/12,9275530
(주)농심홀딩스,072710,2014/12,9275528
(주)농심홀딩스,072710,2015/12,9275528
(주)농심홀딩스,072710,2016/12,9275528
(주)농심홀딩스,072710,2017/12,9275528
(주)농심홀딩스,072710,2018/12,9275528
(주)농심홀딩스,072710,2019/12,9275528
(주)농심홀딩스,072710,2020/12,9275528
(주)농심홀딩스,072710,2021/12,9275528
(주)누리플랜,069140,2011/12,297000
(주)누리플랜,069140,2012/12,
(주)누리플랜,069140,2013/12,
(주)누리플랜,069140,2014/12,
(주)누리플랜,069140,2015/12,
(주)누리플랜,069140,2016/12,
(주)누리플랜,069140,2017/12,
(주)누리플랜,069140,2018/12,
(주)누리플랜,069140,2019/12,
(주)누리플랜,069140,2020/12,
(주)누리플랜,069140,2021/12,
(주)누리플렉스,040160,2011/12,
(주)누리플렉스,040160,2012/12,
(주)누리플렉스,040160,2013/12,
(주)누리플렉스,040160,2014/12,
(주)누리플렉스,040160,2015/12,
(주)누리플렉스,040160,2016/12,
(주)누리플렉스,040160,2017/12,
(주)누리플렉스,040160,2018/12,585963
(주)누리플렉스,040160,2019/12,578059
(주)누리플렉스,040160,2020/12,
(주)누리플렉스,040160,2021/12,
(주)누보,332290,2019/12,
(주)누보,332290,2020/12,
(주)누보,332290,2021/12,
(주)뉴로스,126870,2012/12,
(주)뉴로스,126870,2013/12,
(주)뉴로스,126870,2014/12,
(주)뉴로스,126870,2015/12,
(주)뉴로스,126870,2016/12,
(주)뉴로스,126870,2017/12,
(주)뉴로스,126870,2018/12,
(주)뉴로스,126870,2019/12,
(주)뉴로스,126870,2020/12,
(주)뉴로스,126870,2021/12,
(주)뉴보텍,060260,2011/12,
(주)뉴보텍,060260,2012/12,
(주)뉴보텍,060260,2013/12,
(주)뉴보텍,060260,2014/12,
(주)뉴보텍,060260,2015/12,
(주)뉴보텍,060260,2016/12,
(주)뉴보텍,060260,2017/12,
(주)뉴보텍,060260,2018/12,
(주)뉴보텍,060260,2019/12,
(주)뉴보텍,060260,2020/12,
(주)뉴보텍,060260,2021/12,
(주)뉴인텍,012340,2011/12,
(주)뉴인텍,012340,2012/12,
(주)뉴인텍,012340,2013/12,
(주)뉴인텍,012340,2014/12,
(주)뉴인텍,012340,2015/12,
(주)뉴인텍,012340,2016/12,
(주)뉴인텍,012340,2017/12,
(주)뉴인텍,012340,2018/12,
(주)뉴인텍,012340,2019/12,
(주)뉴인텍,012340,2020/12,
(주)뉴인텍,012340,2021/12,
(주)뉴트리,270870,2018/12,903222
(주)뉴트리,270870,2019/12,1359424
(주)뉴트리,270870,2020/12,2191157
(주)뉴트리,270870,2021/12,2226962
(주)뉴파워프라즈마,144960,2016/12,1053971
(주)뉴파워프라즈마,144960,2017/12,2296179
(주)뉴파워프라즈마,144960,2018/12,
(주)뉴파워프라즈마,144960,2019/12,
(주)뉴파워프라즈마,144960,2020/12,2063920
(주)뉴파워프라즈마,144960,2021/12,2063920
(주)뉴프렉스,085670,2011/12,
(주)뉴프렉스,085670,2012/12,
(주)뉴프렉스,085670,2013/12,
(주)뉴프렉스,085670,2014/12,
(주)뉴프렉스,085670,2015/12,
(주)뉴프렉스,085670,2016/12,
(주)뉴프렉스,085670,2017/12,
(주)뉴프렉스,085670,2018/12,1269334
(주)뉴프렉스,085670,2019/12,
(주)뉴프렉스,085670,2020/12,
(주)뉴프렉스,085670,2021/12,
(주)다날,064260,2011/12,
(주)다날,064260,2012/12,
(주)다날,064260,2013/12,
(주)다날,064260,2014/12,
(주)다날,064260,2015/12,
(주)다날,064260,2016/12,0
(주)다날,064260,2017/12,0
(주)다날,064260,2018/12,0
(주)다날,064260,2019/12,
(주)다날,064260,2020/12,
(주)다날,064260,2021/12,
(주)다린,204690,2014/12,
(주)다린,204690,2015/12,198334
(주)다린,204690,2016/12,158667
(주)다보링크,340360,2019/12,
(주)다보링크,340360,2020/12,
(주)다보링크,340360,2021/12,
(주)다산네트웍스,039560,2011/12,
(주)다산네트웍스,039560,2012/12,
(주)다산네트웍스,039560,2013/12,
(주)다산네트웍스,039560,2014/12,
(주)다산네트웍스,039560,2015/12,
(주)다산네트웍스,039560,2016/12,
(주)다산네트웍스,039560,2017/12,
(주)다산네트웍스,039560,2018/12,
(주)다산네트웍스,039560,2019/12,
(주)다산네트웍스,039560,2020/12,
(주)다산네트웍스,039560,2021/12,
(주)다우기술,023590,2011/12,5550000
(주)다우기술,023590,2012/12,5625000
(주)다우기술,023590,2013/12,5624660
(주)다우기술,023590,2014/12,5624660
(주)다우기술,023590,2015/12,6489993
(주)다우기술,023590,2016/12,10816654
(주)다우기술,023590,2017/12,12979985
(주)다우기술,023590,2018/12,15143316
(주)다우기술,023590,2019/12,17306647
(주)다우기술,023590,2020/12,21633308
(주)다우기술,023590,2021/12,25959970
(주)다우데이타,032190,2011/12,2071000
(주)다우데이타,032190,2012/12,1726000
(주)다우데이타,032190,2013/12,2416865
(주)다우데이타,032190,2014/12,3797931
(주)다우데이타,032190,2015/12,3570000
(주)다우데이타,032190,2016/12,3830000
(주)다우데이타,032190,2017/12,4979000
