회사명,거래소코드,회계년도,외국인_주식분포비율
(주)나이스디앤비,130580,2020/12,44.26
(주)나이스디앤비,130580,2021/12,45.43
(주)나이스홀딩스,034310,2011/12,12.95
(주)나이스홀딩스,034310,2012/12,4.19
(주)나이스홀딩스,034310,2013/12,7.07
(주)나이스홀딩스,034310,2014/12,6.96
(주)나이스홀딩스,034310,2015/12,5.43
(주)나이스홀딩스,034310,2016/12,6.88
(주)나이스홀딩스,034310,2017/12,8.23
(주)나이스홀딩스,034310,2018/12,10.64
(주)나이스홀딩스,034310,2019/12,12.94
(주)나이스홀딩스,034310,2020/12,23.26
(주)나이스홀딩스,034310,2021/12,19.96
(주)나이코,192240,2012/12,
(주)나이코,192240,2013/12,
(주)나이코,192240,2014/12,
(주)나이코,192240,2015/12,
(주)나인테크,267320,2017/12,0.01
(주)나인테크,267320,2018/12,0
(주)나인테크,267320,2019/12,0
(주)나인테크,267320,2020/12,0.29
(주)나인테크,267320,2021/12,0.93
(주)남선알미늄,008350,2011/12,0.24
(주)남선알미늄,008350,2012/12,0.48
(주)남선알미늄,008350,2013/12,0.15
(주)남선알미늄,008350,2014/12,1.84
(주)남선알미늄,008350,2015/12,1.78
(주)남선알미늄,008350,2016/12,5.69
(주)남선알미늄,008350,2017/12,7.2
(주)남선알미늄,008350,2018/12,2.56
(주)남선알미늄,008350,2019/12,3.47
(주)남선알미늄,008350,2020/12,6.21
(주)남선알미늄,008350,2021/12,3.94
(주)남성,004270,2011/12,0
(주)남성,004270,2012/12,0
(주)남성,004270,2013/12,0
(주)남성,004270,2014/12,0
(주)남성,004270,2015/12,0.03
(주)남성,004270,2016/12,0.04
(주)남성,004270,2017/12,0.96
(주)남성,004270,2018/12,0.7
(주)남성,004270,2019/12,1.54
(주)남성,004270,2020/12,0.52
(주)남성,004270,2021/12,1
(주)내츄럴엔도텍,168330,2012/12,
(주)내츄럴엔도텍,168330,2013/12,0
(주)내츄럴엔도텍,168330,2014/12,20.74
(주)내츄럴엔도텍,168330,2015/12,6.46
(주)내츄럴엔도텍,168330,2016/12,3.08
(주)내츄럴엔도텍,168330,2017/12,3.68
(주)내츄럴엔도텍,168330,2018/12,5.03
(주)내츄럴엔도텍,168330,2019/12,3.63
(주)내츄럴엔도텍,168330,2020/12,3.28
(주)내츄럴엔도텍,168330,2021/12,1.32
(주)네오리진,094860,2011/12,0.23
(주)네오리진,094860,2012/12,0.01
(주)네오리진,094860,2013/12,0.16
(주)네오리진,094860,2014/12,0.13
(주)네오리진,094860,2015/12,0.08
(주)네오리진,094860,2016/12,0.21
(주)네오리진,094860,2017/12,0.6
(주)네오리진,094860,2018/12,1.14
(주)네오리진,094860,2019/12,2.29
(주)네오리진,094860,2020/12,1.88
(주)네오리진,094860,2021/12,8.12
(주)네오셈,253590,2016/12,
(주)네오셈,253590,2017/12,
(주)네오셈,253590,2018/12,0.04
(주)네오셈,253590,2019/12,0
(주)네오셈,253590,2020/12,0
(주)네오셈,253590,2021/12,0
(주)네오오토,212560,2011/12,
(주)네오오토,212560,2012/12,
(주)네오오토,212560,2013/12,
(주)네오오토,212560,2014/12,
(주)네오오토,212560,2015/12,0.13
(주)네오오토,212560,2016/12,2.21
(주)네오오토,212560,2017/12,1.95
(주)네오오토,212560,2018/12,0.23
(주)네오오토,212560,2019/12,3.91
(주)네오오토,212560,2020/12,3.38
(주)네오오토,212560,2021/12,3.55
(주)네오위즈,095660,2011/12,29.58
(주)네오위즈,095660,2012/12,15.64
(주)네오위즈,095660,2013/12,7.15
(주)네오위즈,095660,2014/12,8.51
(주)네오위즈,095660,2015/12,5.84
(주)네오위즈,095660,2016/12,6.01
(주)네오위즈,095660,2017/12,6.57
(주)네오위즈,095660,2018/12,8.84
(주)네오위즈,095660,2019/12,11.95
(주)네오위즈,095660,2020/12,15.91
(주)네오위즈,095660,2021/12,14.1
(주)네오위즈홀딩스,042420,2011/12,19.63
(주)네오위즈홀딩스,042420,2012/12,16.15
(주)네오위즈홀딩스,042420,2013/12,13.23
(주)네오위즈홀딩스,042420,2014/12,19.49
(주)네오위즈홀딩스,042420,2015/12,15.78
(주)네오위즈홀딩스,042420,2016/12,12
(주)네오위즈홀딩스,042420,2017/12,7.37
(주)네오위즈홀딩스,042420,2018/12,7.45
(주)네오위즈홀딩스,042420,2019/12,9.9
(주)네오위즈홀딩스,042420,2020/12,7.95
(주)네오위즈홀딩스,042420,2021/12,2.99
(주)네오이뮨텍,950220,2019/12,
(주)네오이뮨텍,950220,2020/12,
(주)네오이뮨텍,950220,2021/12,10.86
(주)네오크레마,311390,2016/12,
(주)네오크레마,311390,2017/12,
(주)네오크레마,311390,2018/12,
(주)네오크레마,311390,2019/12,0.7
(주)네오크레마,311390,2020/12,1.23
(주)네오크레마,311390,2021/12,4.67
(주)네오티스,085910,2011/12,13.35
(주)네오티스,085910,2012/12,13.37
(주)네오티스,085910,2013/12,13.97
(주)네오티스,085910,2014/12,12.83
(주)네오티스,085910,2015/12,9.78
(주)네오티스,085910,2016/12,9.8
(주)네오티스,085910,2017/12,9.5
(주)네오티스,085910,2018/12,8.97
(주)네오티스,085910,2019/12,9.43
(주)네오티스,085910,2020/12,8.96
(주)네오티스,085910,2021/12,9.09
(주)네오팜,092730,2011/12,18.86
(주)네오팜,092730,2012/12,18.83
(주)네오팜,092730,2013/12,16.19
(주)네오팜,092730,2014/12,11.58
(주)네오팜,092730,2015/12,5.26
(주)네오팜,092730,2016/12,7.05
(주)네오팜,092730,2017/12,11.71
(주)네오팜,092730,2018/12,16.44
(주)네오팜,092730,2019/12,17.35
(주)네오팜,092730,2020/12,11.73
(주)네오팜,092730,2021/12,11.74
(주)네오퍼플,028090,2011/12,0.21
(주)네오퍼플,028090,2012/12,
(주)네오펙트,290660,2018/12,1.52
(주)네오펙트,290660,2019/12,0.56
(주)네오펙트,290660,2020/12,0.53
(주)네오펙트,290660,2021/12,1.24
(주)네온테크,306620,2018/12,0.08
(주)네온테크,306620,2019/12,0
(주)네온테크,306620,2020/12,0.17
(주)네온테크,306620,2021/12,2.05
(주)네이블커뮤니케이션즈,153460,2011/12,0
(주)네이블커뮤니케이션즈,153460,2012/12,1.46
(주)네이블커뮤니케이션즈,153460,2013/12,4.83
(주)네이블커뮤니케이션즈,153460,2014/12,7.68
(주)네이블커뮤니케이션즈,153460,2015/12,5.03
(주)네이블커뮤니케이션즈,153460,2016/12,3.48
(주)네이블커뮤니케이션즈,153460,2017/12,0
(주)네이블커뮤니케이션즈,153460,2018/12,0.59
(주)네이블커뮤니케이션즈,153460,2019/12,0.34
(주)네이블커뮤니케이션즈,153460,2020/12,0
(주)네이블커뮤니케이션즈,153460,2021/12,1.33
(주)네이처셀,007390,2011/12,0.03
(주)네이처셀,007390,2012/12,0.33
(주)네이처셀,007390,2013/12,0
(주)네이처셀,007390,2014/12,0.42
(주)네이처셀,007390,2015/12,0.89
(주)네이처셀,007390,2016/12,0.56
(주)네이처셀,007390,2017/12,1.13
(주)네이처셀,007390,2018/12,4.65
(주)네이처셀,007390,2019/12,3.07
(주)네이처셀,007390,2020/12,5.73
(주)네이처셀,007390,2021/12,6.89
(주)네패스,033640,2011/12,5.61
(주)네패스,033640,2012/12,7.6
(주)네패스,033640,2013/12,4.52
(주)네패스,033640,2014/12,5.47
(주)네패스,033640,2015/12,6.3
(주)네패스,033640,2016/12,11.08
(주)네패스,033640,2017/12,12.9
(주)네패스,033640,2018/12,7.66
(주)네패스,033640,2019/12,9.4
(주)네패스,033640,2020/12,8.29
(주)네패스,033640,2021/12,7.85
(주)네패스아크,330860,2019/12,
(주)네패스아크,330860,2020/12,0.22
(주)네패스아크,330860,2021/12,1.69
(주)네프로아이티,950030,2011/03,0
(주)넥센,005720,2011/12,7.01
(주)넥센,005720,2012/12,6.39
(주)넥센,005720,2013/12,5.53
(주)넥센,005720,2014/12,5.88
(주)넥센,005720,2015/12,5.88
(주)넥센,005720,2016/12,7.96
(주)넥센,005720,2017/12,9.04
(주)넥센,005720,2018/12,7.28
(주)넥센,005720,2019/12,5.8
(주)넥센,005720,2020/12,3.93
(주)넥센,005720,2021/12,2.95
(주)넥솔론,110570,2011/12,0.25
(주)넥솔론,110570,2012/12,0.78
(주)넥솔론,110570,2013/12,0.78
(주)넥솔론,110570,2015/12,1.53
(주)넥솔론,110570,2016/12,
(주)넥스지,081970,2011/12,0.11
(주)넥스지,081970,2012/12,0.31
(주)넥스지,081970,2013/12,0.42
(주)넥스지,081970,2014/12,0.16
(주)넥스지,081970,2015/12,0.32
(주)넥스지,081970,2016/12,3.34
(주)넥스지,081970,2017/12,0.11
(주)넥스턴바이오사이언스,089140,2011/12,2.53
(주)넥스턴바이오사이언스,089140,2012/12,2.92
(주)넥스턴바이오사이언스,089140,2013/12,1.77
(주)넥스턴바이오사이언스,089140,2014/12,2.31
(주)넥스턴바이오사이언스,089140,2015/12,2.37
(주)넥스턴바이오사이언스,089140,2016/12,2.74
(주)넥스턴바이오사이언스,089140,2017/12,1.54
(주)넥스턴바이오사이언스,089140,2018/12,2.08
(주)넥스턴바이오사이언스,089140,2019/12,1.76
(주)넥스턴바이오사이언스,089140,2020/12,1.88
(주)넥스턴바이오사이언스,089140,2021/12,2.34
(주)넥스트아이,137940,2011/12,0
(주)넥스트아이,137940,2012/12,0
(주)넥스트아이,137940,2013/12,0
(주)넥스트아이,137940,2014/12,0
(주)넥스트아이,137940,2015/12,0
(주)넥스트아이,137940,2016/12,17.1
(주)넥스트아이,137940,2017/12,26.8
(주)넥스트아이,137940,2018/12,56.37
(주)넥스트아이,137940,2019/12,56.61
(주)넥스트아이,137940,2020/12,49.81
(주)넥스트아이,137940,2021/12,33.79
(주)넥스트엔터테인먼트월드,160550,2013/12,
(주)넥스트엔터테인먼트월드,160550,2014/12,13.94
(주)넥스트엔터테인먼트월드,160550,2015/12,14.96
(주)넥스트엔터테인먼트월드,160550,2016/12,14.07
(주)넥스트엔터테인먼트월드,160550,2017/12,15.22
(주)넥스트엔터테인먼트월드,160550,2018/12,14.38
(주)넥스트엔터테인먼트월드,160550,2019/12,14.9
(주)넥스트엔터테인먼트월드,160550,2020/12,16.83
(주)넥스트엔터테인먼트월드,160550,2021/12,9.69
(주)넥스트칩,396270,2020/12,
(주)넥스트칩,396270,2021/12,
(주)넥스틴,348210,2014/12,
(주)넥스틴,348210,2015/12,
(주)넥스틴,348210,2016/12,
(주)넥스틴,348210,2017/12,
(주)넥스틴,348210,2018/12,
(주)넥스틴,348210,2019/12,
(주)넥스틴,348210,2020/12,6.9
(주)넥스틴,348210,2021/12,14.23
(주)넥슨게임즈,225570,2015/12,0.28
(주)넥슨게임즈,225570,2016/12,0.14
(주)넥슨게임즈,225570,2017/12,0.15
(주)넥슨게임즈,225570,2018/12,0.27
(주)넥슨게임즈,225570,2019/12,0.56
(주)넥슨게임즈,225570,2020/12,1.51
(주)넥슨게임즈,225570,2021/12,1.37
(주)넵튠,217270,2015/12,0.16
(주)넵튠,217270,2016/12,0
(주)넵튠,217270,2017/12,0.06
(주)넵튠,217270,2018/12,0.22
(주)넵튠,217270,2019/12,1.56
(주)넵튠,217270,2020/12,0.42
(주)넵튠,217270,2021/12,1.16
(주)넷웨이브,047730,2011/12,4.44
(주)노랑풍선,104620,2011/12,
(주)노랑풍선,104620,2012/12,
(주)노랑풍선,104620,2013/12,
(주)노랑풍선,104620,2014/12,
(주)노랑풍선,104620,2015/12,
(주)노랑풍선,104620,2016/12,
(주)노랑풍선,104620,2017/12,
(주)노랑풍선,104620,2018/12,
(주)노랑풍선,104620,2019/12,0.22
(주)노랑풍선,104620,2020/12,1.64
(주)노랑풍선,104620,2021/12,0.41
(주)노루페인트,090350,2011/12,0.98
(주)노루페인트,090350,2012/12,2.69
(주)노루페인트,090350,2013/12,0.53
(주)노루페인트,090350,2014/12,2.65
(주)노루페인트,090350,2015/12,3.46
(주)노루페인트,090350,2016/12,3.68
(주)노루페인트,090350,2017/12,4.4
(주)노루페인트,090350,2018/12,5.18
(주)노루페인트,090350,2019/12,5.67
(주)노루페인트,090350,2020/12,6.5
(주)노루페인트,090350,2021/12,5.34
(주)노루홀딩스,000320,2011/12,1.53
(주)노루홀딩스,000320,2012/12,1.64
(주)노루홀딩스,000320,2013/12,1.11
(주)노루홀딩스,000320,2014/12,1.33
(주)노루홀딩스,000320,2015/12,1.52
(주)노루홀딩스,000320,2016/12,0.98
(주)노루홀딩스,000320,2017/12,2.61
(주)노루홀딩스,000320,2018/12,2.3
(주)노루홀딩스,000320,2019/12,2.14
(주)노루홀딩스,000320,2020/12,1.97
(주)노루홀딩스,000320,2021/12,3.52
(주)노바렉스,194700,2011/12,
(주)노바렉스,194700,2012/12,
(주)노바렉스,194700,2013/12,
(주)노바렉스,194700,2014/12,
(주)노바렉스,194700,2015/12,
(주)노바렉스,194700,2016/12,
(주)노바렉스,194700,2017/12,
(주)노바렉스,194700,2018/12,0.13
(주)노바렉스,194700,2019/12,1.02
(주)노바렉스,194700,2020/12,1.25
(주)노바렉스,194700,2021/12,1.7
(주)노바텍,285490,2017/12,
(주)노바텍,285490,2018/12,0.49
(주)노바텍,285490,2019/12,0.57
(주)노바텍,285490,2020/12,3.25
(주)노바텍,285490,2021/12,1.32
(주)노블엠앤비,106520,2011/12,0
(주)노블엠앤비,106520,2012/12,0
(주)노블엠앤비,106520,2013/12,3.74
(주)노블엠앤비,106520,2014/12,2.74
(주)노블엠앤비,106520,2015/12,0.4
(주)노블엠앤비,106520,2016/12,0.86
(주)노블엠앤비,106520,2017/12,0.51
(주)노블엠앤비,106520,2018/12,5.15
(주)노블엠앤비,106520,2019/12,4.09
(주)노블엠앤비,106520,2020/12,2.48
(주)노블엠앤비,106520,2021/12,1.46
(주)노터스,278650,2016/12,
(주)노터스,278650,2017/12,
(주)노터스,278650,2018/12,
(주)노터스,278650,2019/12,0.31
(주)노터스,278650,2020/12,2.07
(주)노터스,278650,2021/12,1.94
(주)녹십자,006280,2011/12,28.33
(주)녹십자,006280,2012/12,28.95
(주)녹십자,006280,2013/12,27.71
(주)녹십자,006280,2014/12,29.83
(주)녹십자,006280,2015/12,25.64
(주)녹십자,006280,2016/12,23.21
(주)녹십자,006280,2017/12,26.18
(주)녹십자,006280,2018/12,21.45
(주)녹십자,006280,2019/12,19.54
(주)녹십자,006280,2020/12,19.41
(주)녹십자,006280,2021/12,22.8
(주)녹십자셀,031390,2011/12,0.48
(주)녹십자셀,031390,2012/12,1.47
(주)녹십자셀,031390,2013/12,2.21
(주)녹십자셀,031390,2014/12,3.19
(주)녹십자셀,031390,2015/12,5.13
(주)녹십자셀,031390,2016/12,2.78
(주)녹십자셀,031390,2017/12,8.29
(주)녹십자셀,031390,2018/12,6.15
(주)녹십자셀,031390,2019/12,6.4
(주)녹십자셀,031390,2020/12,5.99
(주)녹십자엠에스,142280,2011/12,
(주)녹십자엠에스,142280,2012/12,
(주)녹십자엠에스,142280,2013/12,
(주)녹십자엠에스,142280,2014/12,0.67
(주)녹십자엠에스,142280,2015/12,0.24
(주)녹십자엠에스,142280,2016/12,0.37
(주)녹십자엠에스,142280,2017/12,0.76
(주)녹십자엠에스,142280,2018/12,0.93
(주)녹십자엠에스,142280,2019/12,1.45
(주)녹십자엠에스,142280,2020/12,0.24
(주)녹십자엠에스,142280,2021/12,0.57
(주)녹십자웰빙,234690,2016/12,
(주)녹십자웰빙,234690,2017/12,
(주)녹십자웰빙,234690,2018/12,
(주)녹십자웰빙,234690,2019/12,0.56
(주)녹십자웰빙,234690,2020/12,0.99
(주)녹십자웰빙,234690,2021/12,1.43
(주)녹십자홀딩스,005250,2011/12,3.64
(주)녹십자홀딩스,005250,2012/12,3.58
(주)녹십자홀딩스,005250,2013/12,3.02
(주)녹십자홀딩스,005250,2014/12,4.52
(주)녹십자홀딩스,005250,2015/12,5.08
(주)녹십자홀딩스,005250,2016/12,5.62
(주)녹십자홀딩스,005250,2017/12,6.97
(주)녹십자홀딩스,005250,2018/12,6.89
(주)녹십자홀딩스,005250,2019/12,6.99
(주)녹십자홀딩스,005250,2020/12,6.56
(주)녹십자홀딩스,005250,2021/12,5.02
(주)녹원씨엔아이,065560,2011/12,0.62
(주)녹원씨엔아이,065560,2012/12,1.96
(주)녹원씨엔아이,065560,2013/12,0.21
(주)녹원씨엔아이,065560,2014/12,0.05
(주)녹원씨엔아이,065560,2015/12,0.92
(주)녹원씨엔아이,065560,2016/12,0.32
(주)녹원씨엔아이,065560,2017/12,0.42
(주)녹원씨엔아이,065560,2018/12,0.58
(주)녹원씨엔아이,065560,2019/12,2.12
(주)녹원씨엔아이,065560,2020/12,0.53
(주)녹원씨엔아이,065560,2021/12,0.58
(주)농심,004370,2011/12,36.4
(주)농심,004370,2012/12,25.16
(주)농심,004370,2013/12,22.66
(주)농심,004370,2014/12,26.2
(주)농심,004370,2015/12,24.23
(주)농심,004370,2016/12,17.95
(주)농심,004370,2017/12,21.08
(주)농심,004370,2018/12,20.09
(주)농심,004370,2019/12,18.56
(주)농심,004370,2020/12,18.28
(주)농심,004370,2021/12,12.61
(주)농심홀딩스,072710,2011/12,8.98
(주)농심홀딩스,072710,2012/12,9.28
(주)농심홀딩스,072710,2013/12,5.5
(주)농심홀딩스,072710,2014/12,5.57
(주)농심홀딩스,072710,2015/12,7.46
(주)농심홀딩스,072710,2016/12,6.4
(주)농심홀딩스,072710,2017/12,5.14
(주)농심홀딩스,072710,2018/12,4.9
(주)농심홀딩스,072710,2019/12,4.2
(주)농심홀딩스,072710,2020/12,4.03
(주)농심홀딩스,072710,2021/12,1.85
(주)누리플랜,069140,2011/12,0.51
(주)누리플랜,069140,2012/12,0
(주)누리플랜,069140,2013/12,0
(주)누리플랜,069140,2014/12,0
(주)누리플랜,069140,2015/12,0.17
(주)누리플랜,069140,2016/12,0
(주)누리플랜,069140,2017/12,0.11
(주)누리플랜,069140,2018/12,0.23
(주)누리플랜,069140,2019/12,1.44
(주)누리플랜,069140,2020/12,0.32
(주)누리플랜,069140,2021/12,1.85
(주)누리플렉스,040160,2011/12,0.01
(주)누리플렉스,040160,2012/12,0.25
(주)누리플렉스,040160,2013/12,0.1
(주)누리플렉스,040160,2014/12,0.8
(주)누리플렉스,040160,2015/12,1.34
(주)누리플렉스,040160,2016/12,0.96
(주)누리플렉스,040160,2017/12,33.34
(주)누리플렉스,040160,2018/12,33.51
(주)누리플렉스,040160,2019/12,31.3
(주)누리플렉스,040160,2020/12,31.13
(주)누리플렉스,040160,2021/12,28.56
(주)누보,332290,2019/12,0.01
(주)누보,332290,2020/12,0.01
(주)누보,332290,2021/12,1.09
(주)뉴로메카,348340,2018/12,
(주)뉴로메카,348340,2019/12,
(주)뉴로메카,348340,2020/12,
(주)뉴로메카,348340,2021/12,
(주)뉴로스,126870,2011/12,0
(주)뉴로스,126870,2012/12,0.09
(주)뉴로스,126870,2013/12,0.07
(주)뉴로스,126870,2014/12,0.23
(주)뉴로스,126870,2015/12,0.68
(주)뉴로스,126870,2016/12,0.23
(주)뉴로스,126870,2017/12,0.76
(주)뉴로스,126870,2018/12,0.38
(주)뉴로스,126870,2019/12,2.91
(주)뉴로스,126870,2020/12,1.29
(주)뉴로스,126870,2021/12,3.56
(주)뉴보텍,060260,2011/12,0.64
(주)뉴보텍,060260,2012/12,0.97
(주)뉴보텍,060260,2013/12,1.91
(주)뉴보텍,060260,2014/12,1
(주)뉴보텍,060260,2015/12,0.5
(주)뉴보텍,060260,2016/12,0.71
(주)뉴보텍,060260,2017/12,1.68
(주)뉴보텍,060260,2018/12,1.64
(주)뉴보텍,060260,2019/12,2.5
(주)뉴보텍,060260,2020/12,0.94
(주)뉴보텍,060260,2021/12,1.33
(주)뉴인텍,012340,2011/12,0.01
(주)뉴인텍,012340,2012/12,0.38
(주)뉴인텍,012340,2013/12,0.08
(주)뉴인텍,012340,2014/12,0.33
(주)뉴인텍,012340,2015/12,0.91
(주)뉴인텍,012340,2016/12,1.27
(주)뉴인텍,012340,2017/12,0.61
(주)뉴인텍,012340,2018/12,0.75
(주)뉴인텍,012340,2019/12,0.7
(주)뉴인텍,012340,2020/12,1.68
(주)뉴인텍,012340,2021/12,2.4
(주)뉴트리,270870,2017/12,
(주)뉴트리,270870,2018/12,0
(주)뉴트리,270870,2019/12,0
(주)뉴트리,270870,2020/12,0.76
(주)뉴트리,270870,2021/12,3.96
(주)뉴파워프라즈마,144960,2011/12,
(주)뉴파워프라즈마,144960,2012/12,
(주)뉴파워프라즈마,144960,2013/12,
(주)뉴파워프라즈마,144960,2014/12,
(주)뉴파워프라즈마,144960,2015/12,
(주)뉴파워프라즈마,144960,2016/12,1.71
(주)뉴파워프라즈마,144960,2017/12,5.3
(주)뉴파워프라즈마,144960,2018/12,11.45
(주)뉴파워프라즈마,144960,2019/12,10.79
(주)뉴파워프라즈마,144960,2020/12,3.66
(주)뉴파워프라즈마,144960,2021/12,2.93
(주)뉴프렉스,085670,2011/12,0.01
(주)뉴프렉스,085670,2012/12,0.19
(주)뉴프렉스,085670,2013/12,0.33
(주)뉴프렉스,085670,2014/12,0.32
(주)뉴프렉스,085670,2015/12,2.25
(주)뉴프렉스,085670,2016/12,1.63
(주)뉴프렉스,085670,2017/12,1.82
(주)뉴프렉스,085670,2018/12,2.25
(주)뉴프렉스,085670,2019/12,3.47
