회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출원가 대 매출액비율(IFRS연결),[제조]광고선전비 대 매출액비율(IFRS연결),[제조]유보율(IFRS연결)
(주)메디프론디비티,065650,2013/12,,,,,,
(주)메디프론디비티,065650,2014/12,,,,,,
(주)메디프론디비티,065650,2015/12,,,,,,
(주)메디프론디비티,065650,2016/12,,,,,,
(주)메디프론디비티,065650,2017/12,,,,,,
(주)메디프론디비티,065650,2018/12,,,,,,
(주)메디프론디비티,065650,2019/12,,,,,,
(주)메디프론디비티,065650,2020/12,-11.21,-7.46,-12.64,86.41,3.66,49.77
(주)메디프론디비티,065650,2021/12,,,,,,
(주)메지온,140410,2012/12,,,,,,
(주)메지온,140410,2013/12,,,,,,
(주)메지온,140410,2014/12,,,,,,
(주)메지온,140410,2015/12,,,,,,
(주)메지온,140410,2016/12,-148.38,-13.54,-24.59,43.28,0,1606.93
(주)메지온,140410,2017/12,-266.42,-17.51,-28.08,83.91,0,1383.47
(주)메지온,140410,2018/12,-98.89,-25.32,-34.17,83.04,0,1255.28
(주)메지온,140410,2019/12,-122.82,-34.72,-46.43,83.65,0,883.93
(주)메지온,140410,2020/12,-48.3,-20.56,-27.76,74.02,0,1177.67
(주)메지온,140410,2021/12,-51.03,-17.05,-22.75,86.12,0,1310.93
(주)메카로,241770,2017/12,,,,,,
(주)메카로,241770,2018/12,28.65,18.71,20.82,47.27,0.09,2724.26
(주)메카로,241770,2019/12,10.83,5,5.89,58.22,0.09,2755.07
(주)메카로,241770,2020/12,-4.78,-2.2,-1.18,65.59,0.07,2725.76
(주)메카로,241770,2021/12,9.33,4.85,5.58,64.58,0.02,2899.19
(주)메타랩스,090370,2011/12,0.32,0.3,0.68,36.06,1.09,1335.8
(주)메타랩스,090370,2012/12,-18.14,-16.13,-41.31,38.33,0.89,792.51
(주)메타랩스,090370,2013/12,-7.84,-7.47,-20.16,35.78,0.96,641.83
(주)메타랩스,090370,2014/12,-3.16,-2.82,-7.49,34.69,0.68,605.43
(주)메타랩스,090370,2015/12,-31.65,-28.36,-98.51,51.69,0.94,150.94
(주)메타랩스,090370,2016/12,-42.6,-41.13,-182.44,63.52,0.77,-23.9
(주)메타랩스,090370,2017/12,-141.39,-60.16,-141.25,69,1.39,100.82
(주)메타랩스,090370,2018/12,-29.58,-17.91,-27.64,59.8,4.76,203.06
(주)메타랩스,090370,2019/12,-29.19,-24.7,-40.07,66.52,6.18,117.5
(주)메타랩스,090370,2020/12,-23.2,-22.06,-33.92,66.42,5.29,66.35
(주)메타랩스,090370,2021/12,-37.27,-18.08,-27.64,48.42,7.67,40.73
(주)메타바이오메드,059210,2011/12,4.06,2.06,3.41,51.93,0.77,343.79
(주)메타바이오메드,059210,2012/12,4.95,2.82,5.99,64.46,0.27,371.68
(주)메타바이오메드,059210,2013/12,3.45,1.99,5.21,70.16,0.26,414.47
(주)메타바이오메드,059210,2014/12,-7.78,-4.12,-11.46,72.15,0.2,358.8
(주)메타바이오메드,059210,2015/12,1.41,0.85,1.72,62.38,0.17,377.41
(주)메타바이오메드,059210,2016/12,1.14,0.64,1.25,63.88,0.26,383.8
(주)메타바이오메드,059210,2017/12,-6.08,-3.31,-8.41,68.31,0.52,334.25
(주)메타바이오메드,059210,2018/12,-1.74,-1.02,-2.39,71.6,0.85,335.4
(주)메타바이오메드,059210,2019/12,6.02,3.56,6.48,55.99,0.33,364.15
(주)메타바이오메드,059210,2020/12,-8.66,-3.87,-8.09,57.36,0.3,325.41
(주)메타바이오메드,059210,2021/12,16.44,9.16,17.91,57.46,0.42,412.12
(주)멕아이씨에스,058110,2015/12,,,,,,
(주)멕아이씨에스,058110,2016/12,-22.88,-7.24,-18.13,57.46,0.92,267.11
(주)멕아이씨에스,058110,2017/12,-22.77,-8.2,-21.98,58.62,0.56,193.6
(주)멕아이씨에스,058110,2018/12,-31.58,-11.68,-41.83,61.08,0.56,89.42
(주)멕아이씨에스,058110,2019/12,-13.13,-6.85,-31.4,56.99,0.28,50.85
(주)멕아이씨에스,058110,2020/12,35.48,50.6,113.22,42.91,0.05,1005.5
(주)멕아이씨에스,058110,2021/12,18.42,10.85,17.29,49.87,0.41,835.83
(주)멜파스,096640,2011/12,,,,,,
(주)멜파스,096640,2012/12,,,,,,
(주)멜파스,096640,2013/12,,,,,,
(주)멜파스,096640,2014/12,,,,,,
(주)멜파스,096640,2015/12,,,,,,
(주)멜파스,096640,2016/12,,,,,,
(주)멜파스,096640,2017/12,,,,,,
(주)멜파스,096640,2018/12,,,,,,
(주)멜파스,096640,2019/12,-15.48,-14.75,-39.09,83.85,0,233.21
(주)멜파스,096640,2020/12,-23.85,-16.52,-37.98,84.04,0,142.37
(주)멜파스,096640,2021/12,-55.69,-21.04,-38.42,75.44,0,133.29
(주)모나리자,012690,2011/12,,,,,,
(주)모나리자,012690,2012/12,,,,,,
(주)모나리자,012690,2013/12,,,,,,
(주)모나리자,012690,2014/12,,,,,,
(주)모나리자,012690,2015/12,,,,,,
(주)모나리자,012690,2016/12,,,,,,
(주)모나리자,012690,2017/12,,,,,,
(주)모나리자,012690,2018/12,,,,,,
(주)모나리자,012690,2019/12,,,,,,
(주)모나리자,012690,2020/12,,,,,,
(주)모나리자,012690,2021/12,,,,,,
(주)모나미,005360,2011/12,0.77,1.05,3.49,80.09,0.9,340.32
(주)모나미,005360,2012/12,-0.94,-1.2,-4.2,80.44,0.68,319.26
(주)모나미,005360,2013/12,-2.84,-2.57,-9.42,71.97,0.93,275.17
(주)모나미,005360,2014/12,2.12,1.86,5.34,64.99,0.89,290.81
(주)모나미,005360,2015/12,3.6,3.11,7.69,62.72,1.31,270.92
(주)모나미,005360,2016/12,4.08,3.49,7.87,62.53,1.47,294.25
(주)모나미,005360,2017/12,2.09,1.73,3.69,61.98,1.5,298.43
(주)모나미,005360,2018/12,0.56,0.45,0.84,64.17,1.58,293.5
(주)모나미,005360,2019/12,-1.27,-0.95,-2.39,65.43,1.73,287.25
(주)모나미,005360,2020/12,0.04,0.03,0.1,67.92,1.33,362.96
(주)모나미,005360,2021/12,11.9,7.9,16.48,64.43,1.31,440.51
(주)모다,149940,2012/12,,,,,,
(주)모다,149940,2013/12,,,,,,
(주)모다,149940,2014/12,,,,,,
(주)모다,149940,2015/12,,,,,,
(주)모다,149940,2016/12,2.88,1.21,-1.23,52.03,3.32,368.09
(주)모다,149940,2017/12,-36.6,-14.27,-209.67,31.49,2.58,-11.42
(주)모다,149940,2018/12,-5.31,-1.89,-105.84,29.19,1.32,7.85
(주)모다,149940,2019/12,-28.28,-10.63,-159.31,11.42,1.69,6.02
(주)모다이노칩,080420,2011/12,25.11,19.83,27.08,59.82,0,1160.56
(주)모다이노칩,080420,2012/12,19.83,13.86,18.66,55.69,0,1330.16
(주)모다이노칩,080420,2013/12,19.52,16.87,20.17,63.03,0,1539.86
(주)모다이노칩,080420,2014/12,17.08,15.08,17.5,62.11,0,1757.04
(주)모다이노칩,080420,2015/12,12.52,8.84,10.09,70.82,0,1876.68
(주)모다이노칩,080420,2016/12,11.86,6.09,12.11,41,1.62,1311.21
(주)모다이노칩,080420,2017/12,12.48,6.26,14.03,36.1,1.91,1496.03
(주)모다이노칩,080420,2018/12,7.99,3.95,7.8,36.6,1.53,1626.88
(주)모다이노칩,080420,2019/12,1.93,0.8,1.5,42.23,1.8,764.06
(주)모다이노칩,080420,2020/12,2.89,1.33,3.07,46.27,1.63,774.29
(주)모다이노칩,080420,2021/12,2.81,1.22,3.25,46.7,1.28,790.79
(주)모두투어네트워크,080160,2011/12,11.04,10.44,20.01,0,3.59,1803.34
(주)모두투어네트워크,080160,2012/12,12.8,12.41,22.7,0.85,3.52,1387.54
(주)모두투어네트워크,080160,2013/12,10.39,10.14,18.68,1.04,4.12,1554.76
(주)모두투어네트워크,080160,2014/12,8.52,7.45,16.31,2.35,5.33,1692.5
(주)모두투어네트워크,080160,2015/12,5.54,5.57,11.93,4.01,7.57,1783.9
(주)모두투어네트워크,080160,2016/12,6.7,8.08,16.76,4.71,8.36,1971.14
(주)모두투어네트워크,080160,2017/12,8.32,8.82,20.56,3.75,8.83,1508.38
(주)모두투어네트워크,080160,2018/12,3.34,3.62,9.47,23.83,9,1564.5
(주)모두투어네트워크,080160,2019/12,1.4,1.1,2.57,17.88,10.46,1528.46
(주)모두투어네트워크,080160,2020/12,-118.15,-19.11,-73.08,27.35,5.48,808.84
(주)모두투어네트워크,080160,2021/12,134.39,7.18,28.79,42.15,4.29,989.67
(주)모린스,110310,2011/12,,,,,,
(주)모린스,110310,2012/12,,,,,,
(주)모베이스,101330,2011/12,2.98,3.23,5.9,85.83,0,1393.33
(주)모베이스,101330,2012/12,9.15,14.32,24.46,83.42,0,1762.4
(주)모베이스,101330,2013/12,8.82,16.26,25.52,82.26,0,2276.89
(주)모베이스,101330,2014/12,9.04,19.84,27.78,84.9,0,2535.15
(주)모베이스,101330,2015/12,11.57,15.49,18.69,86.08,0.09,2113.28
(주)모베이스,101330,2016/12,11.05,14.09,16.71,78.73,0.02,2542.78
(주)모베이스,101330,2017/12,4.8,6.18,7.73,83.73,0.06,1966.24
(주)모베이스,101330,2018/12,5.59,7.64,9.79,86.05,0.03,1787.99
(주)모베이스,101330,2019/12,7.13,7.21,18.68,87.74,0.06,2156.65
(주)모베이스,101330,2020/12,-1.98,-2.3,-4.88,92.13,0.01,2037.9
(주)모베이스,101330,2021/12,0.65,0.77,2.21,91.78,0.01,2263.13
(주)모베이스전자,012860,2011/12,2.49,3.78,8.41,87.45,0.28,734.79
(주)모베이스전자,012860,2012/12,0.71,1.02,-2.49,90.14,0.01,679.22
(주)모베이스전자,012860,2013/12,3.15,4.87,11.92,87.22,0.01,773.62
(주)모베이스전자,012860,2014/12,4.61,6.87,18.66,86.56,0,950.3
(주)모베이스전자,012860,2015/12,2.97,3.95,10.61,88.55,0,1066.06
(주)모베이스전자,012860,2016/12,2.38,2.83,9.74,90.54,0,1172.59
(주)모베이스전자,012860,2017/12,-6.13,-7.13,-27.13,94.98,0,841.15
(주)모베이스전자,012860,2018/12,-2.35,-2.79,-10.9,92.33,0,812.54
(주)모베이스전자,012860,2019/12,-1.29,-1.52,-8.51,91.61,0,1034.88
(주)모베이스전자,012860,2020/12,-2.15,-2.53,-11.64,92.92,0,432.16
(주)모베이스전자,012860,2021/12,0.73,0.8,5.47,90.94,0,419.15
(주)모비데이즈,363260,2021/12,,,,,,
(주)모비릭스,348030,2021/12,17.53,12.35,13.51,0,0.05,7810.95
(주)모비스,250060,2016/12,,,,,,
(주)모비스,250060,2017/12,,,,,,
(주)모비스,250060,2018/12,-14.17,-1.28,-1.38,73.19,0,713.2
(주)모비스,250060,2019/12,-4.61,-1.6,-2.35,49.54,0.05,763.06
(주)모비스,250060,2020/12,0.89,0.27,-5.79,47.56,0.25,706.49
(주)모비스,250060,2021/12,-10.63,-2.77,-8.42,51.48,0.03,864.53
(주)모아텍,033200,2011/12,1.8,2,2.52,90.65,0,1545.46
(주)모아텍,033200,2012/12,-2.89,-2.57,-6.3,90.76,0.01,1449.28
(주)모아텍,033200,2013/12,-8.2,-6.68,-6.46,94.37,0.03,1334.74
(주)모아텍,033200,2014/12,-9.21,-5.24,-6.62,90.74,0.01,1246.38
(주)모아텍,033200,2015/12,-2.78,-1.45,-1.76,87.62,0.01,1228.09
(주)모아텍,033200,2016/12,5.03,2.38,2.24,83.41,0.01,1261.04
(주)모아텍,033200,2017/03,-31.33,-10.24,-11.71,84.65,0.01,1186.55
(주)모아텍,033200,2018/03,2.42,1.34,1.42,82.96,0.01,1191.09
(주)모아텍,033200,2019/03,2.32,1.11,1.13,83.23,0,1208.07
(주)모아텍,033200,2020/03,-8.88,-3.03,-3.36,90.67,0,1195.35
(주)모아텍,033200,2021/03,-5.27,-1.79,-2.03,88.82,0,1172.2
(주)모코엠시스,333050,2019/12,,,,,,
(주)모코엠시스,333050,2020/12,,,,,,
(주)모코엠시스,333050,2021/12,,,,,,
(주)모토닉,009680,2011/12,10.47,6.52,7.98,84.93,0.02,1972.42
(주)모토닉,009680,2012/12,11.6,6.38,7.68,83.08,0,2090.18
(주)모토닉,009680,2013/12,9.25,4.45,5.38,85.3,0.03,2178.07
(주)모토닉,009680,2014/12,8.06,3.95,4.58,85.67,0.01,2244.79
(주)모토닉,009680,2015/12,4.54,2.15,2.44,88.07,0,2270.66
(주)모토닉,009680,2016/12,11.14,5.04,5.64,91.22,0,2364.57
(주)모토닉,009680,2017/12,6,2.94,3.22,87.01,0,2404.09
(주)모토닉,009680,2018/12,5.01,2.26,2.47,87.86,0,2407.35
(주)모토닉,009680,2019/12,5.47,2.6,2.83,87.64,0,2488.99
(주)모토닉,009680,2020/12,8.32,3.36,3.61,86.66,0,2536.08
(주)모토닉,009680,2021/12,6.1,2.67,2.86,85.96,0,2561.44
(주)모헨즈,006920,2011/12,1.61,2,6.38,91.49,0,84.67
(주)모헨즈,006920,2012/12,2.94,3.64,12.54,90.14,0.02,104.46
(주)모헨즈,006920,2013/12,3.61,4.91,16.51,89.59,0.04,140.34
(주)모헨즈,006920,2014/12,3.96,5.88,18.89,90.42,0.06,185.24
(주)모헨즈,006920,2015/12,3.44,4.89,14.3,91.08,0.03,220.8
(주)모헨즈,006920,2016/12,1.64,2.36,6.86,91.36,0.02,244.77
(주)모헨즈,006920,2017/12,2.08,3,8.64,92.84,0.02,276.57
(주)모헨즈,006920,2018/12,1.44,2.04,5.2,93.31,0.01,302.26
(주)모헨즈,006920,2019/12,0.75,1.02,2.44,92.94,0,313.32
(주)모헨즈,006920,2020/12,0.25,0.32,0.24,92.49,0,325
(주)모헨즈,006920,2021/12,0.13,0.18,-0.22,92.34,0.01,322.11
(주)무궁화인포메이션테크놀로지,038340,2011/12,-118.39,-9.49,-86.25,74.8,0.02,110.25
(주)무궁화인포메이션테크놀로지,038340,2012/12,-6.58,-11.2,-47.65,87.12,0.53,106.69
(주)무궁화인포메이션테크놀로지,038340,2013/12,-5.19,-19.53,-86.43,97.79,0.01,-12.15
(주)무궁화인포메이션테크놀로지,038340,2014/12,-47.67,-41.34,-123.58,94.12,0.27,-30.17
(주)무궁화인포메이션테크놀로지,038340,2015/12,-45.63,-26.93,-39.98,84.77,0.37,-20.53
(주)무궁화인포메이션테크놀로지,038340,2016/12,-51.96,-44.41,-73.88,51.08,2.25,-47.05
(주)무궁화인포메이션테크놀로지,038340,2017/12,-67.03,-54.02,-143.26,58.69,1.72,-34.39
(주)무궁화인포메이션테크놀로지,038340,2018/12,-4.57,-5.02,-13.64,54.97,1.3,40.58
(주)무궁화인포메이션테크놀로지,038340,2019/12,-45.91,-23.72,-37.16,66.91,4.23,121.41
(주)무궁화인포메이션테크놀로지,038340,2020/12,-146.45,-28.85,-50.51,123.75,1.52,40.29
(주)무궁화인포메이션테크놀로지,038340,2021/12,-72.42,-17.77,-54.19,83.42,0.27,-97.94
(주)무학,033920,2011/12,20.45,13.84,19.13,55.12,4,4391.63
(주)무학,033920,2012/12,15.81,9.16,11.71,56.02,3.94,5455.71
(주)무학,033920,2013/12,22.89,13.44,17.15,53.72,3.38,6335.1
(주)무학,033920,2014/12,28.56,16.99,21.77,52.27,2.83,7516.32
(주)무학,033920,2015/12,9.74,5.28,6.77,53.57,3.22,7867.11
(주)무학,033920,2016/12,22.76,10.6,13.27,52.33,4.12,8719.78
(주)무학,033920,2017/12,20.56,8.09,10.03,54.6,4.72,9425.84
(주)무학,033920,2018/12,-10.46,-3.14,-3.89,60.27,6.76,8910.97
(주)무학,033920,2019/12,14.24,3.81,4.64,62.85,4.94,9155.81
(주)무학,033920,2020/12,9.51,2.17,2.55,60.46,3.81,9381.18
(주)무학,033920,2021/12,-12.63,-2.58,-3.13,63.94,3.9,9026.93
(주)미래SCI,028040,2011/12,-20.5,-10.18,-26.11,97.86,0.13,518.6
(주)미래SCI,028040,2012/12,-75.15,-34.49,-226.43,114.79,0.1,111.28
(주)미래SCI,028040,2013/12,-48.58,-11.99,-50.1,123.34,0.03,74.79
(주)미래SCI,028040,2014/12,-141.56,-25.63,-83.46,130.49,0.08,-39.9
(주)미래SCI,028040,2015/12,-29.61,-10.3,-37.04,85.53,0,52.63
(주)미래SCI,028040,2016/12,-44.17,-16.34,-51.43,72.97,0.19,77.97
(주)미래SCI,028040,2017/12,-34.88,-13.63,-38.43,97.75,0.06,76.31
(주)미래SCI,028040,2018/12,-37.06,-36.02,-102.28,97.67,0,52.12
(주)미래SCI,028040,2019/12,-139.33,-34.2,-102.2,94.02,0,-24.76
(주)미래생명자원,218150,2015/12,,,,,,
(주)미래생명자원,218150,2016/12,,,,,,
(주)미래생명자원,218150,2017/12,-4.89,-6.46,-8.11,85.13,0.02,1397.05
(주)미래생명자원,218150,2018/12,5.05,5.46,6.69,82.29,0.01,1463.74
(주)미래생명자원,218150,2019/12,2.06,2.84,3.55,87.36,0,1530.07
(주)미래생명자원,218150,2020/12,2.01,2.46,3.17,85.7,0.02,1586.55
(주)미래생명자원,218150,2021/12,1.62,2.28,3.61,87.28,0.16,1714.53
(주)미래아이앤지,007120,2011/12,6.15,3.94,6.88,67.54,0.35,135.65
(주)미래아이앤지,007120,2012/12,1.2,1.07,1.59,74.4,0.26,148.67
(주)미래아이앤지,007120,2013/12,-45.55,-34.51,-56.41,71.55,0.72,82.19
(주)미래아이앤지,007120,2014/12,-99.45,-45.5,-66.73,74.18,1.04,44.62
(주)미래아이앤지,007120,2015/12,12.86,2.43,2.85,64.43,0.11,57.79
(주)미래아이앤지,007120,2016/12,-23.85,-4.68,-4.96,70.02,5.86,59.33
(주)미래아이앤지,007120,2017/12,-34.99,-4.46,-4.64,69.24,15.03,29.65
(주)미래아이앤지,007120,2018/12,-168.25,-17.16,-17.96,76.28,10.09,9.25
(주)미래아이앤지,007120,2019/12,187.52,21.59,22.51,72.12,1.36,448.6
(주)미래아이앤지,007120,2020/12,340.92,23.9,24.75,50.48,0,602.6
(주)미래아이앤지,007120,2021/12,,,,,,
(주)미래자원엠엘,233190,2015/12,,,,,,
(주)미래자원엠엘,233190,2016/12,4.11,7.28,10.39,83.43,0.02,5727.38
(주)미래컴퍼니,049950,2011/12,12.62,13.51,25.91,72.57,0.01,1455.27
(주)미래컴퍼니,049950,2012/12,13.29,11.98,19.64,62.44,0.05,1965.4
(주)미래컴퍼니,049950,2013/12,-1.81,-1.15,-1.64,69.89,0,1883.56
(주)미래컴퍼니,049950,2014/12,-16.36,-8.52,-11.22,80.47,0,1700.98
(주)미래컴퍼니,049950,2015/12,5.31,3.84,5.25,70.61,0,1780.99
(주)미래컴퍼니,049950,2016/12,9.1,7.75,10.77,72.39,0,1954.84
(주)미래컴퍼니,049950,2017/12,15.52,21.32,33.11,65.03,0,2671.27
(주)미래컴퍼니,049950,2018/12,9.26,12.89,19.53,74.75,0,2720.23
(주)미래컴퍼니,049950,2019/12,12.28,8.68,11.06,71.79,0,2862.43
(주)미래컴퍼니,049950,2020/12,-24.56,-11.31,-13.81,90.65,0,2400.21
(주)미래컴퍼니,049950,2021/12,5.52,4.54,6.4,73.04,0,2574.49
(주)미래테크놀로지,213090,2015/12,,,,,,
(주)미래테크놀로지,213090,2016/12,,,,,,
(주)미래테크놀로지,213090,2017/12,21.89,4.88,8.58,65.16,0.26,1797.53
(주)미래테크놀로지,213090,2018/12,-2.15,-0.72,-0.24,43.51,0.18,1782.92
(주)미래테크놀로지,213090,2019/12,10.25,3.64,5.74,51.04,0.11,1857.19
(주)미래테크놀로지,213090,2020/12,-3.05,-0.79,4.39,37.14,0,2011.69
(주)미애부,225850,2015/12,,,,,,
(주)미애부,225850,2016/12,,,,,,
(주)미애부,225850,2017/12,,,,,,
(주)미애부,225850,2018/12,,,,,,
(주)미애부,225850,2019/12,,,,,,
(주)미애부,225850,2020/12,,,,,,
(주)미애부,225850,2021/12,,,,,,
(주)미코,059090,2011/12,-2.97,-2.49,-4.89,65.27,0.24,343.98
(주)미코,059090,2012/12,3.18,2.67,7.38,60.8,0.33,372.1
(주)미코,059090,2013/12,-21.81,-16.94,-55.01,72.42,0.31,232.17
(주)미코,059090,2014/12,0.28,0.24,-0.02,64.61,0.29,308.45
(주)미코,059090,2015/12,5.43,4.22,4.76,57.31,0.24,300.64
(주)미코,059090,2016/12,3.98,3.44,2.38,55.09,0.17,336.79
(주)미코,059090,2017/12,10.37,10.33,14.74,54.4,0.19,313.44
(주)미코,059090,2018/12,14.21,12.1,18.67,53.5,0.13,450.36
(주)미코,059090,2019/12,9.3,5.96,8.96,53.7,0.12,497.36
(주)미코,059090,2020/12,9.47,5.76,11.34,54.53,0.07,662.93
(주)미코,059090,2021/12,5.97,3.52,-7.09,53.11,0.09,1167.04
(주)미코바이오메드,214610,2020/12,-12.65,-12.03,-20.27,54.2,2.25,516.81
(주)미코바이오메드,214610,2021/12,-34.93,-13.26,-19.54,51.2,9.54,471.45
(주)미투온,201490,2016/12,18.17,9.39,10.16,41.49,15.77,202.1
(주)미투온,201490,2017/12,11.24,3.11,4.93,44.51,27.38,263.71
(주)미투온,201490,2018/12,23.63,15.46,17.07,29.36,26.07,343.84
(주)미투온,201490,2019/12,23.4,17.01,15.94,30.1,20.79,350.35
(주)미투온,201490,2020/12,22.51,14.98,12.62,28.48,22.36,505.4
(주)미투온,201490,2021/12,23.58,11.71,9.32,33.01,19.12,552.37
(주)바른손,018700,2011/03,9.6,5.36,8.97,61.81,1.12,149.94
(주)바른손,018700,2012/03,-16.4,-17.07,-26.75,62.63,1.63,74.37
(주)바른손,018700,2013/03,-24.67,-23.94,-41.94,65.54,1.62,21.3
(주)바른손,018700,2014/03,-22.65,-19.58,-38.98,60.66,1.08,-14.29
(주)바른손,018700,2015/03,-69.46,-49.68,-105.66,66.5,1.01,-68.29
(주)바른손,018700,2016/03,50.35,29.93,53.99,57.27,0.67,84.35
(주)바른손,018700,2017/03,-27.9,-3.68,-1.48,51.32,1.73,179.71
(주)바른손,018700,2018/03,-59.22,-13.84,-13.3,76.85,0.67,170.3
(주)바른손,018700,2019/03,-163.49,-26.42,-23.11,36.55,2.35,108.71
(주)바른손,018700,2020/03,-250.95,-30.66,-31.81,0,2.05,72.03
(주)바른손,018700,2020/12,-34.29,-17.34,-21.7,0,10.41,45.62
(주)바른손,018700,2021/12,43.98,19.89,24.2,0,1.13,117.89
(주)바른손이앤에이,035620,2011/12,-5.63,-1.62,-0.13,0,0.42,57.27
(주)바른손이앤에이,035620,2012/12,98.65,15.45,15.99,0,0.19,91.56
(주)바른손이앤에이,035620,2013/12,-194.73,-19.13,-29.73,0,4.89,55.75
(주)바른손이앤에이,035620,2014/12,-1141.25,-61.45,-111,0,34.1,-28.28
(주)바른손이앤에이,035620,2015/12,-2.88,-1.1,-14.45,0,3.22,-16.23
(주)바른손이앤에이,035620,2016/12,80.25,57.33,98.97,0,7.34,7.04
(주)바른손이앤에이,035620,2017/12,-99.9,-44.58,-82.89,0,0.18,-32.37
(주)바른손이앤에이,035620,2018/12,269.18,86.93,153.19,0,0.3,171.76
(주)바른손이앤에이,035620,2019/12,-141.69,-22.15,-22.31,0,15.1,124.61
(주)바른손이앤에이,035620,2020/12,-49.78,-7.28,-10.52,0,2.22,118.22
(주)바른손이앤에이,035620,2021/12,79.67,6.95,9.55,0,5,199.4
(주)바이넥스,053030,2011/12,6.25,3.32,4.93,46.12,0.58,653.02
(주)바이넥스,053030,2012/12,-14.08,-5.4,-8.28,53.24,1.41,669.41
(주)바이넥스,053030,2013/12,-7.3,-3.15,-4.36,67.38,1.19,668.3
(주)바이넥스,053030,2014/12,,,,,,
(주)바이넥스,053030,2015/12,,,,,,
(주)바이넥스,053030,2016/12,-3.58,-1.66,-2.14,63.12,1.63,825.95
(주)바이넥스,053030,2017/12,-14.76,-6.68,-8.35,63.6,2.04,759
(주)바이넥스,053030,2018/12,5.95,3.46,4.53,53.63,1.38,869.32
(주)바이넥스,053030,2019/12,6.69,4.26,5.49,54.68,0.87,938.72
(주)바이넥스,053030,2020/12,4.77,2.69,3.84,52.6,0.43,1018.51
(주)바이넥스,053030,2021/12,14.16,6.98,10.58,55.37,0.27,1098.37
(주)바이브컴퍼니,301300,2020/12,-10.06,-4.36,-8.09,66.46,0.37,1078.8
(주)바이브컴퍼니,301300,2021/12,-21.28,-11.96,-27.58,79.48,0.23,1065.87
(주)바이오니아,064550,2011/12,-24.73,-8.25,-14.03,49.64,2.56,503.56
(주)바이오니아,064550,2012/12,-39.07,-11.56,-23.16,44.08,1.95,401.21
(주)바이오니아,064550,2013/12,-29.92,-10.36,-23.47,39.1,1.55,354.24
(주)바이오니아,064550,2014/12,-75.95,-19.75,-45.39,41.58,2.44,331.05
(주)바이오니아,064550,2015/12,-25.79,-7.71,-16.6,39.27,2.38,350.24
(주)바이오니아,064550,2016/12,-66.44,-21.25,-47.55,46.83,2.07,223.91
(주)바이오니아,064550,2017/12,-42.73,-16.24,-37.33,41.48,1.96,163.24
(주)바이오니아,064550,2018/12,-36.45,-13.55,-26.67,46.28,1.9,243.05
(주)바이오니아,064550,2019/12,-20.44,-9.7,-22.49,47.23,4.43,169.32
(주)바이오니아,064550,2020/12,28.59,43.32,65.71,21.45,3.67,1058.73
(주)바이오니아,064550,2021/12,13.05,12.87,15.58,22.14,6.4,1473.39
(주)바이오다인,314930,2021/12,,,,,,
(주)바이오로그디바이스,208710,2014/12,,,,,,
(주)바이오로그디바이스,208710,2015/12,7.9,8.36,12.28,74.38,0.03,1044.53
(주)바이오로그디바이스,208710,2016/12,9.48,13.7,19.87,76.88,0.02,1248.62
(주)바이오로그디바이스,208710,2017/12,4.91,5.9,8.77,78.49,0.01,1445.14
(주)바이오로그디바이스,208710,2018/12,7.17,8.32,13.28,77.04,0.07,1587.19
(주)바이오로그디바이스,208710,2019/12,6.79,7.42,11.98,78.21,0.09,1856.49
(주)바이오로그디바이스,208710,2020/12,-18.41,-17.78,-36.03,95.32,0.05,1213.68
(주)바이오로그디바이스,208710,2021/12,-9.04,-7.7,-16.55,95.49,0,1095.21
(주)바이오빌,065940,2011/12,-9.54,-4.36,-5.77,93.57,0,673.55
(주)바이오빌,065940,2012/12,-16.94,-6.8,-15.02,72.48,0.12,304.27
(주)바이오빌,065940,2013/12,-27.39,-10.64,-23.08,73.97,0.27,493.84
(주)바이오빌,065940,2014/12,14.92,5.32,8.09,70.52,0.29,551.18
(주)바이오빌,065940,2015/12,14.08,5.22,8.4,62.36,0.61,649.89
(주)바이오빌,065940,2016/12,-32.23,-10.6,-16.25,56.8,0.13,570.4
(주)바이오빌,065940,2017/12,-50.01,-16.2,-36.76,60.1,0.62,476.03
(주)바이오빌,065940,2018/12,-92.4,-42.74,-170.04,88.65,0.23,102.38
(주)바이오빌,065940,2019/12,-91.46,-16.43,-111.07,89.99,0.37,-41.92
