회사명,거래소코드,회계년도,[제조]   연구비,[제조]   경상개발비,[제조]매출액(영업수익)(*)
(주)동성화학,005190,2014/12,0,0,134863023
(주)동성화학,005190,2015/12,0,0,139215720
(주)동성화학,005190,2016/12,0,0,127607824
(주)동성화학,005190,2017/12,0,0,129944857
(주)동성화학,005190,2018/12,0,0,135856389
(주)동성화학,005190,2019/12,0,0,135561506
(주)동성화학,005190,2020/12,0,0,123466942
(주)동아엘텍,088130,2011/12,0,0,30831019
(주)동아엘텍,088130,2012/12,0,0,26662109
(주)동아엘텍,088130,2013/12,0,0,52669831
(주)동아엘텍,088130,2014/12,0,0,72914338
(주)동아엘텍,088130,2015/12,0,0,90855338
(주)동아엘텍,088130,2016/12,0,0,73871347
(주)동아엘텍,088130,2017/12,0,0,124693976
(주)동아엘텍,088130,2018/12,0,0,131466999
(주)동아엘텍,088130,2019/12,0,0,112102348
(주)동아엘텍,088130,2020/12,0,0,89154531
(주)동아엘텍,088130,2021/12,0,0,119100135
(주)동아지질,028100,2011/12,0,1983516,251872404
(주)동아지질,028100,2012/12,0,2263612,277031753
(주)동아지질,028100,2013/12,0,1106739,322551672
(주)동아지질,028100,2014/12,0,2047682,287905356
(주)동아지질,028100,2015/12,0,550700,292756183
(주)동아지질,028100,2016/12,0,648446,322518697
(주)동아지질,028100,2017/12,0,647966,339724245
(주)동아지질,028100,2018/12,0,804333,360734225
(주)동아지질,028100,2019/12,0,613015,380903410
(주)동아지질,028100,2020/12,0,561894,314647747
(주)동아지질,028100,2021/12,0,472381,289482377
(주)동양,001520,2011/12,0,111000,877037698
(주)동양,001520,2012/12,0,143000,1050903621
(주)동양,001520,2014/12,0,0,299405735
(주)동양,001520,2015/12,0,0,339748919
(주)동양,001520,2016/12,0,117000,372771548
(주)동양,001520,2017/12,0,703000,422674664
(주)동양,001520,2018/12,0,959000,359248327
(주)동양,001520,2019/12,0,813000,384092832
(주)동양,001520,2020/12,0,838000,444361324
(주)동양,001520,2021/12,0,811000,527288888
(주)동양건설산업,005900,2011/12,0,9288210,514259389
(주)동양건설산업,005900,2012/12,0,3239805,284630907
(주)동양고속,084670,2011/12,0,0,113116958
(주)동양고속,084670,2012/12,0,0,115450487
(주)동양고속,084670,2013/12,0,0,127071001
(주)동양고속,084670,2014/12,0,0,136275429
(주)동양고속,084670,2015/12,0,0,135721358
(주)동양고속,084670,2016/12,0,0,155461647
(주)동양고속,084670,2017/12,0,0,141801103
(주)동양고속,084670,2018/12,0,0,132213672
(주)동양고속,084670,2019/12,0,0,140415225
(주)동양고속,084670,2020/12,0,0,83398986
(주)동양고속,084670,2021/12,0,0,81012199
(주)동양에스텍,060380,2011/12,0,0,207403841
(주)동양에스텍,060380,2012/12,0,37466,198323297
(주)동양에스텍,060380,2013/12,0,47962,215558879
(주)동양에스텍,060380,2014/12,0,0,164832138
(주)동양에스텍,060380,2015/12,0,0,123896334
(주)동양에스텍,060380,2016/12,0,0,134441550
(주)동양에스텍,060380,2017/12,0,0,159869610
(주)동양에스텍,060380,2018/12,0,0,160309679
(주)동양에스텍,060380,2019/12,0,0,159756378
(주)동양에스텍,060380,2020/12,0,0,136641986
(주)동양에스텍,060380,2021/12,0,0,200732010
(주)동우팜투테이블,088910,2011/12,0,0,218666059
(주)동우팜투테이블,088910,2012/12,0,0,214253245
(주)동우팜투테이블,088910,2013/12,0,0,251708531
(주)동우팜투테이블,088910,2014/12,0,0,219796482
(주)동우팜투테이블,088910,2015/12,0,0,239667925
(주)동우팜투테이블,088910,2016/12,0,0,235752895
(주)동우팜투테이블,088910,2017/12,0,0,230843688
(주)동우팜투테이블,088910,2018/12,0,0,250159235
(주)동우팜투테이블,088910,2019/12,0,0,270567996
(주)동우팜투테이블,088910,2020/12,0,0,276146582
(주)동우팜투테이블,088910,2021/12,0,0,295578703
(주)동운아나텍,094170,2015/12,0,7212261,56872562
(주)동운아나텍,094170,2016/12,0,7581818,54673627
(주)동운아나텍,094170,2017/12,0,7005056,54989112
(주)동운아나텍,094170,2018/12,0,7854665,46698555
(주)동운아나텍,094170,2019/12,0,7849620,54763967
(주)동운아나텍,094170,2020/12,0,8208552,70719106
(주)동운아나텍,094170,2021/12,0,10148252,50661221
(주)동원개발,013120,2011/12,0,208023,216368374
(주)동원개발,013120,2012/12,0,263067,384862497
(주)동원개발,013120,2013/12,0,298436,318263153
(주)동원개발,013120,2014/12,0,187701,340086893
(주)동원개발,013120,2015/12,0,207812,514966840
(주)동원개발,013120,2016/12,0,159958,534393481
(주)동원개발,013120,2017/12,0,159003,563013434
(주)동원개발,013120,2018/12,0,167653,607890976
(주)동원개발,013120,2019/12,0,126300,642628503
(주)동원개발,013120,2020/12,0,130860,630615658
(주)동원개발,013120,2021/12,0,142476,417401712
(주)동원에프앤비,049770,2011/12,0,297474,1099094841
(주)동원에프앤비,049770,2012/12,0,498348,1191223606
(주)동원에프앤비,049770,2013/12,0,641211,1246608861
(주)동원에프앤비,049770,2014/12,0,710827,1338173676
(주)동원에프앤비,049770,2015/12,0,795670,1374936673
(주)동원에프앤비,049770,2016/12,0,766106,1464991510
(주)동원에프앤비,049770,2017/12,0,731870,1569204857
(주)동원에프앤비,049770,2018/12,0,782978,1632631810
(주)동원에프앤비,049770,2019/12,0,788434,1709299492
(주)동원에프앤비,049770,2020/12,0,850509,1781268266
(주)동원에프앤비,049770,2021/12,0,994891,1770772551
(주)동일기연,032960,2011/12,0,392389,45546506
(주)동일기연,032960,2012/12,0,543071,35454832
(주)동일기연,032960,2013/12,0,438415,32032327
(주)동일기연,032960,2014/12,0,394782,33105836
(주)동일기연,032960,2015/12,0,372552,28498716
(주)동일기연,032960,2016/12,0,574776,28273584
(주)동일기연,032960,2017/12,0,658012,34242984
(주)동일기연,032960,2018/12,0,597656,26438736
(주)동일기연,032960,2019/12,0,449641,28889519
(주)동일기연,032960,2020/12,0,348597,24725928
(주)동일기연,032960,2021/12,0,188420,25767485
(주)동진쎄미켐,005290,2011/12,0,13065856,441224831
(주)동진쎄미켐,005290,2012/12,0,13517608,527305208
(주)동진쎄미켐,005290,2013/12,0,14107727,551737988
(주)동진쎄미켐,005290,2014/12,0,12608402,558433460
(주)동진쎄미켐,005290,2015/12,0,13722694,587393292
(주)동진쎄미켐,005290,2016/12,0,11054060,642548080
(주)동진쎄미켐,005290,2017/12,0,9036999,631272541
(주)동진쎄미켐,005290,2018/12,0,9255095,632154575
(주)동진쎄미켐,005290,2019/12,0,8169239,652641480
(주)동진쎄미켐,005290,2020/12,0,12696133,679978836
(주)동진쎄미켐,005290,2021/12,0,16749376,793730799
(주)두산,000150,2011/12,0,19009000,1930096327
(주)두산,000150,2012/12,0,17577000,1841080714
(주)두산,000150,2013/12,0,25380000,1652024598
(주)두산,000150,2014/12,0,31621000,1995372674
(주)두산,000150,2015/12,0,28059000,1873556346
(주)두산,000150,2016/12,0,29282000,2067135545
(주)두산,000150,2017/12,0,30825000,2624828847
(주)두산,000150,2018/12,0,31062000,2919400699
(주)두산,000150,2019/12,0,32002000,2060705340
(주)두산,000150,2020/12,0,25195000,1549335936
(주)두산,000150,2021/12,0,19774000,967464727
(주)두산테스나,131970,2013/12,0,0,67808309
(주)두산테스나,131970,2014/12,0,0,47834146
(주)두산테스나,131970,2015/12,0,0,33822200
(주)두산테스나,131970,2016/12,0,0,30280048
(주)두산테스나,131970,2017/12,0,0,47188713
(주)두산테스나,131970,2018/12,0,0,65267823
(주)두산테스나,131970,2019/12,0,0,96831033
(주)두산테스나,131970,2020/12,0,0,132518902
(주)두산테스나,131970,2021/12,0,0,207584467
(주)두올,016740,2016/12,0,2429868,172629125
(주)두올,016740,2017/12,0,2924315,184816954
(주)두올,016740,2018/12,0,2748778,209597012
(주)두올,016740,2019/12,0,3159472,204754869
(주)두올,016740,2020/12,0,4130857,236980269
(주)두올,016740,2021/12,0,3281545,226290450
(주)듀오백,073190,2011/12,0,0,40860122
(주)듀오백,073190,2012/12,0,0,36069601
(주)듀오백,073190,2013/12,0,313548,37332774
(주)듀오백,073190,2014/12,0,439855,38932506
(주)듀오백,073190,2015/12,0,387115,34127486
(주)듀오백,073190,2016/12,0,357696,31983156
(주)듀오백,073190,2017/12,0,326926,38302767
(주)듀오백,073190,2018/12,0,305489,28484831
(주)듀오백,073190,2019/12,0,313193,28595364
(주)듀오백,073190,2020/12,0,112379,43211585
(주)듀오백,073190,2021/12,0,341499,38281875
(주)드래곤플라이,030350,2011/12,0,4033592,36387253
(주)드래곤플라이,030350,2012/12,0,6945805,33543646
(주)드래곤플라이,030350,2013/12,0,5497161,23034689
(주)드래곤플라이,030350,2014/12,0,3592582,19613337
(주)드래곤플라이,030350,2015/12,0,2920348,16519574
(주)드래곤플라이,030350,2016/12,0,2131017,10939185
(주)드래곤플라이,030350,2017/12,0,4857707,7565737
(주)드래곤플라이,030350,2018/12,0,4762704,6373655
(주)드래곤플라이,030350,2019/12,0,3478597,6081313
(주)드래곤플라이,030350,2020/12,0,521001,4169240
(주)드래곤플라이,030350,2021/12,0,611034,3571272
(주)드림시큐리티,203650,2014/12,,,
(주)드림시큐리티,203650,2015/12,,,
(주)드림시큐리티,203650,2016/12,,,
(주)드림시큐리티,203650,2017/12,0,0,20574060
(주)드림시큐리티,203650,2018/12,0,0,24951235
(주)드림시큐리티,203650,2019/12,0,0,22615520
(주)드림시큐리티,203650,2020/12,0,0,24874760
(주)드림시큐리티,203650,2021/12,0,1108829,28020094
(주)드림씨아이에스,223250,2020/12,0,316110,23489322
(주)드림씨아이에스,223250,2021/12,0,276734,26153500
(주)드림어스컴퍼니,060570,2011/12,0,4803221,91429418
(주)드림어스컴퍼니,060570,2012/12,0,3639693,91279846
(주)드림어스컴퍼니,060570,2013/12,0,2866614,54199947
(주)드림어스컴퍼니,060570,2014/12,0,1821948,44672881
(주)드림어스컴퍼니,060570,2015/12,0,2706029,54350016
(주)드림어스컴퍼니,060570,2016/12,0,2449938,49673321
(주)드림어스컴퍼니,060570,2017/12,0,2420094,61034418
(주)드림어스컴퍼니,060570,2018/12,0,3062162,107695318
(주)드림어스컴퍼니,060570,2019/12,0,2368608,174357763
(주)드림어스컴퍼니,060570,2020/12,0,2152821,221815310
(주)드림어스컴퍼니,060570,2021/12,0,2455550,239616610
(주)드림텍,192650,2019/12,0,19395384,409390388
(주)드림텍,192650,2020/12,0,14800653,401396072
(주)드림텍,192650,2021/12,0,16834721,553586238
(주)드림티엔터테인먼트,220110,2015/12,0,0,7267960
(주)드림티엔터테인먼트,220110,2016/12,0,0,8428361
(주)드림티엔터테인먼트,220110,2017/12,0,0,6950405
(주)드림티엔터테인먼트,220110,2018/12,0,0,5378824
(주)드림티엔터테인먼트,220110,2019/12,0,0,3840626
(주)디딤이앤에프,217620,2015/12,,,
(주)디딤이앤에프,217620,2016/12,,,
(주)디딤이앤에프,217620,2017/12,0,0,65876555
(주)디딤이앤에프,217620,2018/12,0,0,93391889
(주)디딤이앤에프,217620,2019/12,0,0,118257663
(주)디딤이앤에프,217620,2020/12,0,0,78228967
(주)디딤이앤에프,217620,2021/12,0,0,61845607
(주)디모아,016670,2011/12,0,0,49059079
(주)디모아,016670,2012/12,0,0,55723664
(주)디모아,016670,2013/12,0,50016,59365552
(주)디모아,016670,2014/12,0,386641,70059334
(주)디모아,016670,2015/12,0,402776,72820518
(주)디모아,016670,2016/12,0,493403,53443154
(주)디모아,016670,2017/12,0,449118,55737521
(주)디모아,016670,2018/12,0,522685,8889174
(주)디모아,016670,2019/12,0,522779,4633217
(주)디모아,016670,2020/12,0,287822,4890555
(주)디모아,016670,2021/12,0,154891,13670464
(주)디바이스이엔지,187870,2017/12,0,0,115287774
(주)디바이스이엔지,187870,2018/12,0,0,93160425
(주)디바이스이엔지,187870,2019/12,0,0,43228287
(주)디바이스이엔지,187870,2020/12,0,0,126172727
(주)디바이스이엔지,187870,2021/12,0,0,125067664
(주)디비아이엔씨,012030,2011/12,0,2200467,511011832
(주)디비아이엔씨,012030,2012/12,0,2112226,545150378
(주)디비아이엔씨,012030,2013/12,0,0,525422001
(주)디비아이엔씨,012030,2014/12,0,0,283064800
(주)디비아이엔씨,012030,2015/12,0,0,203754352
(주)디비아이엔씨,012030,2016/12,0,0,204809968
(주)디비아이엔씨,012030,2017/12,0,0,199529519
(주)디비아이엔씨,012030,2018/12,0,0,206838971
(주)디비아이엔씨,012030,2019/12,0,0,192984328
(주)디비아이엔씨,012030,2020/12,0,0,224893354
(주)디비아이엔씨,012030,2021/12,0,0,278421047
(주)디스플레이테크,066670,2011/12,0,0,177792014
(주)디스플레이테크,066670,2012/12,0,0,293664618
(주)디스플레이테크,066670,2013/12,0,0,535275211
(주)디스플레이테크,066670,2014/12,0,0,429634668
(주)디스플레이테크,066670,2015/12,0,0,318044268
(주)디스플레이테크,066670,2016/12,0,0,89178900
(주)디스플레이테크,066670,2017/12,0,0,82707089
(주)디스플레이테크,066670,2018/12,0,0,57286597
(주)디스플레이테크,066670,2019/12,0,0,43569777
(주)디스플레이테크,066670,2020/12,0,0,36225203
(주)디스플레이테크,066670,2021/12,0,0,122826560
(주)디아이,003160,2011/12,0,2344327,45262670
(주)디아이,003160,2012/12,0,2076759,32555358
(주)디아이,003160,2013/12,0,1876996,53780232
(주)디아이,003160,2014/12,0,2583910,88193860
(주)디아이,003160,2015/12,0,2206719,58266423
(주)디아이,003160,2016/12,0,2259695,52288689
(주)디아이,003160,2017/12,0,2688839,81473534
(주)디아이,003160,2018/12,0,2882695,80608154
(주)디아이,003160,2019/12,0,2864862,68875685
(주)디아이,003160,2020/12,0,3179372,101864284
(주)디아이,003160,2021/12,0,3680329,185866364
(주)디아이디,074130,2011/12,0,96128,492850757
(주)디아이디,074130,2012/12,0,143854,650018189
(주)디아이디,074130,2013/12,0,505963,599381042
(주)디아이디,074130,2014/12,0,576553,155675835
(주)디아이씨,092200,2011/12,0,0,323532686
(주)디아이씨,092200,2012/12,0,0,332305763
(주)디아이씨,092200,2013/12,0,2800200,323945943
(주)디아이씨,092200,2014/12,0,3163084,317362603
(주)디아이씨,092200,2015/12,0,3139338,328714343
(주)디아이씨,092200,2016/12,0,233946,329571934
(주)디아이씨,092200,2017/12,0,717169,363622576
(주)디아이씨,092200,2018/12,0,1265754,362351958
(주)디아이씨,092200,2019/12,0,1267044,380837907
(주)디아이씨,092200,2020/12,0,553276,351403612
(주)디아이씨,092200,2021/12,0,537047,409336578
(주)디아크,078590,2011/12,0,325551,36339241
(주)디아크,078590,2012/12,0,393721,33487579
(주)디아크,078590,2013/12,0,648182,31284457
(주)디아크,078590,2014/12,0,867987,36718175
(주)디아크,078590,2015/12,0,1021981,39626376
(주)디아크,078590,2016/12,0,0,39105093
(주)디아크,078590,2017/12,0,0,40019060
(주)디아크,078590,2018/12,0,1387807,37763569
(주)디아크,078590,2019/12,0,1035307,37772354
(주)디아크,078590,2020/12,0,8581605,37467855
(주)디아크,078590,2021/12,0,649052,42609779
(주)디알비동일,004840,2011/12,0,3605568,338846704
(주)디알비동일,004840,2012/12,0,3393244,142337360
(주)디알비동일,004840,2013/12,0,3508379,141540778
(주)디알비동일,004840,2014/12,0,3902404,141168522
(주)디알비동일,004840,2015/12,0,4768001,159591245
(주)디알비동일,004840,2016/12,0,4828464,129988200
(주)디알비동일,004840,2017/12,0,5174241,121992898
(주)디알비동일,004840,2018/12,0,4558906,111036815
(주)디알비동일,004840,2019/12,0,4055828,113889433
(주)디알비동일,004840,2020/12,0,3945639,108822399
(주)디알비동일,004840,2021/12,0,3470560,95761898
(주)디알젬,263690,2018/12,0,2773732,56606738
(주)디알젬,263690,2019/12,0,2835813,60226049
(주)디알젬,263690,2020/12,0,3293037,105933483
(주)디알젬,263690,2021/12,0,3898290,85813032
(주)디알텍,214680,2015/12,,,
(주)디알텍,214680,2016/12,0,4807665,37786686
(주)디알텍,214680,2017/12,0,5378268,37757616
(주)디알텍,214680,2018/12,0,6130736,43183164
(주)디알텍,214680,2019/12,0,7171202,46786896
(주)디알텍,214680,2020/12,0,9209200,47663845
(주)디알텍,214680,2021/12,0,11015646,62637503
(주)디앤씨미디어,263720,2017/12,0,0,26536904
(주)디앤씨미디어,263720,2018/12,0,0,32081829
(주)디앤씨미디어,263720,2019/12,0,0,42139941
(주)디앤씨미디어,263720,2020/12,0,0,55063661
(주)디앤씨미디어,263720,2021/12,0,0,25572997
(주)디어유,376300,2021/12,0,0,40000767
(주)디에스,051710,2011/12,0,0,861261040
(주)디에스,051710,2012/12,0,0,636051168
(주)디에스앤엘,141020,2013/12,0,2569761,16329351
(주)디에스앤엘,141020,2014/12,0,2020186,12293434
(주)디에스앤엘,141020,2015/12,0,971628,18250289
(주)디에스앤엘,141020,2016/12,0,20390,49888011
(주)디에스앤엘,141020,2017/12,0,0,46533423
(주)디에스앤엘,141020,2018/12,0,469656,11087403
(주)디에스앤엘,141020,2019/12,0,413282,875623
(주)디에스앤엘,141020,2020/12,0,0,0
(주)디에스앤엘,141020,2021/12,0,0,3042844
(주)디에스케이,109740,2011/12,0,653991,37457285
(주)디에스케이,109740,2012/12,0,721065,19222311
(주)디에스케이,109740,2013/12,0,0,31332384
(주)디에스케이,109740,2014/12,0,573950,34714490
(주)디에스케이,109740,2015/12,0,857390,55953367
(주)디에스케이,109740,2016/12,0,681820,46508330
(주)디에스케이,109740,2017/12,0,384397,102528479
(주)디에스케이,109740,2018/12,0,241348,117447230
(주)디에스케이,109740,2019/12,0,956062,76019403
(주)디에스케이,109740,2020/12,0,182979,32090737
(주)디에스케이,109740,2021/12,0,206958,48992061
(주)디에이치패션,045260,2011/12,0,0,3243091
(주)디에이테크놀로지,196490,2014/12,0,0,40275056
(주)디에이테크놀로지,196490,2015/12,0,0,60039421
(주)디에이테크놀로지,196490,2016/12,0,0,74682634
(주)디에이테크놀로지,196490,2017/12,0,0,100382714
