회사명,거래소코드,회계년도,[제조]자산(*)(IFRS),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS),배당금_현금,[제조]      장기차입금(*)(IFRS),[제조]매출액증가율(IFRS)
(주)에코프로비엠,247540,2017/12,,,,,
(주)에코프로비엠,247540,2019/12,650356539,12799839,3070948,132300000,4.57
(주)에코프로비엠,247540,2020/12,771315401,127020404,9429048,124260000,38.81
(주)에코프로비엠,247540,2021/12,1233197484,-82410351,21011873,129875533,73.77
(주)에코프로에이치엔,383310,2021/12,128972658,4372031,5050628,0,
(주)에프알텍,073540,2011/12,25009995,1470617,,0,-53.3
(주)에프알텍,073540,2012/12,46517374,9995208,685000,0,489.09
(주)에프알텍,073540,2013/12,58625683,6243205,561030,2444000,-29.83
(주)에프알텍,073540,2014/12,52337705,5152288,,2444000,-41.94
(주)에프알텍,073540,2015/12,63439308,-2423159,,4440333,32.57
(주)에프알텍,073540,2016/12,55287128,-3675225,,4737900,-48.75
(주)에프알텍,073540,2017/12,63964752,-3318929,,13749312,6.05
(주)에프알텍,073540,2018/12,59746893,-1747678,,12892272,5.47
(주)에프알텍,073540,2019/12,61526764,409714,,9231680,6.62
(주)에프알텍,073540,2020/12,57448237,1866913,,11359520,-7.24
(주)에프알텍,073540,2021/12,75056127,834471,,7541280,-11.1
(주)에프앤가이드,064850,2020/12,61767032,5494118,1208000,3906100,-0.05
(주)에프앤가이드,064850,2021/12,95054979,6598547,1529450,23361500,21.13
(주)에프앤리퍼블릭,064090,2011/12,24260873,-2524997,,0,27.54
(주)에프앤리퍼블릭,064090,2012/12,20389798,-519624,,0,-15.54
(주)에프앤리퍼블릭,064090,2013/12,18219779,794727,,0,-1.34
(주)에프앤리퍼블릭,064090,2014/12,18242150,-1085763,,0,-7.69
(주)에프앤리퍼블릭,064090,2015/12,28439201,-9874998,,0,-19.53
(주)에프앤리퍼블릭,064090,2016/12,18473654,-2357595,,0,-2.88
(주)에프앤리퍼블릭,064090,2017/12,100551019,10885744,,0,263.53
(주)에프앤리퍼블릭,064090,2018/12,154122583,-9549832,,0,55.57
(주)에프앤리퍼블릭,064090,2019/12,87205201,-979806,,0,-68.52
(주)에프앤리퍼블릭,064090,2020/12,43266395,2359255,,0,0.63
(주)에프앤리퍼블릭,064090,2021/12,18043042,-1200662,,0,-10.88
(주)에프앤에프,383220,2021/12,1073133609,297333286,42089289,0,
(주)에프앤에프홀딩스,007700,2011/12,196838455,5775177,2310000,0,3.87
(주)에프앤에프홀딩스,007700,2012/12,208043735,8229894,1540000,0,-8.04
(주)에프앤에프홀딩스,007700,2013/12,273483027,-8123443,1540000,26000000,10.84
(주)에프앤에프홀딩스,007700,2014/12,317829243,-18593206,2310000,52375000,35.61
(주)에프앤에프홀딩스,007700,2015/12,327918310,15666963,3080000,11749940,22.8
(주)에프앤에프홀딩스,007700,2016/12,304434809,54674885,5390000,0,18.65
(주)에프앤에프홀딩스,007700,2017/12,399368973,67074730,10010000,0,27.86
(주)에프앤에프홀딩스,007700,2018/12,487248982,27519653,10010000,0,15.17
(주)에프앤에프홀딩스,007700,2019/12,657338363,149153486,15337382,0,37.01
(주)에프앤에프홀딩스,007700,2020/12,840750686,146326335,15320104,0,-9.22
(주)에프앤에프홀딩스,007700,2021/12,1923684641,81957482,6641882,0,-99.64
(주)에프에스엔,214270,2015/12,,,,,
(주)에프에스엔,214270,2016/12,27613154,949255,,0,0
(주)에프에스엔,214270,2017/12,40503531,-1169052,,0,-13.23
(주)에프에스엔,214270,2018/12,161066788,4841186,,0,36.07
(주)에프에스엔,214270,2019/12,180852338,1028351,,0,3.69
(주)에프에스엔,214270,2020/12,174272490,-1635686,,2194000,-15.91
(주)에프에스엔,214270,2021/12,173745366,2856813,,1098000,25.9
(주)에프에스티,036810,2011/12,77155787,-246982,,11711281,10.59
(주)에프에스티,036810,2012/12,93457941,3642302,,19893198,42.38
(주)에프에스티,036810,2013/12,95122281,4719322,,18415890,1.89
(주)에프에스티,036810,2014/12,93279884,11169044,1018637,10435610,0.29
(주)에프에스티,036810,2015/12,109781247,15196983,1151739,14893050,26.82
(주)에프에스티,036810,2016/12,127654913,14650005,1151739,12607120,32.51
(주)에프에스티,036810,2017/12,132965805,-2918280,1397640,10425690,70.81
(주)에프에스티,036810,2018/12,138595900,29823831,1454232,5625000,-13.95
(주)에프에스티,036810,2019/12,166839090,13637254,1461672,15377000,-26.02
(주)에프에스티,036810,2020/12,205400119,26406805,1819033,32702000,33.76
(주)에프에스티,036810,2021/12,282026233,29770001,2562730,27031700,28.48
(주)에프엔씨엔터테인먼트,173940,2014/12,63849096,511709,5760,0,29.98
(주)에프엔씨엔터테인먼트,173940,2014/12,63849096,511709,2521166,0,29.98
(주)에프엔씨엔터테인먼트,173940,2015/12,96027928,-3007293,4276284,0,37.28
(주)에프엔씨엔터테인먼트,173940,2016/12,89537412,8771329,,0,21.18
(주)에프엔씨엔터테인먼트,173940,2017/12,74606961,-144578,,0,0.23
(주)에프엔씨엔터테인먼트,173940,2018/12,72503134,-1829026,,0,-11.61
(주)에프엔씨엔터테인먼트,173940,2019/12,98884157,-1755942,,0,12.54
(주)에프엔씨엔터테인먼트,173940,2020/12,111945284,25237279,,0,-2.63
(주)에프엔씨엔터테인먼트,173940,2021/12,93103456,272138,,0,11.52
(주)에프티이앤이,065160,2011/12,102408750,2610691,,0,34.15
(주)에프티이앤이,065160,2012/12,119247093,-14421395,,1250000,5.43
(주)에프티이앤이,065160,2013/12,130363252,-9171596,,1250000,1.31
(주)에프티이앤이,065160,2014/12,112770967,-9576537,,750000,-30.58
(주)에프티이앤이,065160,2015/12,83924374,-11518047,,0,-7.82
(주)에프티이앤이,065160,2016/12,100276996,-3346086,,0,-8.51
(주)에프티이앤이,065160,2017/12,101166927,-5089464,,0,-2.8
(주)에프티이앤이,065160,2018/12,50454537,-15485050,,0,-18.15
(주)에피밸리,068630,2011/12,47132265,0,,0,-92.44
(주)엑사이엔씨,054940,2011/12,82494740,14147034,,342500,12.88
(주)엑사이엔씨,054940,2012/12,69607626,-5952910,,198300,-34.28
(주)엑사이엔씨,054940,2013/12,60713846,3449646,,66100,-18.99
(주)엑사이엔씨,054940,2014/12,59583351,8542003,,0,5.17
(주)엑사이엔씨,054940,2015/12,64347425,3355001,,0,20.12
(주)엑사이엔씨,054940,2016/12,78281592,-1478212,,29100,31.66
(주)엑사이엔씨,054940,2017/12,87448878,2133776,,1529100,69.27
(주)엑사이엔씨,054940,2018/12,71594851,12401777,,29100,-17.91
(주)엑사이엔씨,054940,2019/12,83576665,-5751524,,24720,-7.76
(주)엑사이엔씨,054940,2020/12,85490642,-6563696,,0,1.82
(주)엑사이엔씨,054940,2021/12,82506832,-2412698,,0,-36.08
(주)엑서지21,043090,2011/12,37774361,494042,,0,-10.47
(주)엑서지21,043090,2012/12,23132927,-1646560,,0,16.72
(주)엑서지21,043090,2013/12,20292904,2255286,,0,-4.94
(주)엑서지21,043090,2014/12,22275876,-2258580,,0,-3.56
(주)엑서지21,043090,2015/12,22942570,-3380906,,0,-8.7
(주)엑서지21,043090,2016/12,19642892,-2324782,,0,-16.72
(주)엑서지21,043090,2017/12,29034818,-3262337,,0,24.65
(주)엑서지21,043090,2018/12,24817943,-914623,,0,-42.61
(주)엑서지21,043090,2019/12,28349718,-3350693,,0,-34.38
(주)엑서지21,043090,2020/12,25131245,-791600,,0,-37.82
(주)엑서지21,043090,2021/12,57482974,-6124516,,0,92.85
(주)엑세스바이오인코퍼레이션,950130,2013/12,59128547,1862407,,211745,0
(주)엑세스바이오인코퍼레이션,950130,2014/12,67247855,-1112479,,183276,-29.34
(주)엑세스바이오인코퍼레이션,950130,2015/12,65728187,5762413,,155670,7.32
(주)엑세스바이오인코퍼레이션,950130,2016/12,96189633,6556892,,119534,-14.37
(주)엑세스바이오인코퍼레이션,950130,2017/12,83917136,1244643,,69640,-7.49
(주)엑세스바이오인코퍼레이션,950130,2018/12,91740046,-551274,,34757,36.51
(주)엑세스바이오인코퍼레이션,950130,2019/12,83196219,2774954,,0,-0.55
(주)엑세스바이오인코퍼레이션,950130,2020/12,178490592,38924463,,0,191.12
(주)엑세스바이오인코퍼레이션,950130,2021/12,447886953,155683043,,0,338.86
(주)엑셈,205100,2014/12,,,,,
(주)엑셈,205100,2015/12,30143819,1994805,,0,0
(주)엑셈,205100,2016/12,47143680,1109328,,0,27.73
(주)엑셈,205100,2017/12,48294026,5777766,,0,21.01
(주)엑셈,205100,2018/12,64866925,7030552,,0,-7.12
(주)엑셈,205100,2019/12,71355037,6817005,,0,9.6
(주)엑셈,205100,2020/12,78808242,10259241,,0,16.97
(주)엑셈,205100,2021/12,95015934,13995627,,0,26.33
(주)엑시콘,092870,2015/12,90807958,14042891,666262,9171430,39.24
(주)엑시콘,092870,2016/12,94704141,8447448,888350,6301720,-15.06
(주)엑시콘,092870,2017/12,91375430,7936885,1175175,3873400,47.7
(주)엑시콘,092870,2018/12,107931164,6273454,871400,1805080,-14.99
(주)엑시콘,092870,2018/12,107931164,6273454,150000,1805080,-14.99
(주)엑시콘,092870,2019/12,103909825,1471515,564444,322000,-32.32
(주)엑시콘,092870,2019/12,103909825,1471515,150000,322000,-32.32
(주)엑시콘,092870,2020/12,116070572,17859550,30000,0,76.37
(주)엑시콘,092870,2020/12,116070572,17859550,509091,0,76.37
(주)엑시콘,092870,2021/12,136287176,-6869350,30000,4000000,-1.83
(주)엑시콘,092870,2021/12,136287176,-6869350,1025131,4000000,-1.83
(주)엑큐리스,048460,2011/12,47700151,-6691377,,396667,-21.61
(주)엔바이오니아,317870,2019/12,30141955,2590424,,2610895,13.76
(주)엔바이오니아,317870,2020/12,29232120,732561,,3114660,-15.74
(주)엔바이오니아,317870,2021/12,36288510,-466843,,2849840,-6.65
(주)엔비티,236810,2021/12,76296896,5125575,,22000000,80.24
(주)엔스퍼트,098400,2011/12,20870837,5500873,,0,2.38
(주)엔시스,333620,2021/12,69801686,1559997,738944,1188190,17.32
(주)엔씨소프트,036570,2011/12,1144558297,140598137,11891000,0,-2.81
(주)엔씨소프트,036570,2012/12,1200513922,122234403,11957000,0,-4.97
(주)엔씨소프트,036570,2013/12,1390187662,214619083,11966497,0,11.6
(주)엔씨소프트,036570,2014/12,1592381848,247672387,68498606,0,15.5
(주)엔씨소프트,036570,2015/12,2101635883,232076165,60064361,0,0.65
(주)엔씨소프트,036570,2016/12,2277262883,99759478,81138477,0,20.68
(주)엔씨소프트,036570,2017/12,3461508054,591923578,154703196,0,107.84
(주)엔씨소프트,036570,2018/12,2882011625,416803086,124584256,0,-1.08
(주)엔씨소프트,036570,2019/12,3185181621,474319119,107570832,0,-0.26
(주)엔씨소프트,036570,2020/12,3972964831,745656952,176193603,0,46.96
(주)엔씨소프트,036570,2021/12,4489052528,374750389,119001593,60000000,-5.04
(주)엔아이스틸,008260,2011/12,143559344,2680582,1421000,0,14.82
(주)엔아이스틸,008260,2012/12,142242311,22687495,1421000,19500000,-1.81
(주)엔아이스틸,008260,2013/12,153991972,25757767,1421334,24500000,15.18
(주)엔아이스틸,008260,2014/12,169173823,20432319,1421334,15000000,4.33
(주)엔아이스틸,008260,2015/12,176627843,30478729,1421342,21083260,-6.34
(주)엔아이스틸,008260,2016/12,207262893,25384882,1421342,20249940,-3.57
(주)엔아이스틸,008260,2017/12,251330239,24347506,1421342,21954120,31.73
(주)엔아이스틸,008260,2018/12,243908883,31426601,1430006,28195800,0.09
(주)엔아이스틸,008260,2019/12,258675167,14348218,1430006,13798591,-1.66
(주)엔아이스틸,008260,2020/12,287376146,34156335,1430006,10373604,29.92
(주)엔아이스틸,008260,2021/12,341056807,28000901,2145009,20410120,28.89
(주)엔에스브이,095300,2011/12,63686450,-4092178,,5875250,39.51
(주)엔에스브이,095300,2012/12,64022907,-7817955,,2375000,44.36
(주)엔에스브이,095300,2013/12,52357128,5418173,,8584100,11.31
(주)엔에스브이,095300,2014/12,52303963,1530080,,2827127,-17.93
(주)엔에스브이,095300,2015/12,38369792,820733,,61820,-31.3
(주)엔에스브이,095300,2016/12,26547519,-2338201,,0,-39.58
(주)엔에스쇼핑,138250,2015/12,450236954,43620524,,0,3.89
(주)엔에스쇼핑,138250,2016/12,823175234,76066658,6738160,92857143,8.39
(주)엔에스쇼핑,138250,2017/12,792141105,68404663,6615082,55714286,7.71
(주)엔에스쇼핑,138250,2018/12,823465009,45682769,4962092,52114429,-1.08
(주)엔에스쇼핑,138250,2019/12,878256490,31256662,4962092,63679000,3.71
(주)엔에스쇼핑,138250,2020/12,1007502608,94858002,4962092,27200000,8.02
(주)엔에스쇼핑,138250,2021/12,1005654282,35207768,4962092,0,4.43
(주)엔에스엔,031860,2011/12,45499465,-1563497,,0,-17.5
(주)엔에스엔,031860,2012/12,41702878,-4289288,,0,-54.05
(주)엔에스엔,031860,2013/12,41182144,-159917,,1130000,5.93
(주)엔에스엔,031860,2014/12,38413978,-2365226,,911030,139.52
(주)엔에스엔,031860,2015/12,35545931,-6756452,,0,35.12
(주)엔에스엔,031860,2016/12,38612274,-2648562,,0,-51.89
(주)엔에스엔,031860,2017/12,36018995,-6228873,,1437756,-39.96
(주)엔에스엔,031860,2018/12,36079908,-771099,,1400000,96.42
(주)엔에스엔,031860,2019/12,71991449,319024,,0,-11.64
(주)엔에스엔,031860,2020/12,69684690,-1708689,,0,22.57
(주)엔에스엔,031860,2021/12,74916014,-9248881,,0,86.41
(주)엔에이치엔벅스,104200,2011/12,67184289,3146931,,0,7.04
(주)엔에이치엔벅스,104200,2012/12,53665027,3898969,,0,6.2
(주)엔에이치엔벅스,104200,2013/12,61177504,5370078,,0,14.72
(주)엔에이치엔벅스,104200,2014/12,70400550,13303746,,0,-5.08
(주)엔에이치엔벅스,104200,2015/12,94336866,1445161,,0,10.94
(주)엔에이치엔벅스,104200,2016/12,91107066,-4635595,,0,17.3
(주)엔에이치엔벅스,104200,2017/12,87027259,-9791043,,0,24.18
(주)엔에이치엔벅스,104200,2018/12,86663494,1995768,,0,-4.67
(주)엔에이치엔벅스,104200,2019/12,93502488,9716545,,0,-3.55
(주)엔에이치엔벅스,104200,2020/12,81700226,2722795,,0,-16.89
(주)엔에이치엔벅스,104200,2021/12,91775760,1686616,,0,-3.97
(주)엔에프씨,265740,2020/12,77595568,4818403,422407,6735182,2.6
(주)엔에프씨,265740,2020/12,77595568,4818403,24375,6735182,2.6
(주)엔에프씨,265740,2021/12,68444087,5420163,893180,0,18.61
(주)엔이능률,053290,2011/12,58311594,8640771,1474000,0,5.32
(주)엔이능률,053290,2012/12,50170479,2028712,,0,8.67
(주)엔이능률,053290,2013/12,58259692,10768851,967584,0,7.56
(주)엔이능률,053290,2014/12,60659355,6171587,483792,0,-4.87
(주)엔이능률,053290,2015/12,65683176,9490828,967584,0,0.42
(주)엔이능률,053290,2016/12,73737567,6013583,737214,0,0.66
(주)엔이능률,053290,2017/12,89948183,2334645,604525,0,7.46
(주)엔이능률,053290,2018/12,94960503,56851,,0,49.6
(주)엔이능률,053290,2019/12,92271601,6315040,,0,-1.58
(주)엔이능률,053290,2020/12,89083697,8576187,604759,0,-10.95
(주)엔이능률,053290,2021/12,113857580,15881102,991578,0,3.26
(주)엔젠바이오,354200,2020/12,49393359,-5428246,,0,0
(주)엔젠바이오,354200,2021/12,43867227,-7523169,,500000,188.92
(주)엔지스테크널러지,208860,2016/12,12291694,-56701,,0,0
(주)엔지스테크널러지,208860,2017/12,11052561,-998051,,0,-8.49
(주)엔지스테크널러지,208860,2018/12,30992619,229796,,0,24.3
(주)엔지스테크널러지,208860,2019/12,54473350,-3392724,,8200000,1.82
(주)엔지스테크널러지,208860,2020/12,41791273,6267718,,3000000,-29.41
(주)엔지스테크널러지,208860,2021/12,39765838,-1857833,,0,58.91
(주)엔지켐생명과학,183490,2018/12,66748831,-13815178,,300000,18.75
(주)엔지켐생명과학,183490,2019/12,83885134,-14992120,,0,1.4
(주)엔지켐생명과학,183490,2020/12,123482363,-14027241,,6041600,-17.96
(주)엔지켐생명과학,183490,2021/12,132634430,-18806397,,3174960,-11.01
(주)엔케이,085310,2011/12,270263590,-4007387,1551000,21182744,1.73
(주)엔케이,085310,2012/12,273958919,-9539946,1551000,21269858,-0.24
(주)엔케이,085310,2013/12,248825512,5109664,,15953063,-10.21
(주)엔케이,085310,2014/12,282523865,-4564076,2242173,20411350,21.88
(주)엔케이,085310,2015/12,282383889,16874590,,13491400,13.45
(주)엔케이,085310,2016/12,231412073,12812381,,8394740,-33.15
(주)엔케이,085310,2017/12,212585731,4876111,,3826600,-47.13
(주)엔케이,085310,2018/12,191389853,-7266456,,5773670,-9.34
(주)엔케이,085310,2019/12,130997967,-6254805,,2174430,16.78
(주)엔케이,085310,2020/12,141396969,-7468362,,0,-21.44
(주)엔케이,085310,2021/12,127002550,13952173,,0,-0.53
(주)엔케이맥스,182400,2015/12,32344298,-5854179,,0,51.12
(주)엔케이맥스,182400,2016/12,64832937,-7943193,,0,172.9
(주)엔케이맥스,182400,2017/12,53553028,-13306104,,0,-30.35
(주)엔케이맥스,262760,2018/12,51617805,-6359835,,0,0
(주)엔케이맥스,182400,2018/12,73182927,-9175990,,0,22.86
(주)엔케이맥스,182400,2019/12,174102001,-10614304,,0,13.05
(주)엔케이맥스,182400,2020/12,205208762,-13351379,,0,39.29
(주)엔케이맥스,182400,2021/12,207468258,-12959182,,0,20.65
(주)엔케이바이오,019260,2011/12,53101348,1731613,,0,56.85
(주)엔켐,348370,2021/12,392010157,-110018227,,587710,2.86
(주)엔터기술,068420,2011/12,44935904,1118429,,0,9.63
(주)엔터기술,068420,2012/12,36365914,28768,,0,-14.34
(주)엔텔스,069410,2011/12,38184726,8147456,,0,20.56
(주)엔텔스,069410,2012/12,50539359,4615657,1017000,0,17.42
(주)엔텔스,069410,2013/12,62508777,11315309,1017269,0,12.88
(주)엔텔스,069410,2014/12,58561816,2611088,678179,0,5.46
(주)엔텔스,069410,2015/12,51167824,-4384416,,0,-29.54
(주)엔텔스,069410,2016/12,53798633,818166,,0,24.39
(주)엔텔스,069410,2017/12,55633682,4029038,,0,-17.05
(주)엔텔스,069410,2018/12,54963992,-1152572,,0,32.58
(주)엔텔스,069410,2019/12,64698343,344640,,0,-4.46
(주)엔텔스,069410,2020/12,59828078,-5571792,,0,-6.18
(주)엔텔스,069410,2021/12,66562406,9914650,,0,1.26
(주)엔투텍,227950,2015/12,,,,,
(주)엔투텍,227950,2016/12,,,,,
(주)엔투텍,227950,2017/12,,,,,
(주)엔투텍,227950,2018/12,28645495,-2279144,,1466630,0
(주)엔투텍,227950,2019/06,44776109,-2809294,,1069970,0
(주)엔투텍,227950,2020/06,107636764,7630666,,416650,0
(주)엔투텍,227950,2021/06,90764350,-5944570,,83330,-16.21
(주)엔피,291230,2018/12,,,,,
(주)엔피,291230,2019/12,,,,,
(주)엔피,291230,2020/12,,,,,
(주)엔피,291230,2021/12,37445269,5163563,,0,0
(주)엔피디,198080,2020/12,116857119,5269775,,3952778,-27.48
(주)엔피디,198080,2021/12,143327113,6872430,,4500000,35.37
