회사명,거래소코드,회계년도,[제조]매출액순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]매출원가 대 매출액비율(IFRS),[제조]광고선전비 대 매출액비율(IFRS),[제조]유보율(IFRS)
무림페이퍼(주),009200,2019/12,-0.36,-0.2,-0.57,90.76,0.11,195.05
무림페이퍼(주),009200,2020/12,0.78,0.37,1.02,90,0.17,197.59
무림페이퍼(주),009200,2021/12,-3.78,-1.97,-5.75,95.02,0.1,179.49
무림피앤피(주),009580,2011/12,2.41,1.01,2.04,85.89,0,249.18
무림피앤피(주),009580,2012/12,4.71,2.3,5.12,84.87,0,255.15
무림피앤피(주),009580,2013/12,4.56,2.39,5.22,83.41,0,264.51
무림피앤피(주),009580,2014/12,-1.01,-0.54,-1.15,88.52,0,249.57
무림피앤피(주),009580,2015/12,2.21,1.2,2.54,85.63,0,250.26
무림피앤피(주),009580,2016/12,-0.12,-0.06,-0.13,90.26,0,239.73
무림피앤피(주),009580,2017/12,5.91,3.28,6.57,84.41,0,258.93
무림피앤피(주),009580,2018/12,10.52,6.03,11.64,77.75,0,294.42
무림피앤피(주),009580,2019/12,0.8,0.41,0.78,85.53,0,287.95
무림피앤피(주),009580,2020/12,-3.35,-1.43,-2.75,93.75,0.08,270.8
무림피앤피(주),009580,2021/12,2.61,1.29,2.54,89.01,0.08,278.4
문배철강(주),008420,2011/12,2.37,2.63,4.07,93.86,0,704.22
문배철강(주),008420,2012/12,1.62,2,3.14,95.9,0,704.05
문배철강(주),008420,2013/12,3.17,3.81,5.66,93.45,0,727.77
문배철강(주),008420,2014/12,2.06,2.35,3.26,92.99,0,724.35
문배철강(주),008420,2015/12,4.98,5.29,6.82,93.24,0,760.61
문배철강(주),008420,2016/12,5.71,6.72,8.42,89.86,0,828.66
문배철강(주),008420,2017/12,6.49,7.39,10.48,91.25,0,928.82
문배철강(주),008420,2018/12,3.12,3.22,4.7,94.01,0,987.13
문배철강(주),008420,2019/12,1.46,1.37,2.14,94.22,0,1000.16
문배철강(주),008420,2020/12,5.64,4.5,7.47,93.85,0,1075.67
문배철강(주),008420,2021/12,12.39,12.77,19.37,86.62,0,1308.89
미디어젠(주),279600,2019/12,-3.95,-2.41,-4.11,21.89,0.03,678.19
미디어젠(주),279600,2020/12,-3.01,-1.15,-2.02,0.44,0.2,648.91
미디어젠(주),279600,2021/12,1.07,0.5,0.91,68.44,0,656.91
미래나노텍(주),095500,2011/12,4.02,3.82,5.98,82.75,0.06,1494.62
미래나노텍(주),095500,2012/12,6.68,6.88,10.93,74.31,0.25,1665.07
미래나노텍(주),095500,2013/12,0.66,0.52,0.88,85.14,0.1,1652.87
미래나노텍(주),095500,2014/12,-21.09,-14.51,-26.14,92.86,0.02,1290.05
미래나노텍(주),095500,2015/12,2.58,2.11,3.72,79.66,0.01,1361.79
미래나노텍(주),095500,2016/12,1.78,1.47,2.47,80.14,0,1387.67
미래나노텍(주),095500,2017/12,1.65,1.11,1.82,82.38,0,1409.36
미래나노텍(주),095500,2018/12,4.83,3.4,5.73,83.07,0,1469.05
미래나노텍(주),095500,2019/12,-0.55,-0.38,-0.66,85.79,0,1584.31
미래나노텍(주),095500,2020/12,2.33,2.18,3.71,85.48,0,1530.42
미래나노텍(주),095500,2021/12,4.96,4.93,8.24,82.28,0,1452.18
미래산업(주),025560,2011/12,-25.34,-13.79,-31.5,83.22,0.79,120.04
미래산업(주),025560,2012/12,-85.16,-26.01,-65.66,95.47,0.6,32.03
미래산업(주),025560,2013/12,-20.61,-8.38,-21.21,77.42,0.63,8.35
미래산업(주),025560,2014/12,-54.66,-18.83,-38.95,87.41,1.17,-10.62
미래산업(주),025560,2015/12,11.71,4.55,7.11,72.9,0.58,1.55
미래산업(주),025560,2016/12,-40.67,-12,-15.21,86.37,0.53,20.41
미래산업(주),025560,2017/12,-39.05,-15.79,-19.87,89.3,0.47,1.03
미래산업(주),025560,2018/12,-43.29,-18.81,-26.48,102.7,0.17,-21.85
미래산업(주),025560,2019/12,-22.17,-8.87,-11.18,81.08,0.11,-19.18
미래산업(주),025560,2020/12,-16.09,-7.47,-9.78,80.33,0.32,3459.76
미래산업(주),025560,2021/12,13.77,6.18,8.86,66.95,0.06,3782.04
미래오토스,176440,2016/12,3.71,7.99,14.5,90.38,0.02,1486.26
미래오토스,176440,2017/12,-1.99,-3.99,-6.51,92.03,0,641.5
미래오토스,176440,2018/12,-7.64,-18.26,-33.23,91.72,0,437.91
미래오토스,176440,2019/12,3.76,9.83,19.72,92.28,0,577.98
미래오토스,176440,2020/12,-247.5,-16.81,-32.81,21.6,0,164.56
미래오토스,176440,2021/12,-1637.73,-14.17,-21.54,44.75,0,115.68
미스터블루(주),207760,2014/12,,,,,,
미스터블루(주),207760,2015/12,-35.44,-20.17,-28.3,0,4.87,844.47
미스터블루(주),207760,2016/12,16.31,11.89,15.92,0,2.57,1015.14
미스터블루(주),207760,2017/12,8.27,6.41,8.26,0,2.53,1095.5
미스터블루(주),207760,2018/12,9.62,6.37,8.46,0,3.08,1186.77
미스터블루(주),207760,2019/12,11.99,7.13,9.75,0,3.16,1295.89
미스터블루(주),207760,2020/12,12.79,8.31,11.01,0,2.29,1430.1
미스터블루(주),207760,2021/12,11.79,6.97,8.7,0,9.18,1638.17
미원상사(주),002840,2011/12,9.83,9.28,17.47,80.71,0.04,957.21
미원상사(주),002840,2012/12,12.67,13.84,21.13,78.75,0.05,1251.31
미원상사(주),002840,2013/12,9.06,8.39,12.32,80.81,0.05,1468.13
미원상사(주),002840,2014/12,3.87,3.64,4.98,84.01,0.04,1524.71
미원상사(주),002840,2015/12,6.16,5.75,7.29,82.54,0.04,1645
미원상사(주),002840,2016/12,18.79,16.67,20.45,82.36,0.05,2082.97
미원상사(주),002840,2017/12,14.53,12.35,15.18,84.07,0.05,1997.3
미원상사(주),002840,2018/12,9.73,9.6,11.89,81.49,0.05,2160.88
미원상사(주),002840,2019/12,13.72,13.45,16.65,77.3,0.05,3064.4
미원상사(주),002840,2020/12,19.7,19.41,23.76,76.31,0.01,3764.63
미원상사(주),002840,2021/12,15.82,16.42,20.24,75.81,0,4188.67
미원스페셜티케미칼(주),268280,2017/12,,,,,,
미원스페셜티케미칼(주),268280,2018/12,9.98,13,16.33,82.2,0.01,8340.16
미원스페셜티케미칼(주),268280,2019/12,10.48,13.46,16.86,80.9,0.01,9531.14
미원스페셜티케미칼(주),268280,2020/12,9.37,10.96,13.63,79.59,0,10046.99
미원스페셜티케미칼(주),268280,2021/12,15.18,21.83,27.5,74.34,0,12784.72
미원홀딩스(주),107590,2011/12,8.33,16.23,20.64,83.81,0.02,2467.68
미원홀딩스(주),107590,2012/12,11.69,20.72,25.99,78.72,0.02,3241.76
미원홀딩스(주),107590,2013/12,11.15,17.49,21.15,79.94,0.01,4053.57
미원홀딩스(주),107590,2014/12,8.98,12.74,15.03,82.37,0.01,4663.85
미원홀딩스(주),107590,2015/12,11.3,13.94,16.22,79.49,0.02,5459.24
미원홀딩스(주),107590,2016/12,12.03,14.12,16.45,78.76,0.02,6024.84
미원홀딩스(주),107590,2017/12,579.59,3.09,3.57,0,0.06,8280.41
미원홀딩스(주),107590,2018/12,226.97,6.7,8.09,0,0,8832.89
미원홀딩스(주),107590,2019/12,509.28,6.83,9.13,0,0,9602.32
미원홀딩스(주),107590,2020/12,94.13,11.63,16.17,25.71,0,11171.63
미원홀딩스(주),107590,2021/12,116.72,10.99,15.86,51.05,0,13563.59
미원화학(주),134380,2011/12,,,,,,
미원화학(주),134380,2012/12,6.39,10.49,15.04,83.14,0,2123.92
미원화학(주),134380,2013/12,7.27,13.45,18.58,82.39,0,2533.09
미원화학(주),134380,2014/12,5.88,10.32,13.61,84.35,0,2871.46
미원화학(주),134380,2015/12,8.07,12.56,15.42,81.55,0,3399
미원화학(주),134380,2016/12,9.82,14.11,16.05,78.74,0,3605.1
미원화학(주),134380,2017/12,8.99,14.01,15.82,80.83,0,3855.21
미원화학(주),134380,2018/12,5.03,7.62,8.51,86.74,0,4119.35
미원화학(주),134380,2019/12,8.73,12.46,14.07,82.2,0.01,4614.06
미원화학(주),134380,2020/12,8.6,11.27,12.81,81.4,0.02,5015.56
미원화학(주),134380,2021/12,5.75,8.76,9.75,85.96,0,5294.33
미주제강(주),002670,2011/12,-34.38,-31.73,-76.76,94.03,0.01,-49.12
미창석유공업(주),003650,2011/12,5.26,11.09,14.87,91.02,0.02,1606.9
미창석유공업(주),003650,2012/12,6.01,12.42,15.6,88.9,0.03,1833.3
미창석유공업(주),003650,2013/12,4.71,8.51,9.98,89.97,0.05,1991.18
미창석유공업(주),003650,2014/12,4.49,7.57,8.5,90.56,0.04,2135.83
미창석유공업(주),003650,2015/12,8.12,10.74,12.24,87.73,0.03,2384.23
미창석유공업(주),003650,2016/12,10.95,11.56,13.37,88.25,0.05,2705.57
미창석유공업(주),003650,2017/12,3.98,4.45,5.07,90.01,0.04,2750.26
미창석유공업(주),003650,2018/12,3.39,3.8,4.31,91.94,0.04,2908.54
미창석유공업(주),003650,2019/12,4.93,5.63,6.4,90.67,0.03,2940.88
미창석유공업(주),003650,2020/12,6.79,6.53,7.38,88.58,0.04,3112.65
미창석유공업(주),003650,2021/12,7.58,9.83,11.16,87.72,0.03,3428.12
미투젠(유),950190,2020/12,33.35,42.51,50.48,32.47,21.53,84.86
미투젠(유),950190,2021/12,30.24,23.88,25.64,39.84,18.33,103.39
바디텍메드(주),206640,2014/12,,,,,,
바디텍메드(주),206640,2015/12,-3.77,-2.07,-2.49,33.05,0.62,192.57
바디텍메드(주),206640,2016/12,25.75,15.6,18.31,34.08,0.66,255.46
바디텍메드(주),206640,2017/12,-8.59,-4.22,-5.57,41.77,0.6,210.45
바디텍메드(주),206640,2018/12,-3.07,-1.72,-2.58,47.57,0.65,199.39
바디텍메드(주),206640,2019/12,19.72,12.5,17.26,43.54,0.69,245.68
바디텍메드(주),206640,2020/12,35.09,36.11,45.95,32.98,0.16,435.18
바디텍메드(주),206640,2021/12,29.46,25.54,31.01,39,0.35,592.51
바이오플러스(주),099430,2021/12,27.23,16.24,19.64,36.82,0.09,1119.59
바이온(주),032980,2011/06,-22.73,-18.78,-33.53,96.95,0,69.34
바이온(주),032980,2012/06,0.81,0.49,0.81,94.65,0.09,83.32
바이온(주),032980,2013/06,-97.64,-73.87,-104.51,92.63,0.74,-15.1
바이온(주),032980,2014/06,-86.57,-57.41,-70.84,89.91,1.22,101.58
바이온(주),032980,2014/12,-73.89,-22.45,-29.68,85.53,0.15,62.25
바이온(주),032980,2015/12,6.83,3.4,4.38,75.04,0.16,88.04
바이온(주),032980,2016/12,-15.78,-8.92,-14.2,85.23,0.08,95.95
바이온(주),032980,2017/12,-44.59,-11.57,-19.4,93.02,0.02,102.57
바이온(주),032980,2018/12,-73.72,-20.43,-29.98,88.7,0.08,103.42
바이온(주),032980,2019/12,-174.61,-30.52,-42.75,93.51,0.09,41.45
바이온(주),032980,2020/12,-71.33,-23.41,-29.73,89.61,0.14,19.68
바이온(주),032980,2021/12,-119.85,-31.6,-38.9,91.36,0.71,-6.29
바이젠셀(주),308080,2021/12,0,-15.87,0,0,0,2121.67
백광산업(주),001340,2011/12,1.86,1.81,3.51,86.54,0,1315.74
백광산업(주),001340,2012/12,0.29,0.26,0.58,86.07,0.01,1268.31
백광산업(주),001340,2013/12,-10.27,-7.98,-21.55,97.04,0.05,951.19
백광산업(주),001340,2014/12,-10.3,-7.14,-23.28,93.62,0.01,728.92
백광산업(주),001340,2015/12,-10.59,-3.61,-11.05,80.3,0.01,497.76
백광산업(주),001340,2016/12,1.76,0.8,1.98,78.69,0.02,492.11
백광산업(주),001340,2017/12,4.37,2.26,5.06,77.2,0.02,512.09
백광산업(주),001340,2018/12,12.72,7.73,15.71,67.66,0.02,606.36
백광산업(주),001340,2019/12,9.65,5.19,10.11,71.26,0.02,667.18
백광산업(주),001340,2020/12,6.02,3.16,5.97,75.19,0.07,693.95
백광산업(주),001340,2021/12,7.91,4.42,8.21,72.94,0.02,749.39
범양건영(주),002410,2011/12,-133.65,-50.3,-177,113.33,0.06,-77.2
범양건영(주),002410,2012/12,-125.07,-36.39,-748.91,105.42,0.01,102.3
범양건영(주),002410,2013/12,-99.4,-46.06,-335.16,102.33,0.01,43.52
범양건영(주),002410,2014/12,-9.55,-14.99,-28.71,95.05,0.02,0.92
범양건영(주),002410,2015/12,0.56,0.83,1.51,92.83,0.01,47.8
범양건영(주),002410,2016/12,-0.74,-1.02,-2.22,94.55,0.02,47.15
범양건영(주),002410,2017/12,0.48,0.68,1.81,95.46,0.01,47.74
범양건영(주),002410,2018/12,3.7,6.07,14.37,92.01,0.03,70.82
범양건영(주),002410,2019/12,7.25,19.68,37.76,93.44,0.01,149.85
범양건영(주),002410,2020/12,9.42,11.93,20.35,85.01,0.07,206.44
범양건영(주),002410,2021/12,6.4,5.2,8.69,88.92,0.05,235.25
베뉴지(주),019010,2011/12,-1.69,-0.39,-0.87,56.45,1.99,794.16
베뉴지(주),019010,2012/12,-24.05,-4.92,-10.62,55.61,1.81,705.72
베뉴지(주),019010,2013/12,-23.05,-3.85,-8.11,54.55,1.77,644.99
베뉴지(주),019010,2014/12,-3.83,-0.69,-1.55,48.97,2.05,632.92
베뉴지(주),019010,2015/12,45.57,8.22,16.68,47.03,1.74,766.12
베뉴지(주),019010,2016/12,0.69,0.13,0.23,46.02,1.78,762.93
베뉴지(주),019010,2017/12,-0.65,-0.12,-0.21,47.73,1.89,755.17
베뉴지(주),019010,2018/12,0.84,0.11,0.18,38.32,2.22,885.46
베뉴지(주),019010,2019/12,10.04,1.13,1.9,36.8,2.02,898.65
베뉴지(주),019010,2020/12,20.78,1.75,2.97,41.76,2.23,913.7
베뉴지(주),019010,2021/12,90.33,7.13,11.64,40.87,2.09,1030.04
벽산건설(주),002530,2011/12,-13.03,-6.68,-126.95,93.39,0.04,-87.68
벽산건설(주),002530,2012/12,-89.32,-44.27,-996.55,99.99,0.03,-11.85
보성파워텍(주),006910,2011/12,-4.01,-3.84,-7.9,94.19,0.1,140.69
보성파워텍(주),006910,2012/12,1.02,1.19,2.85,90.38,0.1,148.63
보성파워텍(주),006910,2013/12,-2.04,-2.19,-5.62,92.73,0.08,134.3
보성파워텍(주),006910,2014/12,-5.44,-5.47,-13.7,97.74,0.02,118.48
보성파워텍(주),006910,2015/12,0.81,0.7,1.5,91,0.02,154.65
보성파워텍(주),006910,2016/12,0.01,0.01,0.01,97.24,0.04,308.52
보성파워텍(주),006910,2017/12,-12.64,-7.66,-10.75,100.49,0.08,267.2
보성파워텍(주),006910,2018/12,-4.95,-4.27,-6.42,93.49,0.07,245.48
보성파워텍(주),006910,2019/12,0.53,0.47,0.75,93.07,0.01,249.8
보성파워텍(주),006910,2020/12,1.96,1.3,2,90.84,0.01,255.87
보성파워텍(주),006910,2021/12,-1.35,-0.79,-1.07,93.45,0.01,274.13
보해양조(주),000890,2011/12,-35.6,-18.19,-60.12,59.36,8.48,191.38
보해양조(주),000890,2012/12,-4.06,-2.02,-8.41,62.29,5.33,171.65
보해양조(주),000890,2013/12,1.39,0.73,2.87,61.96,4.22,164.54
보해양조(주),000890,2014/12,4.18,2.37,7.13,60.67,4.83,97.34
보해양조(주),000890,2015/12,6.71,3.84,8.86,59.03,6.01,122.58
보해양조(주),000890,2016/12,-5.47,-2.88,-6.19,60.64,8.26,106.19
보해양조(주),000890,2017/12,11.24,5.11,11.21,62.83,3.93,105.88
보해양조(주),000890,2018/12,-34.42,-13.42,-33.19,71.83,4.55,43.91
보해양조(주),000890,2019/12,-26.82,-11.22,-27.95,89.84,2.12,21.13
보해양조(주),000890,2020/12,2.25,1.12,2.23,66.6,3.55,23.51
보해양조(주),000890,2021/12,-0.99,-0.55,-1.02,65.1,3.77,22.35
부광약품(주),003000,2011/03,15.32,11.03,14.17,41.4,2.56,1549.31
부광약품(주),003000,2011/12,6.33,2.48,3.35,44.42,9.23,1492.2
부광약품(주),003000,2012/12,11.19,6.66,8.41,46.05,6.98,1491.43
부광약품(주),003000,2013/12,14.93,8.2,9.83,45.9,6.25,1452.39
부광약품(주),003000,2014/12,16.63,10.16,11.47,42.67,6.08,1431.53
부광약품(주),003000,2015/12,24.11,13.79,15.45,41.6,5.14,1440.1
부광약품(주),003000,2016/12,14.37,8,8.87,44.81,6.78,1273.54
부광약품(주),003000,2017/12,9.85,5.88,6.51,47.38,5.04,1052.42
부광약품(주),003000,2018/12,78.46,39.76,46.23,42.08,4.91,1645
부광약품(주),003000,2019/12,-2.09,-0.77,-0.9,50.53,6.91,1137.5
부광약품(주),003000,2020/12,-3.31,-1.37,-1.72,59.25,3.72,942.38
부광약품(주),003000,2021/12,1.34,0.6,0.8,59.01,3.6,894.12
부국철강(주),026940,2011/12,2.65,5.28,7.48,94.79,0,903.27
부국철강(주),026940,2012/12,2.04,4.29,5.96,95.79,0,945.42
부국철강(주),026940,2013/12,1.42,2.49,3.28,96.44,0,966.88
부국철강(주),026940,2014/12,1.68,2.34,2.89,95.55,0,972.92
부국철강(주),026940,2015/12,0.06,0.09,0.1,94.9,0,973.4
부국철강(주),026940,2016/12,2.26,2.62,2.91,94.42,0,1001.44
부국철강(주),026940,2017/12,1.59,1.85,2.08,95.71,0,1025.22
부국철강(주),026940,2018/12,1.46,1.64,1.85,96.19,0,1022.98
부국철강(주),026940,2019/12,1.39,1.49,1.64,96.45,0,1025.43
부국철강(주),026940,2020/12,0.58,0.63,0.72,95.43,0,1032.69
부국철강(주),026940,2021/12,4.49,6.22,7.53,93.25,0,1104.25
부산방직공업(주),025270,2011/03,3.27,2.48,5.65,83.96,0.01,552.35
부산방직공업(주),025270,2012/03,1.52,1.1,2.54,81.16,0.01,566.43
부산방직공업(주),025270,2012/12,2.14,1.44,2.94,84.8,0.01,585.71
부산방직공업(주),025270,2013/12,-0.61,-0.39,-0.76,87.46,0.03,582.31
부산방직공업(주),025270,2014/12,-5.48,-3.98,-7.92,90.67,0.05,525.26
부산방직공업(주),025270,2015/12,-10.89,-8.72,-17.01,100.77,0.05,426.5
부산산업(주),011390,2011/12,-5.84,-2.94,-4.14,89.92,0.02,465.2
부산산업(주),011390,2012/12,4.16,2.79,4.04,85.54,0.03,491.97
부산산업(주),011390,2013/12,5.32,3.74,5.29,85.61,0.02,519.89
부산산업(주),011390,2014/12,2.78,1.7,2.33,85.83,0.05,540.32
부산산업(주),011390,2015/12,3.44,2.41,3.18,85.73,0.04,554.97
부산산업(주),011390,2016/12,3.54,2.49,3.25,83.05,0.02,572.78
부산산업(주),011390,2017/12,2.51,1.85,2.41,86.98,0.02,582.81
부산산업(주),011390,2018/12,6.53,4.67,6.07,81.84,0.02,614.77
부산산업(주),011390,2019/12,-1.57,-0.79,-1,87.08,0.02,602.75
부산산업(주),011390,2020/12,1.2,0.61,0.74,83.72,0.02,607.08
부산산업(주),011390,2021/12,0,0,0,84.81,0.02,591.44
부산주공(주),005030,2011/12,1.31,1.27,5.72,88.88,0,617.04
부산주공(주),005030,2012/12,-1.19,-1.08,-4.94,91.02,0.01,670.31
부산주공(주),005030,2013/12,-2.16,-1.84,-8.89,92.43,0.01,604.24
부산주공(주),005030,2014/12,0.1,0.08,0.46,89.85,0.01,605.66
부산주공(주),005030,2015/12,-0.25,-0.19,-0.98,90.19,0,382.74
부산주공(주),005030,2016/12,-5.08,-3.4,-18.07,94.81,0,322.24
부산주공(주),005030,2017/12,-5.28,-3.49,-17.61,92.74,0,397.68
부산주공(주),005030,2018/12,-10.55,-7.09,-34.82,94.85,0,167.84
부산주공(주),005030,2019/12,-10.55,-7.35,-49.75,95.71,0,41.85
부산주공(주),005030,2020/12,-8.8,-5.05,-47.39,93.24,0,-6.28
부산주공(주),005030,2021/12,-6.29,-4.8,-47.16,96.31,0,-29.76
브레인즈컴퍼니(주),099390,2021/12,27.92,13.55,15.36,31.09,0.4,1868.55
브릿지바이오테라퓨틱스(주),288330,2019/12,2.45,3.11,0,61.76,0.17,2317.13
브릿지바이오테라퓨틱스(주),288330,2020/12,-306.83,-27.12,-28.93,117.56,0.47,517.56
브릿지바이오테라퓨틱스(주),288330,2021/12,-1333.95,-46.64,-50.19,60.63,0.57,336.86
비나텍(주),126340,2020/12,6.8,4.76,9.05,71.67,0,1687.96
비나텍(주),126340,2021/12,11.95,6.37,11.85,74.69,0,1837.39
비디아이(주),148140,2017/12,3.82,4.26,14.82,89.59,0,1099.6
비디아이(주),148140,2018/12,1.34,0.94,3.47,84.17,0,764.73
비디아이(주),148140,2019/12,0.11,0.1,0.45,90.25,0,713.34
비디아이(주),148140,2020/12,-47.33,-57.55,-488.9,122.63,0,-32.97
비디아이(주),148140,2021/12,-51.29,-26.33,-478.03,102.85,0,-39.6
비비씨(주),318410,2020/12,40.06,14.83,17.14,64.18,-0.06,2452.35
비비씨(주),318410,2021/12,17.02,5.32,5.73,66.08,0.42,2569.41
비에이치아이(주),083650,2011/12,3.66,2.71,9.15,84.74,0,1459.93
비에이치아이(주),083650,2012/12,5.18,5.46,22.17,89.51,0,2041.08
비에이치아이(주),083650,2013/12,2.93,3.17,12.45,90.82,0,2282.91
비에이치아이(주),083650,2014/12,-1.49,-1.34,-4.97,92.6,0,2135.69
비에이치아이(주),083650,2015/12,-18.04,-12.86,-54.8,102.83,0,649.54
비에이치아이(주),083650,2016/12,3.27,2.25,10.49,85.29,0,732.34
비에이치아이(주),083650,2017/12,2.62,1.95,7.82,87.09,0,786.36
비에이치아이(주),083650,2018/12,-14.03,-7.33,-28.48,99.71,0,575.58
비에이치아이(주),083650,2019/12,-6.53,-3.88,-17.69,96.01,0,467.15
비에이치아이(주),083650,2020/12,1.69,1.04,4.53,86.79,0,685.84
비에이치아이(주),083650,2021/12,-14.24,-8.41,-38.88,103.1,0,429.9
비케이탑스(주),030790,2011/12,0.85,1.36,3.29,92.11,0.05,216.29
비케이탑스(주),030790,2012/12,-6.95,-9.43,-66.17,95.93,0.18,70.21
비케이탑스(주),030790,2014/12,127.3,89.76,0,88.66,0.11,138.21
비케이탑스(주),030790,2015/12,4.74,4.02,9.01,92.5,0.28,108.16
비케이탑스(주),030790,2016/12,-6.71,-6.56,-11.61,93.37,0.01,83.91
비케이탑스(주),030790,2017/12,-34.44,-28.72,-43.81,94.66,0,70.04
비케이탑스(주),030790,2018/12,-21.78,-9.97,-17.93,105.76,0,78.42
비케이탑스(주),030790,2019/12,-66.52,-25.83,-60.07,100.03,0,-47.17
비케이탑스(주),030790,2020/12,-604.72,-60.34,-151.16,96.87,0.62,253.26
비케이탑스(주),030790,2021/12,-357.46,-39.1,-186.59,92.41,1.75,21.55
비플라이소프트(주),148780,2016/12,,,,,,
비플라이소프트(주),148780,2017/12,18.99,35.32,56.91,38.11,0.96,1246.95
비플라이소프트(주),148780,2018/12,-8.89,-15.79,-26.1,70.77,1.12,107.19
비플라이소프트(주),148780,2019/12,-12.91,-26.65,-49.91,0,0.9,24.43
비플라이소프트(주),148780,2021/12,-11.17,-27.44,-122.54,0,0.69,-8.18
빛샘전자(주),072950,2012/12,9.63,8.26,9.57,73.75,0.08,1270.34
빛샘전자(주),072950,2013/12,4.62,3.46,3.88,79.28,0.14,1308.04
빛샘전자(주),072950,2014/12,3.52,2.08,2.37,81.12,0.1,1275.54
빛샘전자(주),072950,2015/12,10.07,5.55,6.4,75.25,0.04,1341.96
빛샘전자(주),072950,2016/12,7,4.21,4.77,79.36,0.06,1393.24
빛샘전자(주),072950,2017/12,6.17,3.33,3.71,77.26,0.13,1441.24
빛샘전자(주),072950,2018/12,7.15,3.32,3.7,79.84,0.02,1481.65
빛샘전자(주),072950,2019/12,8.5,4.22,4.7,79.77,0.12,1540.88
빛샘전자(주),072950,2020/12,8.48,3.25,3.67,74.94,0.02,1688.65
빛샘전자(주),072950,2021/12,8.01,3.96,4.54,78.04,0.07,1989.1
사조동아원(주),008040,2011/12,-2.44,-2,-5.63,88.88,0.22,522.45
사조동아원(주),008040,2012/12,2.07,1.81,5.26,86.3,0.12,553.35
사조동아원(주),008040,2013/12,-0.81,-0.67,-2.02,87.3,0.2,529.13
사조동아원(주),008040,2014/12,-19.51,-15.43,-61.28,85.79,0.13,247.46
사조동아원(주),008040,2015/12,-10.41,-9.09,-57,86.54,0.06,102.94
사조동아원(주),008040,2016/12,2.5,2.16,13.18,85.04,0.05,131.37
사조동아원(주),008040,2017/12,3.75,3.23,11.68,85.06,0.06,158.06
사조동아원(주),008040,2018/12,3.94,3.42,9.25,86.04,0.1,182.47
사조동아원(주),008040,2019/12,-1.02,-0.91,-2.22,89,0.08,187.94
사조동아원(주),008040,2020/12,2.35,2.06,4.58,88.18,0.09,202.52
사조동아원(주),008040,2021/12,0.65,0.62,1.31,88.2,0.08,209.23
사조산업(주),007160,2011/12,5.2,4.76,11.62,89.26,1.02,677.44
사조산업(주),007160,2012/12,3.84,3.31,8.41,91.83,1.16,740.35
사조산업(주),007160,2013/12,0.3,0.21,0.54,91.71,0,746.42
사조산업(주),007160,2014/12,1.2,0.89,2.28,89.46,0,764.75
사조산업(주),007160,2015/12,2.45,1.74,4.03,89.17,0,806.27
사조산업(주),007160,2016/12,4.36,3.36,7.17,85.92,0,872.18
사조산업(주),007160,2017/12,4.68,4.17,8.26,85.64,0,953.85
사조산업(주),007160,2018/12,5.52,4.1,7.77,87.85,0,1040.19
사조산업(주),007160,2019/12,1.77,1.24,2.36,91.05,0,1059.35
사조산업(주),007160,2020/12,-0.13,-0.09,-0.17,94.14,0,1053.41
사조산업(주),007160,2021/12,2.63,1.97,3.59,91.34,0,1105.98
사조씨푸드(주),014710,2012/12,3.83,4.01,8.42,89.08,0.02,790.56
사조씨푸드(주),014710,2013/12,1.9,1.71,3.11,91.6,0.01,808.64
사조씨푸드(주),014710,2014/12,2.92,2.98,4.79,90.26,0.02,856.02
사조씨푸드(주),014710,2015/12,1.97,2.24,3.25,91.26,0.04,921.8
사조씨푸드(주),014710,2016/12,2.34,2.63,4.21,90.67,0.02,965.6
사조씨푸드(주),014710,2017/12,5.12,5.68,9.85,91.69,0.01,1116.79
사조씨푸드(주),014710,2018/12,3.18,3.41,5.88,91.78,0.02,1175.81
사조씨푸드(주),014710,2019/12,-1.62,-1.55,-2.66,92.81,0.02,1086.23
사조씨푸드(주),014710,2020/12,3.66,2.38,3.78,90.22,0.02,1124.43
사조씨푸드(주),014710,2021/12,5.64,3.04,4.47,86.9,0.04,1235.74
삼륭물산(주),014970,2011/12,9.52,5.19,8.38,81.78,0,496.1
삼륭물산(주),014970,2012/12,8.01,4.24,7.73,83.79,0.06,532.28
삼륭물산(주),014970,2013/12,6.44,2.89,5.19,84.73,0.03,556.81
삼륭물산(주),014970,2014/12,4.07,1.95,3.32,84.77,0.02,566.09
삼륭물산(주),014970,2015/12,6.27,3.11,5.16,84.21,0.02,590.37
삼륭물산(주),014970,2016/12,8.19,3.96,6.34,82.4,0.03,620.1
삼륭물산(주),014970,2017/12,7.5,3.25,5.1,86.15,0.03,648.66
삼륭물산(주),014970,2018/12,4.99,2.16,3.36,86.83,0.01,658.94
삼륭물산(주),014970,2019/12,6.11,2.76,4.1,84.57,0.01,709.89
삼륭물산(주),014970,2020/12,7.37,3.26,4.6,82.1,0,734.36
삼륭물산(주),014970,2021/12,5.35,2.09,2.94,86.93,0,743.97
삼목강업(주),158380,2013/12,5.48,4.63,7.49,87.02,0,397.5
삼목강업(주),158380,2014/12,2.24,1.9,2.94,90.73,0,409.66
삼목강업(주),158380,2015/12,2.61,2.1,3.14,90.53,0,420.34
삼목에스폼(주),018310,2011/12,2.39,2.17,3.36,86.07,0,1778.05
삼목에스폼(주),018310,2012/12,3.42,3.59,5.35,84.58,0,1872.81
