회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]부채(*)(IFRS연결),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
(주)아리온테크놀로지,058220,2015/12,,,2386,10221665,90
(주)아리온테크놀로지,058220,2015/12,,,2386,10221665,10
(주)아리온테크놀로지,058220,2016/12,75370168,41041742,4705,27882146,90
(주)아리온테크놀로지,058220,2016/12,75370168,41041742,4705,27882146,10
(주)아리온테크놀로지,058220,2017/12,68569950,45705162,1040,77659924,10
(주)아리온테크놀로지,058220,2017/12,68569950,45705162,1040,77659924,90
(주)아리온테크놀로지,058220,2018/12,77177119,51790298,1072,89465640,90
(주)아리온테크놀로지,058220,2018/12,77177119,51790298,1072,89465640,10
(주)아리온테크놀로지,058220,2019/12,86960616,67550834,1306,36229223,10
(주)아리온테크놀로지,058220,2019/12,86960616,67550834,1306,36229223,90
(주)아모그린텍,125210,2015/12,,,,,
(주)아모그린텍,125210,2016/12,,,,,
(주)아모그린텍,125210,2017/12,,,,,
(주)아모그린텍,125210,2019/12,,,11085,0,20
(주)아모그린텍,125210,2019/12,,,11085,16496790,10
(주)아모그린텍,125210,2019/12,,,11085,16496790,90
(주)아모그린텍,125210,2020/12,,,14198,0,20
(주)아모그린텍,125210,2020/12,,,14198,16496790,10
(주)아모그린텍,125210,2020/12,,,14198,16496790,90
(주)아모그린텍,125210,2021/12,,,11509,16496790,10
(주)아모그린텍,125210,2021/12,,,11509,0,20
(주)아모그린텍,125210,2021/12,,,11509,16496790,90
(주)아모레퍼시픽,090430,2011/12,2815427568,677124563,1099810,6901632,90
(주)아모레퍼시픽,090430,2011/12,2815427568,677124563,1099810,1055783,20
(주)아모레퍼시픽,090430,2011/12,2815427568,677124563,1099810,5845849,10
(주)아모레퍼시픽,090430,2012/12,3026192700,682405634,1240444,5845849,10
(주)아모레퍼시픽,090430,2012/12,3026192700,682405634,1240444,1055783,20
(주)아모레퍼시픽,090430,2012/12,3026192700,682405634,1240444,6901632,90
(주)아모레퍼시픽,090430,2013/12,3401848940,833717407,978500,1055783,20
(주)아모레퍼시픽,090430,2013/12,3401848940,833717407,978500,5845849,10
(주)아모레퍼시픽,090430,2013/12,3401848940,833717407,978500,6901632,90
(주)아모레퍼시픽,090430,2014/12,3854577557,976255280,2318619,6901632,90
(주)아모레퍼시픽,090430,2014/12,3854577557,976255280,2318619,1055783,20
(주)아모레퍼시픽,090430,2014/12,3854577557,976255280,2318619,5845849,10
(주)아모레퍼시픽,090430,2015/12,4443101431,1070770670,410262,69016320,90
(주)아모레퍼시픽,090430,2015/12,4443101431,1070770670,410262,58458490,10
(주)아모레퍼시픽,090430,2015/12,4443101431,1070770670,410262,10557830,20
(주)아모레퍼시픽,090430,2016/12,5181577130,1284945059,319500,58458490,10
(주)아모레퍼시픽,090430,2016/12,5181577130,1284945059,319500,10557830,20
(주)아모레퍼시픽,090430,2016/12,5181577130,1284945059,319500,69016320,90
(주)아모레퍼시픽,090430,2017/12,5375684239,1200310084,315211,10557830,20
(주)아모레퍼시픽,090430,2017/12,5375684239,1200310084,315211,58458490,10
(주)아모레퍼시픽,090430,2017/12,5375684239,1200310084,315211,69016320,90
(주)아모레퍼시픽,090430,2018/12,5371137218,924720135,189158,10557830,20
(주)아모레퍼시픽,090430,2018/12,5371137218,924720135,189158,58458490,10
(주)아모레퍼시픽,090430,2018/12,5371137218,924720135,189158,69016320,90
(주)아모레퍼시픽,090430,2019/12,5989007791,1490166988,194250,10557830,20
(주)아모레퍼시픽,090430,2019/12,5989007791,1490166988,194250,58458490,10
(주)아모레퍼시픽,090430,2019/12,5989007791,1490166988,194250,69016320,90
(주)아모레퍼시픽,090430,2020/12,5701918176,1237520432,203976,10557830,20
(주)아모레퍼시픽,090430,2020/12,5701918176,1237520432,203976,69016320,90
(주)아모레퍼시픽,090430,2020/12,5701918176,1237520432,203976,58458490,10
(주)아모레퍼시픽,090430,2021/12,6116713933,1372414055,175091,69050589,90
(주)아모레퍼시픽,090430,2021/12,6116713933,1372414055,175091,10557830,20
(주)아모레퍼시픽,090430,2021/12,6116713933,1372414055,175091,58492759,10
(주)아모레퍼시픽그룹,002790,2011/12,4254864580,897272880,261143,8890195,90
(주)아모레퍼시픽그룹,002790,2011/12,4254864580,897272880,261143,911097,20
(주)아모레퍼시픽그룹,002790,2011/12,4254864580,897272880,261143,7979098,10
(주)아모레퍼시픽그룹,002790,2012/12,4515954822,881741740,456444,8890195,90
(주)아모레퍼시픽그룹,002790,2012/12,4515954822,881741740,456444,7979098,10
(주)아모레퍼시픽그룹,002790,2012/12,4515954822,881741740,456444,911097,20
(주)아모레퍼시픽그룹,002790,2013/12,4921856148,1012909273,440825,8890195,90
(주)아모레퍼시픽그룹,002790,2013/12,4921856148,1012909273,440825,7979098,10
(주)아모레퍼시픽그룹,002790,2013/12,4921856148,1012909273,440825,911097,20
(주)아모레퍼시픽그룹,002790,2014/12,5499725184,1176359787,1082762,7979098,10
(주)아모레퍼시픽그룹,002790,2014/12,5499725184,1176359787,1082762,8890195,90
(주)아모레퍼시픽그룹,002790,2014/12,5499725184,1176359787,1082762,911097,20
(주)아모레퍼시픽그룹,002790,2015/12,6147969195,1260164895,150310,88901950,90
(주)아모레퍼시픽그룹,002790,2015/12,6147969195,1260164895,150310,9110970,20
(주)아모레퍼시픽그룹,002790,2015/12,6147969195,1260164895,150310,79790980,10
(주)아모레퍼시픽그룹,002790,2016/12,7088395210,1521516893,128095,88901950,90
(주)아모레퍼시픽그룹,002790,2016/12,7088395210,1521516893,128095,6443770,20
(주)아모레퍼시픽그룹,002790,2016/12,7088395210,1521516893,128095,82458180,10
(주)아모레퍼시픽그룹,002790,2017/12,7335236006,1403262409,146184,6443770,20
(주)아모레퍼시픽그룹,002790,2017/12,7335236006,1403262409,146184,82458180,10
(주)아모레퍼시픽그룹,002790,2017/12,7335236006,1403262409,146184,88901950,90
(주)아모레퍼시픽그룹,002790,2018/12,7387374444,1144904368,67674,88901950,90
(주)아모레퍼시픽그룹,002790,2018/12,7387374444,1144904368,67674,82458180,10
(주)아모레퍼시픽그룹,002790,2018/12,7387374444,1144904368,67674,6443770,20
(주)아모레퍼시픽그룹,002790,2019/12,8281393134,1801246304,80445,95994150,90
(주)아모레퍼시픽그룹,002790,2019/12,8281393134,1801246304,80445,13535970,20
(주)아모레퍼시픽그룹,002790,2019/12,8281393134,1801246304,80445,82458180,10
(주)아모레퍼시픽그룹,002790,2020/12,7788743600,1516700822,55086,13535970,20
(주)아모레퍼시픽그룹,002790,2020/12,7788743600,1516700822,55086,82458180,10
(주)아모레퍼시픽그룹,002790,2020/12,7788743600,1516700822,55086,95994150,90
(주)아모레퍼시픽그룹,002790,2021/12,8038142932,1562518154,45150,13535970,20
(주)아모레퍼시픽그룹,002790,2021/12,8038142932,1562518154,45150,82458180,10
(주)아모레퍼시픽그룹,002790,2021/12,8038142932,1562518154,45150,95994150,90
(주)아모센스,357580,2021/12,,,18493,11200076,90
(주)아모센스,357580,2021/12,,,18493,11200076,10
(주)아모센스,357580,2021/12,,,18493,0,20
(주)아모텍,052710,2011/12,237599509,131758466,3428,9684000,10
(주)아모텍,052710,2011/12,237599509,131758466,3428,9684000,90
(주)아모텍,052710,2012/12,295923893,182517510,11519,9684000,10
(주)아모텍,052710,2012/12,295923893,182517510,11519,9684000,90
(주)아모텍,052710,2013/12,303956397,172126688,10690,9743406,10
(주)아모텍,052710,2013/12,303956397,172126688,10690,9743406,90
(주)아모텍,052710,2014/12,319436613,191637327,12414,9743406,10
(주)아모텍,052710,2014/12,319436613,191637327,12414,9743406,90
(주)아모텍,052710,2015/12,359013565,208404779,20905,9743406,10
(주)아모텍,052710,2015/12,359013565,208404779,20905,9743406,90
(주)아모텍,052710,2016/12,354239615,189323916,20548,9743406,90
(주)아모텍,052710,2016/12,354239615,189323916,20548,9743406,10
(주)아모텍,052710,2017/12,394148895,202351313,46313,9743406,10
(주)아모텍,052710,2017/12,394148895,202351313,46313,9743406,90
(주)아모텍,052710,2018/12,395793763,198390180,18608,9743406,10
(주)아모텍,052710,2018/12,395793763,198390180,18608,9743406,90
(주)아모텍,052710,2019/12,430547774,231661227,27965,9743406,10
(주)아모텍,052710,2019/12,430547774,231661227,27965,9743406,90
(주)아모텍,052710,2020/12,435517612,252190730,33160,9743406,10
(주)아모텍,052710,2020/12,435517612,252190730,33160,9743406,90
(주)아모텍,052710,2021/12,419533482,234170632,24823,9743406,90
(주)아모텍,052710,2021/12,419533482,234170632,24823,9743406,10
(주)아미노로직스,074430,2011/12,84170947,22898056,4242,51195750,90
(주)아미노로직스,074430,2011/12,84170947,22898056,4242,51195750,10
(주)아미노로직스,074430,2012/12,52701164,21199067,1495,51195750,10
(주)아미노로직스,074430,2012/12,52701164,21199067,1495,51195750,90
(주)아미노로직스,074430,2013/12,48204720,7780618,1646,73252320,10
(주)아미노로직스,074430,2013/12,48204720,7780618,1646,73252320,90
(주)아미노로직스,074430,2014/12,38630498,6783668,1165,73252320,10
(주)아미노로직스,074430,2014/12,38630498,6783668,1165,73252320,90
(주)아미노로직스,074430,2015/12,55027043,6751782,1204,87826844,90
(주)아미노로직스,074430,2015/12,55027043,6751782,1204,87826844,10
(주)아미노로직스,074430,2016/12,49025731,4477973,3071,87826844,10
(주)아미노로직스,074430,2016/12,49025731,4477973,3071,87826844,90
(주)아미노로직스,074430,2017/12,49371249,4228824,2202,87826844,10
(주)아미노로직스,074430,2017/12,49371249,4228824,2202,87826844,90
(주)아미노로직스,074430,2018/12,56858958,3671083,1732,87826844,90
(주)아미노로직스,074430,2018/12,56858958,3671083,1732,87826844,10
(주)아미노로직스,074430,2019/12,57773776,5922039,1908,87826844,10
(주)아미노로직스,074430,2019/12,57773776,5922039,1908,87826844,90
(주)아미노로직스,074430,2020/12,60128523,6570658,2732,87826844,90
(주)아미노로직스,074430,2020/12,60128523,6570658,2732,87826844,10
(주)아미노로직스,074430,2021/12,65242517,5849409,2204,87826844,90
(주)아미노로직스,074430,2021/12,65242517,5849409,2204,87826844,10
(주)아바코,083930,2011/12,133138602,58281934,12321,10237204,90
(주)아바코,083930,2011/12,133138602,58281934,12321,10237204,10
(주)아바코,083930,2012/12,124572472,38033734,5973,15996505,10
(주)아바코,083930,2012/12,124572472,38033734,5973,15996505,90
(주)아바코,083930,2013/12,137604741,59074285,3651,15996505,10
(주)아바코,083930,2013/12,137604741,59074285,3651,15996505,90
(주)아바코,083930,2014/12,124074787,38542595,3978,15996505,90
(주)아바코,083930,2014/12,124074787,38542595,3978,15996505,10
(주)아바코,083930,2015/12,144384111,49602162,4632,15996505,90
(주)아바코,083930,2015/12,144384111,49602162,4632,15996505,10
(주)아바코,083930,2016/12,173786346,70916995,6080,15996505,10
(주)아바코,083930,2016/12,173786346,70916995,6080,15996505,90
(주)아바코,083930,2017/12,186316025,82170936,6928,15996505,90
(주)아바코,083930,2017/12,186316025,82170936,6928,15996505,10
(주)아바코,083930,2018/12,212793720,93579258,5937,15996505,90
(주)아바코,083930,2018/12,212793720,93579258,5937,15996505,10
(주)아바코,083930,2019/12,198606306,68233674,6067,15996505,90
(주)아바코,083930,2019/12,198606306,68233674,6067,15996505,10
(주)아바코,083930,2020/12,210178005,69834053,9880,15412798,90
(주)아바코,083930,2020/12,210178005,69834053,9880,15412798,10
(주)아바코,083930,2021/12,263748816,107262480,12011,15412798,90
(주)아바코,083930,2021/12,263748816,107262480,12011,15412798,10
(주)아바텍,149950,2012/12,98093229,12306493,10601,16307500,10
(주)아바텍,149950,2012/12,98093229,12306493,10601,16307500,90
(주)아바텍,149950,2013/12,113209882,15277878,9274,16307500,90
(주)아바텍,149950,2013/12,113209882,15277878,9274,16307500,10
(주)아바텍,149950,2014/12,132094310,19456315,12240,16307500,10
(주)아바텍,149950,2014/12,132094310,19456315,12240,16307500,90
(주)아바텍,149950,2015/12,129537753,9966796,6552,16307500,90
(주)아바텍,149950,2015/12,129537753,9966796,6552,16307500,10
(주)아바텍,149950,2016/12,130366381,10123993,6497,15607500,90
(주)아바텍,149950,2016/12,130366381,10123993,6497,15607500,10
(주)아바텍,149950,2017/12,150213583,12709383,7805,15607500,90
(주)아바텍,149950,2017/12,150213583,12709383,7805,15607500,10
(주)아바텍,149950,2018/12,,,5525,15607500,90
(주)아바텍,149950,2018/12,,,5525,15607500,10
(주)아바텍,149950,2019/12,144778503,8690701,7746,15607500,10
(주)아바텍,149950,2019/12,144778503,8690701,7746,15607500,90
(주)아바텍,149950,2020/12,,,8315,15607500,10
(주)아바텍,149950,2020/12,,,8315,15607500,90
(주)아바텍,149950,2021/12,,,18925,15607500,10
(주)아바텍,149950,2021/12,,,18925,15607500,90
(주)아세아텍,050860,2011/06,102165214,28336719,2027,17500000,10
(주)아세아텍,050860,2011/06,102165214,28336719,2027,17500000,90
(주)아세아텍,050860,2012/06,95783742,17733249,2068,17500000,90
(주)아세아텍,050860,2012/06,95783742,17733249,2068,17500000,10
(주)아세아텍,050860,2013/06,93981254,10267238,2883,17500000,10
(주)아세아텍,050860,2013/06,93981254,10267238,2883,17500000,90
(주)아세아텍,050860,2014/06,92286169,7108353,2831,17500000,90
(주)아세아텍,050860,2014/06,92286169,7108353,2831,0,20
(주)아세아텍,050860,2014/06,92286169,7108353,2831,17500000,10
(주)아세아텍,050860,2015/06,86364227,7535602,3075,0,20
(주)아세아텍,050860,2015/06,86364227,7535602,3075,17500000,10
(주)아세아텍,050860,2015/06,86364227,7535602,3075,17500000,90
(주)아세아텍,050860,2016/06,94845260,6615701,3490,17500000,90
(주)아세아텍,050860,2016/06,94845260,6615701,3490,17500000,10
(주)아세아텍,050860,2016/06,94845260,6615701,3490,0,20
(주)아세아텍,050860,2017/06,96193138,3820870,3511,17500000,90
(주)아세아텍,050860,2017/06,96193138,3820870,3511,17500000,10
(주)아세아텍,050860,2018/06,,,3921,17500000,90
(주)아세아텍,050860,2018/06,,,3921,17500000,10
(주)아세아텍,050860,2019/06,,,4664,17500000,90
(주)아세아텍,050860,2019/06,,,4664,17500000,10
(주)아세아텍,050860,2020/06,,,3092,17500000,90
(주)아세아텍,050860,2020/06,,,3092,17500000,10
(주)아세아텍,050860,2021/06,,,3807,22500000,90
(주)아세아텍,050860,2021/06,,,3807,22500000,10
(주)아센디오,012170,2011/12,,,5903,15854014,10
(주)아센디오,012170,2011/12,,,5903,15854014,90
(주)아센디오,012170,2012/12,51426968,19183436,2244,27417491,90
(주)아센디오,012170,2012/12,51426968,19183436,2244,27417491,10
(주)아센디오,012170,2012/12,51426968,19183436,2244,0,20
(주)아센디오,012170,2013/12,116541037,70080152,532,50869719,90
(주)아센디오,012170,2013/12,116541037,70080152,532,50869719,10
(주)아센디오,012170,2014/12,72695478,36998865,1211,71864925,10
(주)아센디오,012170,2014/12,72695478,36998865,1211,71864925,90
(주)아센디오,012170,2015/12,69094619,25321910,919,89762635,90
(주)아센디오,012170,2015/12,69094619,25321910,919,89762635,10
(주)아센디오,012170,2016/12,,,1084,137229808,10
(주)아센디오,012170,2016/12,,,1084,137229808,90
(주)아센디오,012170,2017/12,123959637,72537174,782,156719712,90
(주)아센디오,012170,2017/12,123959637,72537174,782,156719712,10
(주)아센디오,012170,2018/12,124156576,71917618,425,197284650,10
(주)아센디오,012170,2018/12,124156576,71917618,425,197284650,90
(주)아센디오,012170,2020/12,27365808,7425770,1485,62022534,10
(주)아센디오,012170,2020/12,27365808,7425770,1485,62022534,90
(주)아센디오,012170,2021/12,68072818,22883800,1373,80509196,90
(주)아센디오,012170,2021/12,68072818,22883800,1373,80509196,10
(주)아스타,246720,2017/12,23646565,9218530,18163,9402523,90
(주)아스타,246720,2017/12,23646565,9218530,18163,9402523,10
(주)아스타,246720,2017/12,23646565,9218530,18163,0,20
(주)아스타,246720,2018/12,38218233,4970403,8118,0,20
(주)아스타,246720,2018/12,38218233,4970403,8118,11482523,90
(주)아스타,246720,2018/12,38218233,4970403,8118,11482523,10
(주)아스타,246720,2019/12,25811265,10704122,5188,11482523,90
(주)아스타,246720,2019/12,25811265,10704122,5188,11482523,10
(주)아스타,246720,2019/12,25811265,10704122,5188,0,20
(주)아스타,246720,2020/12,8302609,1871649,5219,0,20
(주)아스타,246720,2020/12,8302609,1871649,5219,11492523,90
(주)아스타,246720,2020/12,8302609,1871649,5219,11492523,10
(주)아스타,246720,2021/12,11057320,2164762,4770,12664779,10
(주)아스타,246720,2021/12,11057320,2164762,4770,0,20
(주)아스타,246720,2021/12,11057320,2164762,4770,12664779,90
(주)아스트,067390,2014/12,,,8155,0,20
(주)아스트,067390,2014/12,,,8155,12516293,10
(주)아스트,067390,2014/12,,,8155,12516293,90
(주)아스트,067390,2015/12,,,23821,0,20
(주)아스트,067390,2015/12,,,23821,13797653,10
(주)아스트,067390,2015/12,,,23821,13797653,90
(주)아스트,067390,2016/12,224110366,131814047,16907,14423239,90
(주)아스트,067390,2016/12,224110366,131814047,16907,0,20
(주)아스트,067390,2016/12,224110366,131814047,16907,14423239,10
(주)아스트,067390,2017/12,310505612,195412478,18732,0,20
(주)아스트,067390,2017/12,310505612,195412478,18732,14739239,90
(주)아스트,067390,2017/12,310505612,195412478,18732,14739239,10
(주)아스트,067390,2018/12,395053004,274490355,10487,15715097,10
(주)아스트,067390,2018/12,395053004,274490355,10487,0,20
(주)아스트,067390,2018/12,395053004,274490355,10487,15715097,90
(주)아스트,067390,2019/12,578756230,360689345,8342,0,20
